년분기,행정동,업종명,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
20221,부암동,서적,6,0,0,0
20221,부암동,문구,3,0,0,1
20221,부암동,화장품,9,0,0,0
20221,부암동,운동/경기용품,1,0,0,0
20221,부암동,섬유제품,5,0,0,0
20221,부암동,화초,9,0,1,0
20221,부암동,애완동물,3,1,1,1
20221,부암동,가구,3,0,0,0
20221,부암동,가전제품,1,0,0,0
20221,부암동,철물점,3,0,0,0
20221,부암동,인테리어,1,0,1,0
20221,부암동,조명용품,3,0,0,0
20221,부암동,전자상거래업,76,1,2,0
20221,평창동,한식음식점,62,0,2,4
20221,평창동,중식음식점,4,0,0,0
20221,평창동,일식음식점,3,0,0,0
20221,평창동,양식음식점,9,0,0,0
20221,평창동,제과점,4,0,0,2
20221,평창동,패스트푸드점,5,0,0,2
20221,평창동,치킨전문점,0,0,0,2
20221,평창동,분식전문점,10,0,0,1
20221,평창동,호프-간이주점,11,0,0,1
20221,평창동,커피-음료,21,1,0,3
20221,평창동,일반교습학원,27,0,4,0
20221,평창동,외국어학원,6,2,0,0
20221,평창동,예술학원,9,0,0,0
20221,평창동,스포츠 강습,10,0,0,0
20221,평창동,일반의원,3,0,1,0
20221,평창동,치과의원,4,0,0,0
20221,평창동,한의원,6,0,0,0
20221,평창동,당구장,4,0,0,0
20221,평창동,골프연습장,3,0,0,0
20221,평창동,PC방,2,0,0,0
20221,평창동,스포츠클럽,4,0,0,0
20221,평창동,자동차수리,6,0,0,1
20221,평창동,미용실,20,0,0,0
20221,평창동,네일숍,1,0,0,0
20221,평창동,피부관리실,5,0,0,0
20221,평창동,세탁소,6,0,0,1
20221,평창동,가전제품수리,1,0,0,0
20221,평창동,부동산중개업,59,0,0,0
20221,평창동,여관,2,0,0,0
20221,평창동,노래방,2,0,0,0
20221,평창동,슈퍼마켓,16,0,0,3
20221,평창동,편의점,1,1,0,16
20221,평창동,컴퓨터및주변장치판매,3,0,0,0
20221,평창동,핸드폰,3,0,0,0
20221,평창동,미곡판매,4,0,0,0
20221,평창동,육류판매,7,0,0,0
20221,평창동,청과상,3,0,0,0
20221,평창동,반찬가게,5,0,2,0
20221,평창동,일반의류,33,0,0,0
20221,평창동,가방,3,0,0,0
20221,평창동,안경,1,0,0,0
20221,평창동,시계및귀금속,2,0,0,0
20221,평창동,의약품,7,0,0,0
20221,평창동,의료기기,3,0,0,0
20221,평창동,서적,5,0,0,0
20221,평창동,문구,7,1,0,0
20221,평창동,화장품,8,0,1,2
20221,평창동,운동/경기용품,1,0,0,0
20221,평창동,섬유제품,4,0,0,0
20221,평창동,화초,8,0,1,0
20221,평창동,애완동물,4,0,0,0
20221,평창동,가구,2,0,0,0
20221,평창동,가전제품,3,0,0,0
20221,평창동,인테리어,4,0,0,0
20221,평창동,조명용품,8,0,0,0
20221,평창동,전자상거래업,111,0,5,0
20221,무악동,한식음식점,14,0,0,0
20221,무악동,중식음식점,1,0,0,0
20221,무악동,일식음식점,3,1,0,0
20221,무악동,제과점,1,0,0,2
20221,무악동,패스트푸드점,2,0,0,1
20221,무악동,치킨전문점,0,0,0,2
20221,무악동,분식전문점,2,0,0,1
20221,무악동,호프-간이주점,0,0,0,1
20221,무악동,커피-음료,4,0,0,3
20221,무악동,일반교습학원,16,0,0,0
20221,무악동,외국어학원,4,1,0,0
20221,무악동,예술학원,6,0,0,0
20221,무악동,스포츠 강습,2,0,0,0
20221,무악동,일반의원,1,0,0,0
20221,무악동,치과의원,3,0,0,0
20221,무악동,골프연습장,1,0,0,0
20221,무악동,PC방,1,0,0,0
20221,무악동,자동차수리,1,0,0,0
20221,무악동,자동차미용,1,0,0,0
20221,무악동,미용실,7,0,1,0
20221,무악동,네일숍,1,0,0,0
20221,무악동,피부관리실,2,0,0,0
20221,무악동,세탁소,3,1,0,1
20221,무악동,부동산중개업,17,0,0,0
20221,무악동,여관,1,0,0,0
20221,무악동,노래방,1,0,0,0
20221,무악동,슈퍼마켓,8,0,0,0
20221,무악동,편의점,1,0,0,7
20221,무악동,핸드폰,1,0,0,0
20221,무악동,육류판매,1,0,0,0
20221,무악동,청과상,3,0,0,0
20221,무악동,반찬가게,3,0,0,0
20221,무악동,일반의류,5,0,0,0
20221,무악동,안경,1,0,0,0
20221,무악동,시계및귀금속,1,0,0,0
20221,무악동,의약품,7,0,0,0
20221,무악동,의료기기,2,0,0,0
20221,무악동,서적,1,0,0,0
20221,무악동,문구,2,0,0,0
20221,무악동,화장품,22,0,0,0
20221,무악동,화초,1,0,0,0
20221,무악동,애완동물,1,1,0,0
20221,무악동,가전제품,1,0,0,0
20221,무악동,철물점,3,0,0,0
20221,무악동,조명용품,2,0,0,0
20221,무악동,전자상거래업,30,0,0,0
20221,교남동,한식음식점,29,0,1,5
20221,교남동,중식음식점,6,1,0,0
20221,교남동,일식음식점,3,0,0,2
20221,교남동,양식음식점,8,1,0,0
20221,교남동,제과점,6,0,0,7
20221,교남동,패스트푸드점,6,1,0,5
20221,교남동,치킨전문점,2,0,0,4
20221,교남동,분식전문점,17,0,0,0
20221,교남동,호프-간이주점,1,0,0,0
20221,교남동,커피-음료,16,0,0,10
20221,교남동,일반교습학원,11,1,0,1
20221,교남동,외국어학원,4,2,0,0
20221,교남동,예술학원,4,1,0,0
20221,교남동,스포츠 강습,4,0,0,1
20221,교남동,일반의원,10,0,0,0
20221,교남동,치과의원,3,0,0,0
20221,교남동,한의원,6,0,0,0
20221,교남동,당구장,1,0,0,0
20221,교남동,골프연습장,0,0,0,1
20221,교남동,스포츠클럽,3,0,0,0
20221,교남동,자동차수리,2,0,0,0
20221,교남동,미용실,11,0,0,1
20221,교남동,네일숍,3,0,0,0
20221,교남동,세탁소,3,1,1,2
20221,교남동,가전제품수리,3,0,0,0
20221,교남동,부동산중개업,49,0,0,0
20221,교남동,여관,1,0,1,0
20221,교남동,노래방,1,0,0,0
20221,교남동,슈퍼마켓,7,0,0,1
20221,교남동,편의점,2,0,1,13
20221,교남동,컴퓨터및주변장치판매,7,0,0,0
20221,교남동,핸드폰,7,0,0,0
20221,교남동,미곡판매,2,0,0,0
20221,교남동,육류판매,2,0,0,0
20221,교남동,수산물판매,1,0,0,0
20221,교남동,청과상,2,0,0,0
20221,교남동,반찬가게,2,0,1,0
20221,교남동,일반의류,15,0,0,0
20221,교남동,신발,1,0,0,1
20221,교남동,가방,2,0,0,0
20221,교남동,안경,1,0,0,0
20221,교남동,시계및귀금속,1,0,0,0
20221,교남동,의약품,22,1,1,1
20221,교남동,의료기기,1,0,0,0
20221,교남동,서적,9,0,0,0
20221,교남동,문구,3,0,0,0
20221,교남동,화장품,6,0,0,0
20221,교남동,운동/경기용품,1,0,0,0
20221,교남동,완구,3,0,0,0
20221,교남동,섬유제품,1,0,0,0
20221,교남동,화초,8,0,0,0
20221,교남동,가전제품,6,0,0,0
20221,교남동,인테리어,3,0,0,0
20221,교남동,전자상거래업,36,0,1,0
20221,가회동,한식음식점,83,1,1,7
20221,가회동,중식음식점,2,0,0,0
20221,가회동,일식음식점,6,0,0,1
20221,가회동,양식음식점,26,1,2,2
20221,가회동,제과점,16,3,0,2
20221,가회동,패스트푸드점,10,0,0,0
20221,가회동,치킨전문점,2,0,1,1
20221,가회동,분식전문점,25,2,1,4
20221,가회동,호프-간이주점,4,0,1,0
20221,가회동,커피-음료,51,6,0,15
20221,가회동,일반교습학원,7,0,0,0
20221,가회동,예술학원,3,0,0,0
20221,가회동,스포츠 강습,3,0,0,0
20221,가회동,치과의원,2,0,0,0
20221,가회동,한의원,3,0,0,0
20221,가회동,당구장,4,0,1,0
20221,가회동,자동차수리,3,0,0,0
20221,가회동,자동차미용,1,0,0,0
20221,가회동,미용실,7,0,0,0
20221,가회동,네일숍,1,0,0,0
20221,가회동,피부관리실,1,0,0,0
20221,가회동,세탁소,4,0,0,0
20221,가회동,가전제품수리,1,0,0,0
20221,가회동,부동산중개업,28,0,0,0
20221,가회동,여관,3,1,0,0
20221,가회동,고시원,1,0,0,0
20221,가회동,노래방,4,0,0,0
20221,가회동,슈퍼마켓,26,1,0,0
20221,가회동,편의점,1,1,0,7
20221,가회동,컴퓨터및주변장치판매,1,0,0,0
20221,가회동,핸드폰,1,0,0,0
20221,가회동,미곡판매,6,0,0,0
20221,가회동,육류판매,2,0,0,0
20221,가회동,수산물판매,1,0,0,0
20221,가회동,청과상,2,0,0,0
20221,가회동,반찬가게,13,1,1,0
20221,가회동,일반의류,15,0,0,0
20221,가회동,신발,1,0,0,0
20221,가회동,가방,8,0,0,0
20221,가회동,안경,2,0,0,0
20221,가회동,시계및귀금속,8,0,0,0
20221,가회동,의약품,1,0,0,1
20221,가회동,서적,6,0,0,0
20221,가회동,문구,7,0,0,3
20221,가회동,화장품,9,0,0,0
20221,가회동,운동/경기용품,3,0,0,0
20221,가회동,완구,2,0,0,0
20221,가회동,섬유제품,3,0,0,0
20221,가회동,화초,11,1,0,0
20221,가회동,가구,3,0,0,0
20221,가회동,가전제품,1,0,0,0
20221,가회동,철물점,1,0,0,0
20221,가회동,인테리어,8,0,0,0
20221,가회동,조명용품,2,0,0,0
20221,가회동,전자상거래업,26,1,0,0
20221,종로1·2·3·4가동,한식음식점,1022,15,22,85
20221,종로1·2·3·4가동,중식음식점,74,2,5,3
20221,종로1·2·3·4가동,일식음식점,94,2,1,10
20221,종로1·2·3·4가동,양식음식점,152,3,5,11
20221,종로1·2·3·4가동,제과점,40,0,2,21
20221,종로1·2·3·4가동,패스트푸드점,38,0,1,30
20221,종로1·2·3·4가동,치킨전문점,10,1,1,21
20221,종로1·2·3·4가동,분식전문점,243,7,5,24
20221,종로1·2·3·4가동,호프-간이주점,170,0,7,20
20221,종로1·2·3·4가동,커피-음료,261,10,9,104
20221,종로1·2·3·4가동,일반교습학원,34,0,0,0
20221,종로1·2·3·4가동,외국어학원,41,3,2,0
20221,종로1·2·3·4가동,예술학원,30,0,0,1
20221,종로1·2·3·4가동,스포츠 강습,30,1,1,1
20221,종로1·2·3·4가동,일반의원,58,1,1,0
20221,종로1·2·3·4가동,치과의원,52,0,1,0
20221,종로1·2·3·4가동,한의원,34,0,0,0
20221,종로1·2·3·4가동,당구장,50,4,2,1
20221,종로1·2·3·4가동,골프연습장,6,0,0,1
20221,종로1·2·3·4가동,PC방,6,0,0,1
20221,종로1·2·3·4가동,스포츠클럽,11,0,1,0
20221,종로1·2·3·4가동,자동차수리,7,0,0,1
20221,종로1·2·3·4가동,자동차미용,1,0,0,0
20221,종로1·2·3·4가동,미용실,30,1,0,4
20221,종로1·2·3·4가동,네일숍,16,0,0,0
20221,종로1·2·3·4가동,피부관리실,30,1,1,1
20221,종로1·2·3·4가동,세탁소,14,1,0,1
20221,종로1·2·3·4가동,가전제품수리,29,1,1,0
20221,종로1·2·3·4가동,부동산중개업,191,0,6,0
20221,종로1·2·3·4가동,여관,111,6,1,1
20221,종로1·2·3·4가동,고시원,13,0,0,0
20221,종로1·2·3·4가동,노래방,36,0,2,0
20221,종로1·2·3·4가동,슈퍼마켓,152,3,7,1
20221,종로1·2·3·4가동,편의점,11,0,2,118
20221,종로1·2·3·4가동,컴퓨터및주변장치판매,56,0,0,0
20221,종로1·2·3·4가동,핸드폰,46,0,0,0
20221,종로1·2·3·4가동,미곡판매,14,0,0,0
20221,종로1·2·3·4가동,육류판매,13,1,1,0
20221,종로1·2·3·4가동,수산물판매,23,0,0,0
20221,종로1·2·3·4가동,청과상,24,0,0,0
20221,종로1·2·3·4가동,반찬가게,82,0,1,0
20221,종로1·2·3·4가동,일반의류,518,1,6,0
20221,종로1·2·3·4가동,신발,36,0,1,0
20221,종로1·2·3·4가동,가방,48,0,0,0
20221,종로1·2·3·4가동,안경,23,0,0,9
20221,종로1·2·3·4가동,시계및귀금속,2527,22,29,4
20221,종로1·2·3·4가동,의약품,73,0,0,2
20221,종로1·2·3·4가동,의료기기,39,0,2,0
20221,종로1·2·3·4가동,서적,76,0,2,0
20221,종로1·2·3·4가동,문구,94,2,1,7
20221,종로1·2·3·4가동,화장품,125,0,5,21
20221,종로1·2·3·4가동,운동/경기용품,24,0,0,0
20221,종로1·2·3·4가동,자전거 및 기타운송장비,1,0,0,0
20221,종로1·2·3·4가동,완구,7,0,0,0
20221,종로1·2·3·4가동,섬유제품,123,1,2,1
20221,종로1·2·3·4가동,화초,56,0,1,0
20221,종로1·2·3·4가동,가구,17,1,0,0
20221,종로1·2·3·4가동,가전제품,156,1,0,0
20221,종로1·2·3·4가동,철물점,27,0,0,0
20221,종로1·2·3·4가동,인테리어,47,0,0,0
20221,종로1·2·3·4가동,조명용품,773,0,5,1
20221,종로1·2·3·4가동,전자상거래업,353,1,2,1
20221,종로5·6가동,한식음식점,297,3,6,22
20221,종로5·6가동,중식음식점,13,0,0,0
20221,종로5·6가동,일식음식점,16,1,0,2
20221,종로5·6가동,양식음식점,6,0,0,0
20221,종로5·6가동,제과점,6,1,0,4
20221,종로5·6가동,패스트푸드점,11,0,0,17
20221,종로5·6가동,치킨전문점,6,0,0,9
20221,종로5·6가동,분식전문점,40,2,4,3
20221,종로5·6가동,호프-간이주점,24,2,1,3
20221,종로5·6가동,커피-음료,61,2,1,17
20221,종로5·6가동,일반교습학원,6,0,0,0
20221,종로5·6가동,예술학원,2,0,0,0
20221,종로5·6가동,일반의원,25,2,1,0
20221,종로5·6가동,치과의원,28,0,0,0
20221,종로5·6가동,한의원,31,1,1,0
20221,종로5·6가동,당구장,14,0,0,0
20221,종로5·6가동,PC방,1,0,0,0
20221,종로5·6가동,자동차수리,1,0,0,0
20221,종로5·6가동,미용실,19,2,0,1
20221,종로5·6가동,네일숍,1,0,0,0
20221,종로5·6가동,피부관리실,3,0,0,0
20221,종로5·6가동,세탁소,5,0,0,0
20221,종로5·6가동,가전제품수리,3,0,0,0
20221,종로5·6가동,부동산중개업,78,0,0,0
20221,종로5·6가동,여관,21,0,0,0
20221,종로5·6가동,고시원,5,0,0,0
20221,종로5·6가동,노래방,15,0,0,0
20221,종로5·6가동,슈퍼마켓,63,3,1,0
20221,종로5·6가동,편의점,1,0,0,27
20221,종로5·6가동,컴퓨터및주변장치판매,13,0,0,0
20221,종로5·6가동,핸드폰,12,0,0,0
20221,종로5·6가동,미곡판매,7,0,1,0
20221,종로5·6가동,육류판매,7,0,0,0
20221,종로5·6가동,수산물판매,2,0,0,0
20221,종로5·6가동,청과상,3,1,0,0
20221,종로5·6가동,반찬가게,15,0,0,0
20221,종로5·6가동,일반의류,251,0,5,19
20221,종로5·6가동,신발,13,0,0,0
20221,종로5·6가동,가방,23,1,0,0
20221,종로5·6가동,안경,10,0,0,0
20221,종로5·6가동,시계및귀금속,18,0,0,0
20221,종로5·6가동,의약품,53,3,0,1
20221,종로5·6가동,의료기기,24,0,0,0
20221,종로5·6가동,서적,46,0,0,0
20221,종로5·6가동,문구,28,0,0,1
20221,종로5·6가동,화장품,16,0,0,1
20221,종로5·6가동,운동/경기용품,50,3,1,0
20221,종로5·6가동,섬유제품,284,2,2,0
20221,종로5·6가동,화초,18,3,0,0
20221,종로5·6가동,애완동물,1,0,0,0
20221,종로5·6가동,가구,3,0,0,0
20221,종로5·6가동,가전제품,6,0,0,0
20221,종로5·6가동,철물점,10,0,0,0
20221,종로5·6가동,인테리어,24,0,0,0
20221,종로5·6가동,조명용품,56,0,1,0
20221,종로5·6가동,전자상거래업,149,0,1,0
20221,이화동,한식음식점,104,3,3,20
20221,이화동,중식음식점,10,1,1,2
20221,이화동,일식음식점,11,0,1,6
20221,이화동,양식음식점,34,1,2,4
20221,이화동,제과점,16,1,0,12
20221,이화동,패스트푸드점,11,0,0,7
20221,이화동,치킨전문점,1,0,0,5
20221,이화동,분식전문점,28,0,0,9
20221,이화동,호프-간이주점,16,2,0,3
20221,이화동,커피-음료,58,4,3,33
20221,이화동,일반교습학원,9,0,0,0
20221,이화동,외국어학원,3,0,0,0
20221,이화동,예술학원,6,0,0,1
20221,이화동,스포츠 강습,3,0,1,0
20221,이화동,일반의원,5,0,0,0
20221,이화동,치과의원,4,0,0,0
20221,이화동,한의원,1,0,0,0
20221,이화동,당구장,4,0,0,0
20221,이화동,골프연습장,1,0,0,1
20221,이화동,PC방,1,0,0,0
20221,이화동,스포츠클럽,2,0,0,0
20221,이화동,자동차수리,3,0,0,0
20221,이화동,미용실,7,0,0,2
20221,이화동,네일숍,2,0,0,0
20221,이화동,피부관리실,2,0,1,0
20221,이화동,세탁소,6,0,0,0
20221,이화동,가전제품수리,3,0,0,0
20221,이화동,부동산중개업,20,0,1,0
20221,이화동,여관,1,0,0,0
20221,이화동,고시원,1,0,0,0
20221,이화동,노래방,3,0,0,0
20221,이화동,슈퍼마켓,16,1,1,1
20221,이화동,편의점,0,0,0,23
20221,이화동,컴퓨터및주변장치판매,5,0,0,0
20221,이화동,핸드폰,2,0,0,0
20221,이화동,미곡판매,4,0,0,0
20221,이화동,육류판매,3,0,0,0
20221,이화동,수산물판매,2,0,0,0
20221,이화동,청과상,1,0,0,0
20221,이화동,반찬가게,7,0,0,0
20221,이화동,일반의류,38,0,0,4
20221,이화동,신발,2,0,0,0
20221,이화동,가방,6,0,0,0
20221,이화동,안경,1,0,0,0
20221,이화동,시계및귀금속,2,0,0,0
20221,이화동,의약품,17,2,0,1
20221,이화동,의료기기,5,0,0,0
20221,이화동,서적,10,1,2,0
20221,이화동,문구,6,0,1,4
20221,이화동,화장품,27,0,0,2
20221,이화동,운동/경기용품,3,0,0,0
20221,이화동,자전거 및 기타운송장비,1,0,0,0
20221,이화동,완구,3,0,0,0
20221,이화동,섬유제품,1,0,0,0
20221,이화동,화초,7,0,0,0
20221,이화동,애완동물,2,0,0,0
20221,이화동,가구,3,0,0,0
20221,이화동,가전제품,4,0,0,0
20221,이화동,철물점,2,0,0,0
20221,이화동,인테리어,2,0,0,0
20221,이화동,조명용품,9,0,0,0
20221,이화동,전자상거래업,71,1,2,0
20221,혜화동,한식음식점,209,2,2,23
20221,혜화동,중식음식점,21,1,1,0
20221,혜화동,일식음식점,32,0,1,8
20221,혜화동,양식음식점,46,1,2,5
20221,혜화동,제과점,12,1,0,5
20221,혜화동,패스트푸드점,32,1,1,12
20221,혜화동,치킨전문점,5,1,0,13
20221,혜화동,분식전문점,58,2,4,12
20221,혜화동,호프-간이주점,36,0,1,9
20221,혜화동,커피-음료,92,7,4,27
20221,혜화동,일반교습학원,21,0,0,1
20221,혜화동,외국어학원,5,0,0,1
20221,혜화동,예술학원,24,0,0,0
20221,혜화동,스포츠 강습,14,2,0,0
20221,혜화동,일반의원,11,0,0,0
20221,혜화동,치과의원,11,0,0,0
20221,혜화동,한의원,6,0,0,0
