년분기,행정동,업종명,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
20191,우이동,의료기기,2,0,0,0
20191,우이동,서적,6,1,0,0
20191,우이동,문구,5,1,0,0
20191,우이동,화장품,18,0,0,0
20191,우이동,운동/경기용품,9,1,1,0
20191,우이동,자전거 및 기타운송장비,2,0,0,0
20191,우이동,완구,3,0,0,0
20191,우이동,섬유제품,2,0,0,0
20191,우이동,화초,4,0,0,0
20191,우이동,애완동물,4,0,0,0
20191,우이동,가구,4,0,0,0
20191,우이동,가전제품,2,0,1,0
20191,우이동,철물점,5,0,0,0
20191,우이동,인테리어,5,0,0,0
20191,우이동,조명용품,2,0,0,0
20191,우이동,전자상거래업,43,6,0,0
20191,인수동,한식음식점,95,4,3,6
20191,인수동,중식음식점,10,0,0,0
20191,인수동,일식음식점,5,0,0,0
20191,인수동,양식음식점,7,0,0,1
20191,인수동,제과점,5,0,0,2
20191,인수동,패스트푸드점,6,0,0,2
20191,인수동,치킨전문점,9,0,0,3
20191,인수동,분식전문점,19,0,3,4
20191,인수동,호프-간이주점,21,1,0,3
20191,인수동,커피-음료,24,1,2,7
20191,인수동,일반교습학원,16,1,2,1
20191,인수동,외국어학원,5,1,1,1
20191,인수동,예술학원,19,0,0,0
20191,인수동,스포츠 강습,9,2,0,0
20191,인수동,일반의원,8,0,0,0
20191,인수동,치과의원,4,0,0,0
20191,인수동,한의원,4,0,0,0
20191,인수동,당구장,2,0,0,0
20191,인수동,골프연습장,1,0,0,0
20191,인수동,PC방,3,0,0,0
20191,인수동,스포츠클럽,3,0,0,0
20191,인수동,자동차수리,11,0,0,0
20191,인수동,자동차미용,1,0,0,0
20191,인수동,미용실,60,2,1,0
20191,인수동,네일숍,7,0,0,0
20191,인수동,피부관리실,6,0,1,0
20191,인수동,세탁소,7,0,0,1
20191,인수동,가전제품수리,2,0,0,0
20191,인수동,부동산중개업,41,1,0,0
20191,인수동,여관,10,1,1,0
20191,인수동,노래방,13,0,0,0
20191,인수동,슈퍼마켓,41,0,2,0
20191,인수동,편의점,0,1,1,32
20191,인수동,컴퓨터및주변장치판매,4,0,0,0
20191,인수동,핸드폰,13,0,0,0
20191,인수동,미곡판매,9,2,0,0
20191,인수동,육류판매,19,1,1,0
20191,인수동,수산물판매,6,1,1,0
20191,인수동,청과상,17,0,0,0
20191,인수동,반찬가게,20,2,1,1
20191,인수동,일반의류,55,4,1,0
20191,인수동,신발,3,0,0,0
20191,인수동,가방,2,0,0,0
20191,인수동,의약품,16,1,2,1
20191,인수동,의료기기,2,0,0,1
20191,인수동,서적,10,0,1,0
20191,인수동,문구,5,0,0,1
20191,인수동,화장품,13,0,3,0
20191,인수동,운동/경기용품,4,0,0,0
20191,인수동,자전거 및 기타운송장비,1,0,0,0
20191,인수동,섬유제품,9,0,0,0
20191,인수동,화초,6,0,0,0
20191,인수동,애완동물,12,0,1,0
20191,인수동,가구,5,0,0,0
20191,인수동,가전제품,8,1,0,0
20191,인수동,철물점,14,0,0,0
20191,인수동,인테리어,12,0,0,0
20191,인수동,조명용품,7,0,0,0
20191,인수동,전자상거래업,65,6,0,0
20191,창1동,한식음식점,74,3,0,12
20191,창1동,중식음식점,4,1,0,0
20191,창1동,일식음식점,6,0,0,2
20191,창1동,양식음식점,7,0,0,2
20191,창1동,제과점,7,1,0,3
20191,창1동,패스트푸드점,2,0,0,2
20191,창1동,치킨전문점,3,1,1,4
20191,창1동,분식전문점,14,0,0,2
20191,창1동,호프-간이주점,10,0,0,2
20191,창1동,커피-음료,17,1,0,4
20191,창1동,일반교습학원,23,0,0,1
20191,창1동,외국어학원,3,0,0,0
20191,창1동,예술학원,12,0,0,0
20191,창1동,스포츠 강습,8,0,0,1
20191,창1동,일반의원,20,1,0,0
20191,창1동,치과의원,9,0,0,0
20191,창1동,한의원,5,0,1,0
20191,창1동,당구장,6,0,0,0
20191,창1동,골프연습장,1,0,0,0
20191,창1동,PC방,2,0,0,0
20191,창1동,스포츠클럽,3,0,0,1
20191,창1동,자동차수리,8,0,1,0
20191,창1동,미용실,35,1,0,2
20191,창1동,네일숍,11,2,0,0
20191,창1동,피부관리실,12,2,0,0
20191,창1동,세탁소,7,0,0,3
20191,창1동,가전제품수리,6,0,0,0
20191,창1동,부동산중개업,47,1,1,0
20191,창1동,노래방,14,0,1,0
20191,창1동,슈퍼마켓,29,0,0,0
20191,창1동,편의점,0,0,1,13
20191,창1동,컴퓨터및주변장치판매,8,0,0,0
20191,창1동,핸드폰,9,0,1,0
20191,창1동,육류판매,10,0,0,0
20191,창1동,수산물판매,2,0,0,0
20191,창1동,청과상,6,0,0,0
20191,창1동,반찬가게,8,0,2,0
20191,창1동,일반의류,34,3,2,0
20191,창1동,신발,1,0,0,0
20191,창1동,가방,1,0,0,0
20191,창1동,안경,2,0,0,1
20191,창1동,시계및귀금속,2,0,0,0
20191,창1동,의약품,8,0,1,1
20191,창1동,의료기기,1,0,0,0
20191,창1동,서적,7,0,0,0
20191,창1동,문구,7,0,0,2
20191,창1동,화장품,40,2,8,5
20191,창1동,운동/경기용품,4,0,0,0
20191,창1동,섬유제품,3,0,0,0
20191,창1동,화초,4,1,2,0
20191,창1동,애완동물,3,0,0,0
20191,창1동,가구,4,0,0,0
20191,창1동,가전제품,3,0,0,0
20191,창1동,철물점,6,0,0,0
20191,창1동,인테리어,9,0,0,0
20191,창1동,조명용품,4,0,0,0
20191,창1동,전자상거래업,31,1,0,0
20191,창2동,한식음식점,70,3,0,6
20191,창2동,중식음식점,8,1,0,0
20191,창2동,일식음식점,6,0,0,0
20191,창2동,양식음식점,1,0,0,0
20191,창2동,제과점,5,0,0,2
20191,창2동,패스트푸드점,4,0,0,2
20191,창2동,치킨전문점,10,1,1,6
20191,창2동,분식전문점,21,3,1,1
20191,창2동,호프-간이주점,14,1,0,1
20191,창2동,커피-음료,15,0,2,1
20191,창2동,일반교습학원,23,1,1,0
20191,창2동,외국어학원,5,0,0,1
20191,창2동,예술학원,13,1,2,0
20191,창2동,스포츠 강습,11,1,0,0
20191,창2동,일반의원,7,0,0,0
20191,창2동,치과의원,6,0,0,0
20191,창2동,한의원,3,0,0,0
20191,창2동,당구장,7,1,0,0
20191,창2동,골프연습장,0,0,1,0
20191,창2동,PC방,6,1,3,0
20191,창2동,스포츠클럽,4,1,0,0
20191,창2동,자동차수리,9,1,0,4
20191,창2동,자동차미용,2,1,0,0
20191,창2동,미용실,62,3,0,0
20191,창2동,네일숍,6,0,0,0
20191,창2동,피부관리실,9,0,0,0
20191,창2동,세탁소,11,1,0,3
20191,창2동,가전제품수리,4,0,0,0
20191,창2동,부동산중개업,52,2,1,0
20191,창2동,노래방,10,1,2,0
20191,창2동,슈퍼마켓,29,1,0,0
20191,창2동,편의점,0,0,0,20
20191,창2동,컴퓨터및주변장치판매,4,0,0,0
20191,창2동,핸드폰,6,0,0,0
20191,창2동,미곡판매,7,0,0,0
20191,창2동,육류판매,20,1,0,0
20191,창2동,수산물판매,8,0,0,0
20191,창2동,청과상,11,0,1,0
20191,창2동,반찬가게,27,1,2,1
20191,창2동,일반의류,51,0,4,0
20191,창2동,신발,4,0,0,0
20191,창2동,가방,5,0,0,0
20191,창2동,안경,1,0,0,1
20191,창2동,시계및귀금속,6,0,0,0
20191,창2동,의약품,13,0,1,1
20191,창2동,의료기기,3,0,0,0
20191,창2동,서적,7,0,0,0
20191,창2동,문구,5,1,0,0
20191,창2동,화장품,17,1,0,0
20191,창2동,운동/경기용품,7,0,0,0
20191,창2동,자전거 및 기타운송장비,4,0,1,0
20191,창2동,완구,1,0,0,0
20191,창2동,섬유제품,8,0,0,0
20191,창2동,화초,6,1,0,0
20191,창2동,애완동물,3,0,0,0
20191,창2동,가구,6,0,0,0
20191,창2동,가전제품,3,0,0,0
20191,창2동,철물점,6,1,0,0
20191,창2동,인테리어,5,0,1,0
20191,창2동,조명용품,4,0,0,0
20191,창2동,전자상거래업,53,9,2,1
20191,창3동,한식음식점,75,4,2,2
20191,창3동,중식음식점,3,0,0,0
20191,창3동,일식음식점,3,1,1,0
20191,창3동,양식음식점,3,0,0,0
20191,창3동,제과점,2,0,0,2
20191,창3동,패스트푸드점,2,0,0,1
20191,창3동,치킨전문점,6,2,1,7
20191,창3동,분식전문점,17,0,2,1
20191,창3동,호프-간이주점,23,0,0,2
20191,창3동,커피-음료,12,1,0,1
20191,창3동,일반교습학원,9,2,0,0
20191,창3동,외국어학원,5,0,0,0
20191,창3동,예술학원,4,0,0,1
20191,창3동,스포츠 강습,1,0,0,0
20191,창3동,일반의원,11,0,0,0
20191,창3동,치과의원,4,0,0,0
20191,창3동,한의원,4,0,0,0
20191,창3동,당구장,5,0,0,0
20191,창3동,PC방,1,0,0,0
20191,창3동,자동차수리,12,0,0,1
20191,창3동,자동차미용,2,0,0,0
20191,창3동,미용실,29,1,0,0
20191,창3동,네일숍,5,1,0,0
20191,창3동,피부관리실,3,0,0,0
20191,창3동,세탁소,8,0,0,0
20191,창3동,가전제품수리,7,0,0,0
20191,창3동,부동산중개업,29,1,1,0
20191,창3동,노래방,17,1,0,0
20191,창3동,슈퍼마켓,11,0,0,0
20191,창3동,편의점,1,0,0,10
20191,창3동,컴퓨터및주변장치판매,5,0,0,0
20191,창3동,핸드폰,16,2,0,0
20191,창3동,미곡판매,4,0,0,0
20191,창3동,육류판매,16,0,0,0
20191,창3동,수산물판매,10,0,0,0
20191,창3동,청과상,13,0,0,0
20191,창3동,반찬가게,14,0,0,0
20191,창3동,일반의류,34,6,1,0
20191,창3동,신발,1,0,0,0
20191,창3동,가방,1,0,0,0
20191,창3동,안경,1,0,0,1
20191,창3동,시계및귀금속,1,0,1,0
20191,창3동,의약품,11,0,0,3
20191,창3동,의료기기,2,0,0,0
20191,창3동,서적,2,0,0,0
20191,창3동,문구,4,0,0,1
20191,창3동,화장품,13,2,1,1
20191,창3동,운동/경기용품,4,0,0,0
20191,창3동,완구,3,0,0,0
20191,창3동,섬유제품,3,0,0,0
20191,창3동,화초,7,0,0,0
20191,창3동,애완동물,3,1,1,0
20191,창3동,가구,2,0,0,1
20191,창3동,가전제품,11,0,0,0
20191,창3동,철물점,8,0,0,0
20191,창3동,인테리어,11,0,0,0
20191,창3동,조명용품,5,0,0,0
20191,창3동,전자상거래업,27,2,0,0
20191,창4동,한식음식점,87,7,0,8
20191,창4동,중식음식점,5,0,0,0
20191,창4동,일식음식점,4,0,0,1
20191,창4동,양식음식점,6,1,0,1
20191,창4동,제과점,6,1,0,5
20191,창4동,패스트푸드점,2,0,0,3
20191,창4동,치킨전문점,6,0,0,10
20191,창4동,분식전문점,16,0,0,5
20191,창4동,호프-간이주점,14,1,4,7
20191,창4동,커피-음료,12,2,2,5
20191,창4동,일반교습학원,42,6,1,3
20191,창4동,외국어학원,7,0,0,0
20191,창4동,예술학원,14,0,0,1
20191,창4동,스포츠 강습,8,0,0,1
20191,창4동,일반의원,9,0,0,0
20191,창4동,치과의원,14,0,0,0
20191,창4동,한의원,9,0,0,0
20191,창4동,당구장,7,2,2,0
20191,창4동,골프연습장,3,1,0,0
20191,창4동,PC방,4,0,0,0
20191,창4동,스포츠클럽,4,1,0,0
20191,창4동,자동차수리,1,1,0,2
20191,창4동,미용실,24,0,0,2
20191,창4동,네일숍,8,0,0,0
20191,창4동,피부관리실,8,0,0,0
20191,창4동,세탁소,6,0,0,2
20191,창4동,가전제품수리,2,0,0,0
20191,창4동,부동산중개업,39,1,1,0
20191,창4동,여관,6,0,0,0
20191,창4동,고시원,1,0,0,0
20191,창4동,노래방,20,1,0,0
20191,창4동,슈퍼마켓,15,1,0,0
20191,창4동,편의점,1,1,0,18
20191,창4동,컴퓨터및주변장치판매,10,0,1,0
20191,창4동,핸드폰,11,1,0,0
20191,창4동,미곡판매,11,0,0,0
20191,창4동,육류판매,6,1,1,0
20191,창4동,수산물판매,5,0,0,0
20191,창4동,청과상,5,0,0,0
20191,창4동,반찬가게,15,0,0,0
20191,창4동,일반의류,43,0,2,0
20191,창4동,신발,4,1,0,0
20191,창4동,가방,2,0,0,0
20191,창4동,안경,5,0,0,0
20191,창4동,시계및귀금속,3,0,0,0
20191,창4동,의약품,10,0,1,1
20191,창4동,의료기기,8,0,0,1
20191,창4동,서적,11,0,1,0
20191,창4동,문구,10,0,1,1
20191,창4동,화장품,52,6,5,1
20191,창4동,운동/경기용품,3,0,0,0
20191,창4동,자전거 및 기타운송장비,2,0,0,0
20191,창4동,완구,2,0,0,0
20191,창4동,섬유제품,7,0,0,0
20191,창4동,화초,6,0,0,0
20191,창4동,애완동물,3,0,0,0
20191,창4동,가구,3,0,0,0
20191,창4동,가전제품,4,0,0,0
20191,창4동,철물점,1,0,0,0
20191,창4동,인테리어,14,0,0,0
20191,창4동,조명용품,4,1,0,0
20191,창4동,전자상거래업,53,3,0,0
20191,창5동,한식음식점,93,5,3,15
20191,창5동,중식음식점,9,0,1,1
20191,창5동,일식음식점,10,0,1,2
20191,창5동,양식음식점,10,1,1,1
20191,창5동,제과점,5,0,0,6
20191,창5동,패스트푸드점,5,3,0,11
20191,창5동,치킨전문점,6,0,1,10
20191,창5동,분식전문점,17,0,0,6
20191,창5동,호프-간이주점,22,1,2,3
20191,창5동,커피-음료,27,1,1,14
20191,창5동,일반교습학원,56,0,1,4
20191,창5동,외국어학원,9,0,0,0
20191,창5동,예술학원,29,0,1,0
20191,창5동,스포츠 강습,16,3,2,2
20191,창5동,일반의원,16,0,1,0
20191,창5동,치과의원,15,0,0,0
20191,창5동,한의원,8,0,1,0
20191,창5동,당구장,16,1,0,0
20191,창5동,골프연습장,2,0,0,0
20191,창5동,PC방,5,1,0,1
20191,창5동,스포츠클럽,9,1,0,2
20191,창5동,자동차수리,18,0,0,0
20191,창5동,자동차미용,9,1,0,0
20191,창5동,미용실,39,3,1,4
20191,창5동,네일숍,10,0,0,0
20191,창5동,피부관리실,14,1,0,1
20191,창5동,세탁소,9,1,2,3
20191,창5동,가전제품수리,7,0,0,0
20191,창5동,부동산중개업,51,2,3,0
20191,창5동,여관,2,0,0,0
20191,창5동,고시원,1,0,0,0
20191,창5동,노래방,21,0,2,0
20191,창5동,슈퍼마켓,20,0,3,3
20191,창5동,편의점,3,1,1,17
20191,창5동,컴퓨터및주변장치판매,9,0,1,0
20191,창5동,핸드폰,17,1,1,0
20191,창5동,미곡판매,2,0,0,0
20191,창5동,육류판매,14,0,0,0
20191,창5동,수산물판매,2,0,0,0
20191,창5동,청과상,5,0,0,0
20191,창5동,반찬가게,15,2,0,1
20191,창5동,일반의류,45,0,2,0
20191,창5동,신발,4,0,0,0
20191,창5동,안경,4,0,0,3
20191,창5동,시계및귀금속,5,0,0,0
20191,창5동,의약품,11,0,1,2
20191,창5동,의료기기,4,0,0,0
20191,창5동,서적,15,1,0,1
20191,창5동,문구,7,0,0,2
20191,창5동,화장품,24,0,2,5
20191,창5동,운동/경기용품,5,2,0,0
20191,창5동,섬유제품,6,0,0,0
20191,창5동,화초,3,0,0,0
20191,창5동,애완동물,3,0,0,0
20191,창5동,가구,3,0,0,0
20191,창5동,가전제품,3,0,0,0
20191,창5동,철물점,4,0,0,0
20191,창5동,인테리어,13,0,0,0
20191,창5동,조명용품,8,1,0,0
20191,창5동,전자상거래업,56,1,0,0
20191,도봉1동,한식음식점,220,8,14,9
20191,도봉1동,중식음식점,11,0,1,0
20191,도봉1동,일식음식점,7,0,0,0
20191,도봉1동,양식음식점,6,0,0,1
20191,도봉1동,제과점,4,0,0,2
20191,도봉1동,패스트푸드점,3,0,0,5
20191,도봉1동,치킨전문점,10,1,1,9
20191,도봉1동,분식전문점,26,0,0,3
20191,도봉1동,호프-간이주점,30,0,1,5
20191,도봉1동,커피-음료,15,1,0,5
20191,도봉1동,일반교습학원,10,2,0,2
20191,도봉1동,외국어학원,2,0,0,0
20191,도봉1동,예술학원,6,0,2,0
20191,도봉1동,스포츠 강습,6,0,1,0
20191,도봉1동,일반의원,12,0,0,0
20191,도봉1동,치과의원,6,0,0,0
20191,도봉1동,한의원,9,0,0,0
20191,도봉1동,당구장,10,0,0,0
20191,도봉1동,골프연습장,3,0,0,0
20191,도봉1동,PC방,3,0,0,1
20191,도봉1동,스포츠클럽,4,0,0,0
20191,도봉1동,자동차수리,12,0,0,3
20191,도봉1동,자동차미용,1,0,0,0
20191,도봉1동,미용실,41,1,0,0
20191,도봉1동,네일숍,3,0,0,0
20191,도봉1동,피부관리실,5,0,0,0
20191,도봉1동,세탁소,8,0,0,1
20191,도봉1동,가전제품수리,12,1,0,0
20191,도봉1동,부동산중개업,48,2,0,0
20191,도봉1동,여관,7,0,1,0
20191,도봉1동,노래방,30,1,0,1
20191,도봉1동,슈퍼마켓,40,2,0,0
20191,도봉1동,편의점,2,2,1,22
20191,도봉1동,컴퓨터및주변장치판매,7,0,0,0
20191,도봉1동,핸드폰,20,0,0,0
20191,도봉1동,미곡판매,6,0,0,0
20191,도봉1동,육류판매,18,0,0,0
20191,도봉1동,수산물판매,4,0,0,0
20191,도봉1동,청과상,16,2,0,0
20191,도봉1동,반찬가게,14,0,0,0
20191,도봉1동,일반의류,34,2,3,0
20191,도봉1동,신발,5,0,0,0
20191,도봉1동,가방,5,1,1,0
20191,도봉1동,안경,4,0,0,2
20191,도봉1동,시계및귀금속,4,0,0,0
20191,도봉1동,의약품,14,0,0,1
20191,도봉1동,의료기기,3,0,0,0
20191,도봉1동,서적,7,0,0,0
20191,도봉1동,문구,2,0,0,0
20191,도봉1동,화장품,10,0,0,1
20191,도봉1동,운동/경기용품,36,0,2,0
20191,도봉1동,자전거 및 기타운송장비,3,0,0,0
20191,도봉1동,섬유제품,11,0,0,0
20191,도봉1동,화초,3,0,0,0
20191,도봉1동,애완동물,8,1,0,0
20191,도봉1동,가구,3,0,0,0
20191,도봉1동,가전제품,11,1,0,0
20191,도봉1동,철물점,11,0,0,0
20191,도봉1동,인테리어,11,0,0,0
20191,도봉1동,조명용품,4,0,0,0
20191,도봉1동,전자상거래업,47,2,0,0
20191,도봉2동,한식음식점,103,4,11,2
20191,도봉2동,중식음식점,5,0,0,0
20191,도봉2동,일식음식점,5,1,0,1
20191,도봉2동,양식음식점,3,0,0,2
20191,도봉2동,제과점,4,1,1,2
20191,도봉2동,패스트푸드점,3,0,0,0
20191,도봉2동,치킨전문점,4,0,0,7
20191,도봉2동,분식전문점,11,1,2,1
20191,도봉2동,호프-간이주점,25,1,3,3
20191,도봉2동,커피-음료,23,3,1,2
20191,도봉2동,일반교습학원,21,1,1,3
20191,도봉2동,외국어학원,2,0,0,0
20191,도봉2동,예술학원,14,1,0,1
20191,도봉2동,스포츠 강습,7,0,0,0
20191,도봉2동,일반의원,7,0,0,0
20191,도봉2동,치과의원,5,0,0,0
20191,도봉2동,한의원,5,0,0,0
20191,도봉2동,당구장,5,1,0,0
20191,도봉2동,골프연습장,3,0,1,0
20191,도봉2동,PC방,2,0,1,0
20191,도봉2동,스포츠클럽,4,0,0,0
20191,도봉2동,자동차수리,6,0,0,0
20191,도봉2동,자동차미용,2,0,0,0
20191,도봉2동,미용실,33,1,0,0
20191,도봉2동,네일숍,4,0,0,0
20191,도봉2동,피부관리실,9,1,0,0
20191,도봉2동,세탁소,6,0,0,4
20191,도봉2동,가전제품수리,1,0,0,0
20191,도봉2동,부동산중개업,54,3,2,0
20191,도봉2동,여관,2,0,1,0
20191,도봉2동,노래방,8,0,0,0
20191,도봉2동,슈퍼마켓,19,0,2,0
20191,도봉2동,편의점,0,2,0,14
20191,도봉2동,컴퓨터및주변장치판매,7,2,0,0
20191,도봉2동,핸드폰,16,1,0,0
20191,도봉2동,미곡판매,2,0,0,0
20191,도봉2동,육류판매,9,0,0,0
20191,도봉2동,수산물판매,3,0,1,0
20191,도봉2동,청과상,6,0,0,0
20191,도봉2동,반찬가게,14,1,2,0
20191,도봉2동,일반의류,40,2,0,0
20191,도봉2동,신발,2,0,0,0
20191,도봉2동,가방,3,0,0,0
20191,도봉2동,안경,1,0,0,0
20191,도봉2동,시계및귀금속,4,0,0,0
20191,도봉2동,의약품,17,0,0,0
20191,도봉2동,의료기기,4,0,0,0
20191,도봉2동,서적,8,0,2,0
20191,도봉2동,문구,8,1,0,2
20191,도봉2동,화장품,19,0,1,0
20191,도봉2동,운동/경기용품,8,0,0,0
20191,도봉2동,자전거 및 기타운송장비,4,0,0,0
20191,도봉2동,완구,3,0,0,0
20191,도봉2동,섬유제품,10,0,0,0
20191,도봉2동,화초,8,1,0,0
20191,도봉2동,애완동물,3,0,0,0
20191,도봉2동,가구,1,0,0,0
20191,도봉2동,가전제품,4,0,0,0
20191,도봉2동,철물점,4,0,0,0
20191,도봉2동,인테리어,15,0,2,0
20191,도봉2동,조명용품,5,0,0,0
20191,도봉2동,전자상거래업,62,3,0,0
20191,쌍문1동,한식음식점,44,3,5,2
20191,쌍문1동,중식음식점,5,0,0,0
20191,쌍문1동,일식음식점,8,0,0,0
20191,쌍문1동,양식음식점,10,1,1,0
20191,쌍문1동,제과점,3,0,0,2
20191,쌍문1동,패스트푸드점,3,0,0,2
20191,쌍문1동,치킨전문점,9,0,1,6
20191,쌍문1동,분식전문점,15,2,3,5
20191,쌍문1동,호프-간이주점,4,0,1,0
20191,쌍문1동,커피-음료,27,1,1,3
20191,쌍문1동,일반교습학원,17,1,2,2
20191,쌍문1동,외국어학원,1,0,0,0
20191,쌍문1동,예술학원,14,0,0,0
20191,쌍문1동,스포츠 강습,6,0,0,0
20191,쌍문1동,일반의원,6,0,0,0
20191,쌍문1동,치과의원,4,0,0,0
20191,쌍문1동,한의원,4,0,0,0
20191,쌍문1동,당구장,6,1,0,0
20191,쌍문1동,골프연습장,1,0,0,0
20191,쌍문1동,PC방,1,0,0,0
20191,쌍문1동,스포츠클럽,4,0,1,0
20191,쌍문1동,자동차수리,3,0,0,0
20191,쌍문1동,미용실,22,2,1,1
20191,쌍문1동,피부관리실,2,0,0,0
20191,쌍문1동,세탁소,3,0,0,4
20191,쌍문1동,가전제품수리,5,0,0,0
20191,쌍문1동,부동산중개업,20,0,1,0
20191,쌍문1동,여관,1,0,0,0
20191,쌍문1동,고시원,0,0,1,0
20191,쌍문1동,노래방,3,0,1,0
20191,쌍문1동,슈퍼마켓,27,1,1,1
20191,쌍문1동,편의점,4,1,1,13
20191,쌍문1동,컴퓨터및주변장치판매,5,0,0,0
20191,쌍문1동,핸드폰,2,0,1,0
20191,쌍문1동,미곡판매,4,0,0,0
20191,쌍문1동,육류판매,8,0,0,0
20191,쌍문1동,수산물판매,5,0,0,0
20191,쌍문1동,청과상,4,1,1,0
20191,쌍문1동,반찬가게,11,1,0,0
20191,쌍문1동,일반의류,19,0,0,0
20191,쌍문1동,신발,4,0,0,0
20191,쌍문1동,가방,2,1,0,0
20191,쌍문1동,안경,2,0,0,2
20191,쌍문1동,시계및귀금속,3,0,0,0
20191,쌍문1동,의약품,6,0,0,0
20191,쌍문1동,의료기기,1,0,0,0
20191,쌍문1동,서적,9,0,0,0
20191,쌍문1동,문구,7,0,0,1
20191,쌍문1동,화장품,9,0,0,0
20191,쌍문1동,운동/경기용품,3,0,0,0
20191,쌍문1동,완구,2,0,0,0
20191,쌍문1동,섬유제품,2,0,0,0
20191,쌍문1동,화초,2,0,0,0
20191,쌍문1동,애완동물,2,1,0,0
20191,쌍문1동,가구,1,0,0,0
20191,쌍문1동,가전제품,1,0,0,0
20191,쌍문1동,철물점,3,0,0,0
20191,쌍문1동,인테리어,6,0,0,0
20191,쌍문1동,조명용품,4,0,0,0
20191,쌍문1동,전자상거래업,40,6,0,0
20191,쌍문2동,한식음식점,88,5,2,9
20191,쌍문2동,중식음식점,3,0,0,0
20191,쌍문2동,일식음식점,7,0,0,1
20191,쌍문2동,양식음식점,5,0,0,1
20191,쌍문2동,제과점,5,3,0,6
20191,쌍문2동,패스트푸드점,8,0,0,7
20191,쌍문2동,치킨전문점,4,1,1,13
20191,쌍문2동,분식전문점,16,0,5,8
20191,쌍문2동,호프-간이주점,18,2,2,3
20191,쌍문2동,커피-음료,13,3,1,6
20191,쌍문2동,일반교습학원,32,1,2,4
20191,쌍문2동,외국어학원,7,0,1,0
20191,쌍문2동,예술학원,8,0,0,2
20191,쌍문2동,스포츠 강습,13,1,0,0
20191,쌍문2동,일반의원,18,0,0,0
20191,쌍문2동,치과의원,7,0,0,0
20191,쌍문2동,한의원,7,0,0,0
20191,쌍문2동,당구장,10,1,1,0
20191,쌍문2동,골프연습장,1,0,0,0
20191,쌍문2동,PC방,6,0,1,1
20191,쌍문2동,스포츠클럽,3,0,0,1
20191,쌍문2동,자동차수리,9,1,1,2
20191,쌍문2동,자동차미용,2,0,0,0
20191,쌍문2동,미용실,48,1,2,2
20191,쌍문2동,네일숍,8,2,0,1
20191,쌍문2동,피부관리실,9,0,0,0
20191,쌍문2동,세탁소,7,0,0,1
20191,쌍문2동,가전제품수리,7,0,0,0
20191,쌍문2동,부동산중개업,30,2,2,0
20191,쌍문2동,여관,7,2,0,0
20191,쌍문2동,고시원,1,0,0,0
20191,쌍문2동,노래방,18,0,0,0
20191,쌍문2동,슈퍼마켓,20,1,1,2
20191,쌍문2동,편의점,2,2,2,15
20191,쌍문2동,컴퓨터및주변장치판매,7,0,0,0
20191,쌍문2동,핸드폰,10,0,0,0
20191,쌍문2동,미곡판매,3,0,0,0
20191,쌍문2동,육류판매,14,1,2,0
20191,쌍문2동,수산물판매,1,0,0,0
20191,쌍문2동,청과상,5,0,1,0
20191,쌍문2동,반찬가게,9,0,0,0
20191,쌍문2동,일반의류,47,1,2,0
20191,쌍문2동,신발,3,0,0,0
20191,쌍문2동,가방,2,0,0,0
20191,쌍문2동,안경,1,0,0,2
20191,쌍문2동,시계및귀금속,6,0,0,0
20191,쌍문2동,의약품,14,0,0,0
20191,쌍문2동,의료기기,7,1,0,0
20191,쌍문2동,서적,10,0,0,0
20191,쌍문2동,문구,3,0,0,1
20191,쌍문2동,화장품,53,0,5,1
20191,쌍문2동,운동/경기용품,8,0,0,0
20191,쌍문2동,자전거 및 기타운송장비,1,0,0,0
20191,쌍문2동,완구,1,0,0,0
20191,쌍문2동,섬유제품,8,0,1,0
20191,쌍문2동,화초,4,0,0,0
20191,쌍문2동,애완동물,2,0,1,1
20191,쌍문2동,가구,1,0,0,0
20191,쌍문2동,가전제품,7,0,0,0
20191,쌍문2동,철물점,7,0,0,0
20191,쌍문2동,인테리어,9,1,1,0
20191,쌍문2동,조명용품,2,0,0,0
20191,쌍문2동,전자상거래업,35,1,0,0
20191,쌍문3동,한식음식점,69,3,2,8
20191,쌍문3동,중식음식점,7,0,0,0
20191,쌍문3동,일식음식점,7,1,1,0
20191,쌍문3동,양식음식점,7,0,0,1
20191,쌍문3동,제과점,5,1,0,2
20191,쌍문3동,패스트푸드점,2,0,0,2
20191,쌍문3동,치킨전문점,6,1,1,8
20191,쌍문3동,분식전문점,12,1,0,2
20191,쌍문3동,호프-간이주점,13,2,0,1
20191,쌍문3동,커피-음료,13,0,0,5
20191,쌍문3동,일반교습학원,8,0,0,3
20191,쌍문3동,외국어학원,2,0,0,0
20191,쌍문3동,예술학원,11,0,0,0
20191,쌍문3동,스포츠 강습,6,0,0,0
20191,쌍문3동,일반의원,8,0,0,0
20191,쌍문3동,치과의원,8,0,0,0
20191,쌍문3동,한의원,7,0,0,0
20191,쌍문3동,당구장,2,0,0,0
20191,쌍문3동,PC방,2,0,0,0
20191,쌍문3동,스포츠클럽,3,0,0,0
20191,쌍문3동,자동차수리,13,0,0,1
20191,쌍문3동,자동차미용,1,0,0,0
20191,쌍문3동,미용실,30,2,1,1
20191,쌍문3동,네일숍,8,2,1,0
20191,쌍문3동,피부관리실,9,1,1,0
20191,쌍문3동,세탁소,2,0,0,2
