년분기,행정동,업종명,점포_수,개업_점포_수,폐업_점포_수,프랜차이즈_점포_수
20201,삼청동,운동/경기용품,1,0,0,0
20201,삼청동,완구,2,0,0,0
20201,삼청동,섬유제품,7,0,0,0
20201,삼청동,화초,12,0,0,0
20201,삼청동,가구,5,0,0,0
20201,삼청동,가전제품,1,0,0,0
20201,삼청동,철물점,1,0,0,0
20201,삼청동,인테리어,5,2,1,0
20201,삼청동,전자상거래업,8,1,0,0
20201,부암동,한식음식점,42,3,1,2
20201,부암동,중식음식점,5,2,3,0
20201,부암동,일식음식점,3,0,0,1
20201,부암동,양식음식점,11,0,0,0
20201,부암동,제과점,4,0,0,1
20201,부암동,패스트푸드점,7,0,0,2
20201,부암동,치킨전문점,2,0,0,1
20201,부암동,분식전문점,16,0,1,4
20201,부암동,호프-간이주점,5,0,0,0
20201,부암동,커피-음료,17,0,0,4
20201,부암동,일반교습학원,22,1,0,3
20201,부암동,외국어학원,1,0,1,0
20201,부암동,예술학원,5,1,0,0
20201,부암동,스포츠 강습,3,0,0,0
20201,부암동,일반의원,1,0,0,0
20201,부암동,치과의원,3,0,0,0
20201,부암동,한의원,2,0,0,0
20201,부암동,당구장,0,0,1,0
20201,부암동,골프연습장,1,0,0,0
20201,부암동,PC방,0,0,0,1
20201,부암동,자동차수리,7,0,0,1
20201,부암동,자동차미용,3,1,0,0
20201,부암동,미용실,8,0,0,0
20201,부암동,피부관리실,2,0,0,0
20201,부암동,세탁소,6,0,0,2
20201,부암동,가전제품수리,1,0,0,0
20201,부암동,부동산중개업,28,0,0,0
20201,부암동,여관,2,0,0,0
20201,부암동,노래방,1,0,0,0
20201,부암동,슈퍼마켓,12,0,0,0
20201,부암동,편의점,0,1,1,14
20201,부암동,컴퓨터및주변장치판매,1,0,0,0
20201,부암동,핸드폰,2,0,0,0
20201,부암동,미곡판매,3,1,0,0
20201,부암동,수산물판매,1,0,0,0
20201,부암동,청과상,1,0,0,0
20201,부암동,반찬가게,6,0,0,0
20201,부암동,일반의류,25,1,1,0
20201,부암동,가방,3,0,0,0
20201,부암동,시계및귀금속,1,0,0,0
20201,부암동,의약품,6,0,0,0
20201,부암동,의료기기,1,0,0,0
20201,부암동,서적,6,0,0,0
20201,부암동,문구,3,0,0,1
20201,부암동,화장품,8,0,0,0
20201,부암동,운동/경기용품,1,0,0,0
20201,부암동,섬유제품,5,1,0,0
20201,부암동,화초,7,0,1,0
20201,부암동,애완동물,3,0,0,0
20201,부암동,가구,3,1,0,0
20201,부암동,가전제품,2,0,0,0
20201,부암동,철물점,2,0,0,0
20201,부암동,인테리어,3,0,0,0
20201,부암동,조명용품,3,0,0,0
20201,부암동,전자상거래업,41,2,0,0
20201,평창동,한식음식점,61,1,1,6
20201,평창동,중식음식점,5,0,0,0
20201,평창동,일식음식점,6,1,0,0
20201,평창동,양식음식점,9,0,2,0
20201,평창동,제과점,3,0,0,2
20201,평창동,패스트푸드점,5,0,0,2
20201,평창동,치킨전문점,1,0,0,1
20201,평창동,분식전문점,11,0,1,1
20201,평창동,호프-간이주점,17,0,1,1
20201,평창동,커피-음료,16,0,1,3
20201,평창동,일반교습학원,27,1,0,1
20201,평창동,외국어학원,4,0,0,0
20201,평창동,예술학원,7,2,0,0
20201,평창동,스포츠 강습,7,0,0,0
20201,평창동,일반의원,5,0,0,0
20201,평창동,치과의원,4,0,0,0
20201,평창동,한의원,4,0,0,0
20201,평창동,당구장,4,0,0,0
20201,평창동,골프연습장,5,0,0,0
20201,평창동,PC방,2,0,0,0
20201,평창동,스포츠클럽,4,0,0,0
20201,평창동,자동차수리,6,0,0,1
20201,평창동,미용실,19,1,1,1
20201,평창동,네일숍,2,0,0,0
20201,평창동,피부관리실,4,0,1,0
20201,평창동,세탁소,6,0,0,1
20201,평창동,가전제품수리,1,0,0,0
20201,평창동,부동산중개업,54,2,0,0
20201,평창동,여관,2,0,0,0
20201,평창동,노래방,3,0,0,0
20201,평창동,슈퍼마켓,16,1,1,3
20201,평창동,편의점,2,0,0,13
20201,평창동,컴퓨터및주변장치판매,3,0,0,0
20201,평창동,핸드폰,2,0,0,0
20201,평창동,미곡판매,2,0,0,0
20201,평창동,육류판매,8,0,1,0
20201,평창동,청과상,3,0,0,0
20201,평창동,반찬가게,5,0,0,0
20201,평창동,일반의류,29,0,3,0
20201,평창동,가방,2,0,0,0
20201,평창동,안경,1,0,0,0
20201,평창동,시계및귀금속,2,0,0,0
20201,평창동,의약품,7,0,0,0
20201,평창동,의료기기,2,0,0,0
20201,평창동,서적,7,0,0,0
20201,평창동,문구,4,0,0,0
20201,평창동,화장품,13,1,0,1
20201,평창동,운동/경기용품,1,0,0,0
20201,평창동,섬유제품,5,0,0,0
20201,평창동,화초,9,1,1,0
20201,평창동,애완동물,3,0,0,0
20201,평창동,가구,2,0,0,0
20201,평창동,가전제품,4,0,0,0
20201,평창동,인테리어,5,0,0,0
20201,평창동,조명용품,6,0,0,0
20201,평창동,전자상거래업,45,3,0,0
20201,무악동,한식음식점,13,0,0,0
20201,무악동,중식음식점,1,0,0,0
20201,무악동,일식음식점,1,0,0,0
20201,무악동,제과점,1,0,0,2
20201,무악동,패스트푸드점,2,0,0,0
20201,무악동,치킨전문점,1,0,0,3
20201,무악동,분식전문점,3,0,0,2
20201,무악동,커피-음료,3,0,0,3
20201,무악동,일반교습학원,16,0,0,0
20201,무악동,외국어학원,2,0,0,0
20201,무악동,예술학원,6,0,0,0
20201,무악동,스포츠 강습,2,0,0,0
20201,무악동,일반의원,1,0,0,0
20201,무악동,치과의원,3,0,0,0
20201,무악동,골프연습장,1,0,0,0
20201,무악동,PC방,1,0,0,0
20201,무악동,자동차수리,1,0,0,0
20201,무악동,자동차미용,1,0,0,0
20201,무악동,미용실,8,0,0,0
20201,무악동,네일숍,1,0,0,0
20201,무악동,피부관리실,3,0,0,0
20201,무악동,세탁소,2,0,0,1
20201,무악동,부동산중개업,15,0,0,0
20201,무악동,여관,1,0,0,0
20201,무악동,노래방,1,0,0,0
20201,무악동,슈퍼마켓,7,0,0,0
20201,무악동,편의점,0,0,0,5
20201,무악동,컴퓨터및주변장치판매,1,0,0,0
20201,무악동,핸드폰,1,0,0,0
20201,무악동,육류판매,1,0,0,0
20201,무악동,청과상,3,1,0,0
20201,무악동,반찬가게,4,1,0,0
20201,무악동,일반의류,5,1,0,0
20201,무악동,안경,1,0,0,0
20201,무악동,시계및귀금속,1,0,0,0
20201,무악동,의약품,8,0,0,0
20201,무악동,의료기기,2,0,0,0
20201,무악동,서적,1,0,0,0
20201,무악동,문구,3,0,0,0
20201,무악동,화장품,30,0,3,0
20201,무악동,화초,2,1,0,0
20201,무악동,가전제품,1,0,0,0
20201,무악동,철물점,3,0,0,0
20201,무악동,인테리어,2,0,0,0
20201,무악동,조명용품,2,0,0,0
20201,무악동,전자상거래업,9,2,0,0
20201,교남동,한식음식점,25,0,2,6
20201,교남동,중식음식점,5,0,1,0
20201,교남동,일식음식점,3,1,1,2
20201,교남동,양식음식점,10,0,0,0
20201,교남동,제과점,5,1,1,7
20201,교남동,패스트푸드점,2,0,0,4
20201,교남동,치킨전문점,2,2,0,4
20201,교남동,분식전문점,16,0,1,0
20201,교남동,호프-간이주점,1,0,0,1
20201,교남동,커피-음료,8,0,1,8
20201,교남동,일반교습학원,7,0,0,2
20201,교남동,외국어학원,5,4,1,0
20201,교남동,예술학원,3,0,1,0
20201,교남동,스포츠 강습,3,0,0,1
20201,교남동,일반의원,8,0,0,0
20201,교남동,치과의원,3,0,0,0
20201,교남동,한의원,7,0,0,0
20201,교남동,당구장,1,0,0,0
20201,교남동,PC방,1,0,0,0
20201,교남동,스포츠클럽,3,0,0,0
20201,교남동,자동차수리,2,0,0,0
20201,교남동,미용실,12,1,1,1
20201,교남동,네일숍,3,0,0,0
20201,교남동,세탁소,6,0,0,3
20201,교남동,가전제품수리,3,0,0,0
20201,교남동,부동산중개업,46,3,0,0
20201,교남동,여관,2,0,0,0
20201,교남동,노래방,2,0,0,0
20201,교남동,슈퍼마켓,7,0,0,1
20201,교남동,편의점,3,0,0,13
20201,교남동,컴퓨터및주변장치판매,7,0,0,0
20201,교남동,핸드폰,7,0,0,0
20201,교남동,미곡판매,3,0,0,0
20201,교남동,육류판매,1,0,0,0
20201,교남동,수산물판매,1,0,0,0
20201,교남동,청과상,3,0,1,0
20201,교남동,반찬가게,2,0,0,0
20201,교남동,일반의류,17,0,0,0
20201,교남동,신발,2,0,0,1
20201,교남동,가방,2,0,0,0
20201,교남동,안경,1,0,0,0
20201,교남동,시계및귀금속,1,0,0,0
20201,교남동,의약품,18,4,0,1
20201,교남동,의료기기,1,0,0,0
20201,교남동,서적,9,1,1,0
20201,교남동,문구,2,0,0,0
20201,교남동,화장품,6,0,0,1
20201,교남동,운동/경기용품,1,0,0,0
20201,교남동,자전거 및 기타운송장비,0,0,1,0
20201,교남동,완구,3,0,0,0
20201,교남동,섬유제품,1,0,0,0
20201,교남동,화초,6,0,0,0
20201,교남동,가전제품,6,0,0,0
20201,교남동,인테리어,4,0,1,0
20201,교남동,전자상거래업,15,1,0,0
20201,가회동,한식음식점,76,1,3,8
20201,가회동,중식음식점,2,0,0,1
20201,가회동,일식음식점,3,1,0,1
20201,가회동,양식음식점,17,1,0,2
20201,가회동,제과점,10,0,0,3
20201,가회동,패스트푸드점,9,0,0,0
20201,가회동,치킨전문점,2,0,0,2
20201,가회동,분식전문점,28,1,1,5
20201,가회동,호프-간이주점,7,0,0,0
20201,가회동,커피-음료,46,2,1,14
20201,가회동,일반교습학원,8,0,0,0
20201,가회동,예술학원,3,0,0,0
20201,가회동,스포츠 강습,4,0,0,0
20201,가회동,일반의원,1,0,0,0
20201,가회동,치과의원,3,0,0,0
20201,가회동,한의원,3,0,0,0
20201,가회동,당구장,4,0,0,0
20201,가회동,자동차수리,3,0,0,0
20201,가회동,미용실,7,0,0,0
20201,가회동,네일숍,1,0,0,0
20201,가회동,피부관리실,1,0,0,0
20201,가회동,세탁소,4,0,0,0
20201,가회동,가전제품수리,1,0,0,0
20201,가회동,부동산중개업,27,0,0,0
20201,가회동,여관,2,0,0,0
20201,가회동,노래방,4,0,0,0
20201,가회동,슈퍼마켓,24,0,1,0
20201,가회동,편의점,2,0,0,8
20201,가회동,컴퓨터및주변장치판매,1,0,0,0
20201,가회동,핸드폰,2,0,0,0
20201,가회동,미곡판매,3,0,0,0
20201,가회동,육류판매,2,0,0,0
20201,가회동,수산물판매,1,0,0,0
20201,가회동,반찬가게,12,0,0,0
20201,가회동,일반의류,24,0,4,0
20201,가회동,신발,1,0,0,0
20201,가회동,가방,8,0,0,0
20201,가회동,안경,2,0,0,0
20201,가회동,시계및귀금속,6,0,0,0
20201,가회동,의약품,1,0,0,1
20201,가회동,서적,6,0,0,0
20201,가회동,문구,8,0,0,2
20201,가회동,화장품,9,1,1,0
20201,가회동,운동/경기용품,2,0,0,0
20201,가회동,완구,4,0,0,0
20201,가회동,섬유제품,2,0,0,0
20201,가회동,화초,8,2,0,0
20201,가회동,가구,1,0,0,0
20201,가회동,가전제품,1,0,0,0
20201,가회동,철물점,1,0,0,0
20201,가회동,인테리어,7,0,0,0
20201,가회동,조명용품,2,0,0,0
20201,가회동,전자상거래업,19,1,0,0
20201,종로1·2·3·4가동,한식음식점,1036,29,32,90
20201,종로1·2·3·4가동,중식음식점,73,1,2,6
20201,종로1·2·3·4가동,일식음식점,93,5,4,16
20201,종로1·2·3·4가동,양식음식점,147,1,5,18
20201,종로1·2·3·4가동,제과점,48,6,3,25
20201,종로1·2·3·4가동,패스트푸드점,40,1,4,31
20201,종로1·2·3·4가동,치킨전문점,13,1,1,27
20201,종로1·2·3·4가동,분식전문점,251,12,8,30
20201,종로1·2·3·4가동,호프-간이주점,201,6,11,30
20201,종로1·2·3·4가동,커피-음료,230,10,12,107
20201,종로1·2·3·4가동,일반교습학원,38,0,1,0
20201,종로1·2·3·4가동,외국어학원,42,0,0,0
20201,종로1·2·3·4가동,예술학원,28,1,0,1
20201,종로1·2·3·4가동,스포츠 강습,28,0,0,1
20201,종로1·2·3·4가동,일반의원,58,3,1,0
20201,종로1·2·3·4가동,치과의원,58,0,2,0
20201,종로1·2·3·4가동,한의원,33,0,0,0
20201,종로1·2·3·4가동,당구장,47,2,4,1
20201,종로1·2·3·4가동,골프연습장,6,0,1,0
20201,종로1·2·3·4가동,PC방,8,0,0,1
20201,종로1·2·3·4가동,스포츠클럽,14,0,0,0
20201,종로1·2·3·4가동,자동차수리,8,0,0,1
20201,종로1·2·3·4가동,자동차미용,1,0,0,0
20201,종로1·2·3·4가동,미용실,30,0,1,4
20201,종로1·2·3·4가동,네일숍,15,0,0,0
20201,종로1·2·3·4가동,피부관리실,31,0,2,0
20201,종로1·2·3·4가동,세탁소,13,1,0,3
20201,종로1·2·3·4가동,가전제품수리,28,0,1,0
20201,종로1·2·3·4가동,부동산중개업,179,1,2,0
20201,종로1·2·3·4가동,여관,121,3,6,1
20201,종로1·2·3·4가동,고시원,9,2,0,0
20201,종로1·2·3·4가동,노래방,50,0,2,0
20201,종로1·2·3·4가동,슈퍼마켓,174,3,13,1
20201,종로1·2·3·4가동,편의점,10,8,4,134
20201,종로1·2·3·4가동,컴퓨터및주변장치판매,58,1,2,0
20201,종로1·2·3·4가동,핸드폰,42,0,2,1
20201,종로1·2·3·4가동,미곡판매,12,0,0,0
20201,종로1·2·3·4가동,육류판매,15,0,0,0
20201,종로1·2·3·4가동,수산물판매,24,0,0,0
20201,종로1·2·3·4가동,청과상,25,0,1,0
20201,종로1·2·3·4가동,반찬가게,82,3,1,0
20201,종로1·2·3·4가동,일반의류,557,12,11,0
20201,종로1·2·3·4가동,신발,39,0,1,0
20201,종로1·2·3·4가동,가방,49,2,5,0
20201,종로1·2·3·4가동,안경,26,0,0,8
20201,종로1·2·3·4가동,시계및귀금속,2420,40,37,2
20201,종로1·2·3·4가동,의약품,76,1,0,1
20201,종로1·2·3·4가동,의료기기,45,0,0,0
20201,종로1·2·3·4가동,서적,80,0,3,0
20201,종로1·2·3·4가동,문구,96,1,1,7
20201,종로1·2·3·4가동,화장품,146,2,9,25
20201,종로1·2·3·4가동,운동/경기용품,22,0,0,0
20201,종로1·2·3·4가동,자전거 및 기타운송장비,1,1,0,0
20201,종로1·2·3·4가동,완구,10,0,0,0
20201,종로1·2·3·4가동,섬유제품,133,0,1,1
20201,종로1·2·3·4가동,화초,52,2,1,0
20201,종로1·2·3·4가동,가구,17,1,0,0
20201,종로1·2·3·4가동,가전제품,165,0,7,0
20201,종로1·2·3·4가동,철물점,29,0,0,0
20201,종로1·2·3·4가동,인테리어,51,0,1,0
20201,종로1·2·3·4가동,조명용품,820,11,3,1
20201,종로1·2·3·4가동,전자상거래업,279,12,2,1
20201,종로5·6가동,한식음식점,289,7,6,22
20201,종로5·6가동,중식음식점,13,0,1,2
20201,종로5·6가동,일식음식점,17,0,0,2
20201,종로5·6가동,양식음식점,7,1,0,0
20201,종로5·6가동,제과점,5,0,0,3
20201,종로5·6가동,패스트푸드점,9,0,0,19
20201,종로5·6가동,치킨전문점,9,0,0,10
20201,종로5·6가동,분식전문점,44,1,0,4
20201,종로5·6가동,호프-간이주점,30,0,0,3
20201,종로5·6가동,커피-음료,63,2,4,11
20201,종로5·6가동,일반교습학원,5,0,0,0
20201,종로5·6가동,외국어학원,2,0,1,0
20201,종로5·6가동,예술학원,1,0,0,0
20201,종로5·6가동,일반의원,24,2,2,0
20201,종로5·6가동,치과의원,29,0,0,0
20201,종로5·6가동,한의원,36,0,2,0
20201,종로5·6가동,당구장,15,2,1,0
20201,종로5·6가동,PC방,1,0,0,0
20201,종로5·6가동,자동차수리,1,0,0,0
20201,종로5·6가동,미용실,18,0,0,1
20201,종로5·6가동,네일숍,1,0,0,0
20201,종로5·6가동,피부관리실,3,0,0,0
20201,종로5·6가동,세탁소,4,0,0,0
20201,종로5·6가동,가전제품수리,4,0,0,0
20201,종로5·6가동,부동산중개업,76,0,0,0
20201,종로5·6가동,여관,24,0,2,0
20201,종로5·6가동,고시원,4,0,0,0
20201,종로5·6가동,노래방,15,0,0,0
20201,종로5·6가동,슈퍼마켓,59,2,6,0
20201,종로5·6가동,편의점,2,0,1,28
20201,종로5·6가동,컴퓨터및주변장치판매,13,0,0,0
20201,종로5·6가동,핸드폰,14,1,0,0
20201,종로5·6가동,미곡판매,7,0,1,0
20201,종로5·6가동,육류판매,11,0,0,0
20201,종로5·6가동,수산물판매,1,0,0,0
20201,종로5·6가동,청과상,2,0,0,0
20201,종로5·6가동,반찬가게,11,0,0,1
20201,종로5·6가동,일반의류,249,7,3,20
20201,종로5·6가동,신발,14,0,0,0
20201,종로5·6가동,가방,24,0,0,0
20201,종로5·6가동,안경,10,1,0,0
20201,종로5·6가동,시계및귀금속,22,2,1,0
20201,종로5·6가동,의약품,50,1,3,1
20201,종로5·6가동,의료기기,24,0,0,0
20201,종로5·6가동,서적,46,2,0,0
20201,종로5·6가동,문구,29,1,0,1
20201,종로5·6가동,화장품,15,0,1,1
20201,종로5·6가동,운동/경기용품,54,1,0,0
20201,종로5·6가동,완구,1,0,0,0
20201,종로5·6가동,섬유제품,280,4,8,0
20201,종로5·6가동,화초,12,0,0,0
20201,종로5·6가동,애완동물,1,0,0,0
20201,종로5·6가동,가구,3,0,0,0
20201,종로5·6가동,가전제품,6,0,0,0
20201,종로5·6가동,철물점,11,1,2,0
20201,종로5·6가동,인테리어,24,0,0,0
20201,종로5·6가동,조명용품,52,1,0,0
20201,종로5·6가동,전자상거래업,105,5,1,0
20201,이화동,한식음식점,101,2,4,21
20201,이화동,중식음식점,12,2,1,3
20201,이화동,일식음식점,12,0,2,8
20201,이화동,양식음식점,39,0,0,8
20201,이화동,제과점,18,2,0,10
20201,이화동,패스트푸드점,15,0,0,6
20201,이화동,치킨전문점,1,0,0,5
20201,이화동,분식전문점,32,2,2,10
20201,이화동,호프-간이주점,21,0,1,4
20201,이화동,커피-음료,50,5,5,33
20201,이화동,일반교습학원,9,0,0,0
20201,이화동,외국어학원,2,0,0,0
20201,이화동,예술학원,6,0,0,1
20201,이화동,스포츠 강습,4,2,0,0
20201,이화동,일반의원,5,1,1,0
20201,이화동,치과의원,4,0,0,0
20201,이화동,한의원,1,0,0,0
20201,이화동,당구장,3,0,1,0
20201,이화동,골프연습장,1,0,0,1
20201,이화동,PC방,1,0,0,0
20201,이화동,스포츠클럽,2,0,0,0
20201,이화동,자동차수리,3,0,0,0
20201,이화동,자동차미용,0,0,1,0
20201,이화동,미용실,6,0,0,2
20201,이화동,네일숍,1,0,0,0
20201,이화동,피부관리실,1,0,1,0
20201,이화동,세탁소,6,0,0,0
20201,이화동,가전제품수리,2,0,0,0
20201,이화동,부동산중개업,21,1,0,0
20201,이화동,여관,1,0,0,0
20201,이화동,고시원,1,0,0,0
20201,이화동,노래방,4,0,0,0
20201,이화동,슈퍼마켓,14,0,1,1
20201,이화동,편의점,1,0,0,22
20201,이화동,컴퓨터및주변장치판매,5,0,0,0
20201,이화동,핸드폰,3,0,0,0
20201,이화동,미곡판매,5,0,0,0
20201,이화동,육류판매,2,0,0,0
20201,이화동,수산물판매,3,0,0,0
20201,이화동,청과상,1,0,0,0
20201,이화동,반찬가게,9,0,0,0
20201,이화동,일반의류,44,1,1,4
20201,이화동,신발,2,0,0,0
20201,이화동,가방,7,0,0,0
20201,이화동,안경,1,0,0,0
20201,이화동,시계및귀금속,4,0,0,0
20201,이화동,의약품,13,2,1,2
20201,이화동,의료기기,4,0,0,0
20201,이화동,서적,12,0,0,0
20201,이화동,문구,5,1,0,3
20201,이화동,화장품,27,0,2,2
20201,이화동,운동/경기용품,3,0,0,0
20201,이화동,자전거 및 기타운송장비,1,0,0,0
20201,이화동,완구,3,0,0,0
20201,이화동,섬유제품,2,0,0,0
20201,이화동,화초,7,0,0,0
20201,이화동,가구,3,0,0,0
20201,이화동,가전제품,4,0,0,0
20201,이화동,철물점,2,0,0,0
20201,이화동,인테리어,1,0,0,0
20201,이화동,조명용품,10,0,0,0
20201,이화동,전자상거래업,44,3,2,0
20201,혜화동,한식음식점,203,7,6,27
20201,혜화동,중식음식점,24,0,1,1
20201,혜화동,일식음식점,31,0,1,11
20201,혜화동,양식음식점,44,0,0,4
20201,혜화동,제과점,9,0,0,5
20201,혜화동,패스트푸드점,23,0,1,9
20201,혜화동,치킨전문점,4,1,0,16
20201,혜화동,분식전문점,69,5,5,13
20201,혜화동,호프-간이주점,55,1,1,11
20201,혜화동,커피-음료,92,6,6,26
20201,혜화동,일반교습학원,15,1,1,1
20201,혜화동,외국어학원,6,1,1,1
20201,혜화동,예술학원,22,0,1,0
20201,혜화동,스포츠 강습,13,0,1,0
20201,혜화동,일반의원,10,0,0,0
20201,혜화동,치과의원,11,0,0,0
