지하철역,구,동,총승하차인원,년분기
강남,서초구,서초2동,4193290,20204
강남,강남구,역삼1동,3368073,20203
강남,서초구,서초2동,3368073,20203
강남,강남구,역삼1동,4134123,20203
강남,서초구,서초2동,4134123,20203
강남,강남구,역삼1동,5157423,20203
강남,서초구,서초2동,5157423,20203
강남,강남구,역삼1동,4511633,20202
강남,서초구,서초2동,4511633,20202
강남,강남구,역삼1동,4307314,20202
강남,서초구,서초2동,4307314,20202
강남,강남구,역삼1동,4062995,20202
강남,서초구,서초2동,4062995,20202
강남,강남구,역삼1동,3783556,20201
강남,서초구,서초2동,3783556,20201
강남,강남구,역삼1동,4893586,20201
강남,서초구,서초2동,4893586,20201
강남,강남구,역삼1동,5977649,20201
강남,서초구,서초2동,5977649,20201
강남구청,강남구,논현2동,714487,20204
강남구청,강남구,논현2동,714487,20204
강남구청,강남구,논현2동,414908,20204
강남구청,강남구,논현2동,414908,20204
강남구청,강남구,논현2동,837187,20204
강남구청,강남구,논현2동,837187,20204
강남구청,강남구,논현2동,504227,20204
강남구청,강남구,논현2동,504227,20204
강남구청,강남구,논현2동,801056,20204
강남구청,강남구,논현2동,801056,20204
강남구청,강남구,논현2동,479652,20204
강남구청,강남구,논현2동,479652,20204
강남구청,강남구,논현2동,724933,20203
강남구청,강남구,논현2동,724933,20203
강남구청,강남구,논현2동,417539,20203
강남구청,강남구,논현2동,417539,20203
강남구청,강남구,논현2동,751548,20203
강남구청,강남구,논현2동,751548,20203
강남구청,강남구,논현2동,444411,20203
강남구청,강남구,논현2동,444411,20203
강남구청,강남구,논현2동,893880,20203
강남구청,강남구,논현2동,893880,20203
강남구청,강남구,논현2동,542449,20203
강남구청,강남구,논현2동,542449,20203
강남구청,강남구,논현2동,854106,20202
강남구청,강남구,논현2동,854106,20202
강남구청,강남구,논현2동,510182,20202
강남구청,강남구,논현2동,510182,20202
강남구청,강남구,논현2동,796169,20202
강남구청,강남구,논현2동,796169,20202
강남구청,강남구,논현2동,464934,20202
강남구청,강남구,논현2동,464934,20202
강남구청,강남구,논현2동,744211,20202
강남구청,강남구,논현2동,744211,20202
강남구청,강남구,논현2동,421368,20202
강남구청,강남구,논현2동,421368,20202
강남구청,강남구,논현2동,725788,20201
강남구청,강남구,논현2동,725788,20201
강남구청,강남구,논현2동,403235,20201
강남구청,강남구,논현2동,403235,20201
강남구청,강남구,논현2동,845716,20201
강남구청,강남구,논현2동,845716,20201
강남구청,강남구,논현2동,504830,20201
강남구청,강남구,논현2동,504830,20201
강남구청,강남구,논현2동,910013,20201
강남구청,강남구,논현2동,910013,20201
강남구청,강남구,논현2동,575049,20201
강남구청,강남구,논현2동,575049,20201
강동,강동구,성내2동,827487,20204
강동,강동구,성내2동,980012,20204
강동,강동구,성내2동,937202,20204
강동,강동구,성내2동,823005,20203
강동,강동구,성내2동,885756,20203
강동,강동구,성내2동,1097317,20203
강동,강동구,성내2동,1042718,20202
강동,강동구,성내2동,994000,20202
강동,강동구,성내2동,874163,20202
강동,강동구,성내2동,814444,20201
강동,강동구,성내2동,950398,20201
강동,강동구,성내2동,1113395,20201
강동구청,강동구,성내1동,464892,20204
강동구청,강동구,성내1동,535843,20204
강동구청,강동구,성내1동,515579,20204
강동구청,강동구,성내1동,461219,20203
강동구청,강동구,성내1동,480228,20203
강동구청,강동구,성내1동,573254,20203
강동구청,강동구,성내1동,539457,20202
강동구청,강동구,성내1동,513341,20202
강동구청,강동구,성내1동,462092,20202
강동구청,강동구,성내1동,445950,20201
강동구청,강동구,성내1동,524937,20201
강동구청,강동구,성내1동,626871,20201
강매,0,0,119635,20204
강매,0,0,144872,20204
강매,0,0,144713,20204
강매,0,0,123976,20203
강매,0,0,123134,20203
강매,0,0,150353,20203
강매,0,0,142101,20202
강매,0,0,134759,20202
강매,0,0,124395,20202
강매,0,0,116537,20201
강매,0,0,129701,20201
강매,0,0,152223,20201
강변(동서울터미널),광진구,구의3동,1275040,20204
강변(동서울터미널),광진구,구의3동,1707431,20204
강변(동서울터미널),광진구,구의3동,1717458,20204
강변(동서울터미널),광진구,구의3동,1399153,20203
강변(동서울터미널),광진구,구의3동,1618574,20203
강변(동서울터미널),광진구,구의3동,1926149,20203
강변(동서울터미널),광진구,구의3동,1774688,20202
강변(동서울터미널),광진구,구의3동,1773724,20202
강변(동서울터미널),광진구,구의3동,1514588,20202
강변(동서울터미널),광진구,구의3동,1403378,20201
강변(동서울터미널),광진구,구의3동,1846752,20201
강변(동서울터미널),광진구,구의3동,2489144,20201
강일,강동구,강일동,0,0
강일,강동구,강일동,0,0
강촌,0,0,16311,20204
강촌,0,0,27501,20204
강촌,0,0,39131,20204
강촌,0,0,24116,20203
강촌,0,0,26492,20203
강촌,0,0,35785,20203
강촌,0,0,30452,20202
강촌,0,0,30906,20202
강촌,0,0,26142,20202
강촌,0,0,17702,20201
강촌,0,0,18544,20201
강촌,0,0,23588,20201
개롱,송파구,가락2동,274251,20204
개롱,송파구,가락2동,340938,20204
개롱,송파구,가락2동,331509,20204
개롱,송파구,가락2동,281903,20203
개롱,송파구,가락2동,303480,20203
개롱,송파구,가락2동,358291,20203
개롱,송파구,가락2동,335995,20202
개롱,송파구,가락2동,320266,20202
개롱,송파구,가락2동,281984,20202
개롱,송파구,가락2동,267355,20201
개롱,송파구,가락2동,329868,20201
개롱,송파구,가락2동,394587,20201
개봉,구로구,개봉1동,970379,20204
개봉,구로구,개봉1동,1160405,20204
개봉,구로구,개봉1동,1152050,20204
개봉,구로구,개봉1동,1004544,20203
개봉,구로구,개봉1동,1028559,20203
개봉,구로구,개봉1동,1211561,20203
개봉,구로구,개봉1동,1133239,20202
개봉,구로구,개봉1동,1114458,20202
개봉,구로구,개봉1동,988842,20202
개봉,구로구,개봉1동,912975,20201
개봉,구로구,개봉1동,1083440,20201
개봉,구로구,개봉1동,1343680,20201
개포동,강남구,개포2동,153051,20204
개포동,강남구,개포2동,192797,20204
개포동,강남구,개포2동,180945,20204
개포동,강남구,개포2동,148820,20203
개포동,강남구,개포2동,165533,20203
개포동,강남구,개포2동,204793,20203
개포동,강남구,개포2동,180079,20202
개포동,강남구,개포2동,166483,20202
개포동,강남구,개포2동,143218,20202
개포동,강남구,개포2동,131843,20201
개포동,강남구,개포2동,178248,20201
개포동,강남구,개포2동,215460,20201
개화,강서구,방화2동,92531,20204
개화,강서구,방화2동,113937,20204
개화,강서구,방화2동,116430,20204
개화,강서구,방화2동,103270,20203
개화,강서구,방화2동,103801,20203
개화,강서구,방화2동,118772,20203
개화,강서구,방화2동,112567,20202
개화,강서구,방화2동,107615,20202
개화,강서구,방화2동,98796,20202
개화,강서구,방화2동,92859,20201
개화,강서구,방화2동,107490,20201
개화,강서구,방화2동,130572,20201
개화산,강서구,방화2동,224963,20204
개화산,강서구,방화2동,259534,20204
개화산,강서구,방화2동,260726,20204
개화산,강서구,방화2동,229717,20203
개화산,강서구,방화2동,237595,20203
개화산,강서구,방화2동,279317,20203
개화산,강서구,방화2동,264626,20202
개화산,강서구,방화2동,255863,20202
개화산,강서구,방화2동,248764,20202
개화산,강서구,방화2동,244639,20201
개화산,강서구,방화2동,279530,20201
개화산,강서구,방화2동,324415,20201
거여,송파구,거여1동,335378,20204
거여,송파구,거여1동,402316,20204
거여,송파구,거여1동,388728,20204
거여,송파구,거여1동,342905,20203
거여,송파구,거여1동,351838,20203
거여,송파구,거여1동,418477,20203
거여,송파구,거여1동,392640,20202
거여,송파구,거여1동,366539,20202
거여,송파구,거여1동,327834,20202
거여,송파구,거여1동,312140,20201
거여,송파구,거여1동,365833,20201
거여,송파구,거여1동,434243,20201
건대입구,광진구,화양동,1431345,20204
건대입구,광진구,화양동,1431345,20204
건대입구,광진구,화양동,553917,20204
건대입구,광진구,화양동,553917,20204
건대입구,광진구,화양동,1940120,20204
건대입구,광진구,화양동,1940120,20204
건대입구,광진구,화양동,667541,20204
건대입구,광진구,화양동,667541,20204
건대입구,광진구,화양동,1961948,20204
건대입구,광진구,화양동,1961948,20204
건대입구,광진구,화양동,662243,20204
건대입구,광진구,화양동,662243,20204
건대입구,광진구,화양동,1564759,20203
건대입구,광진구,화양동,1564759,20203
건대입구,광진구,화양동,561287,20203
건대입구,광진구,화양동,561287,20203
건대입구,광진구,화양동,1775317,20203
건대입구,광진구,화양동,1775317,20203
건대입구,광진구,화양동,614475,20203
건대입구,광진구,화양동,614475,20203
건대입구,광진구,화양동,2156267,20203
건대입구,광진구,화양동,2156267,20203
건대입구,광진구,화양동,726386,20203
건대입구,광진구,화양동,726386,20203
건대입구,광진구,화양동,1932331,20202
건대입구,광진구,화양동,1932331,20202
건대입구,광진구,화양동,670607,20202
건대입구,광진구,화양동,670607,20202
건대입구,광진구,화양동,1946354,20202
건대입구,광진구,화양동,1946354,20202
건대입구,광진구,화양동,661375,20202
건대입구,광진구,화양동,661375,20202
건대입구,광진구,화양동,1805346,20202
건대입구,광진구,화양동,1805346,20202
건대입구,광진구,화양동,596691,20202
건대입구,광진구,화양동,596691,20202
건대입구,광진구,화양동,1690552,20201
건대입구,광진구,화양동,1690552,20201
건대입구,광진구,화양동,558133,20201
건대입구,광진구,화양동,558133,20201
건대입구,광진구,화양동,2007605,20201
건대입구,광진구,화양동,2007605,20201
건대입구,광진구,화양동,680864,20201
건대입구,광진구,화양동,680864,20201
건대입구,광진구,화양동,2568733,20201
건대입구,광진구,화양동,2568733,20201
건대입구,광진구,화양동,898388,20201
건대입구,광진구,화양동,898388,20201
검암,0,0,302895,20204
검암,0,0,368760,20204
검암,0,0,1,20204
검암,0,0,373705,20204
검암,0,0,321014,20203
검암,0,0,334539,20203
검암,0,0,1,20203
검암,0,0,397073,20203
검암,0,0,2,20202
검암,0,0,372874,20202
검암,0,0,4,20202
검암,0,0,355351,20202
검암,0,0,1,20202
검암,0,0,332725,20202
검암,0,0,323487,20201
검암,0,0,3,20201
검암,0,0,373572,20201
검암,0,0,8,20201
검암,0,0,451485,20201
경기광주,0,0,284699,20204
경기광주,0,0,353736,20204
경기광주,0,0,350959,20204
경기광주,0,0,299048,20203
경기광주,0,0,310652,20203
경기광주,0,0,379269,20203
경기광주,0,0,354910,20202
경기광주,0,0,334748,20202
경기광주,0,0,293017,20202
경기광주,0,0,261985,20201
경기광주,0,0,326887,20201
경기광주,0,0,397702,20201
경마공원,0,0,53458,20204
경마공원,0,0,119365,20204
경마공원,0,0,67093,20204
경마공원,0,0,52970,20203
경마공원,0,0,58984,20203
경마공원,0,0,73609,20203
경마공원,0,0,62181,20202
경마공원,0,0,61195,20202
경마공원,0,0,52844,20202
경마공원,0,0,49550,20201
경마공원,0,0,282262,20201
경마공원,0,0,319774,20201
경복궁(정부서울청사),종로구,사직동,718783,20204
경복궁(정부서울청사),종로구,사직동,1033022,20204
경복궁(정부서울청사),종로구,사직동,984388,20204
경복궁(정부서울청사),종로구,사직동,756022,20203
경복궁(정부서울청사),종로구,사직동,829791,20203
경복궁(정부서울청사),종로구,사직동,1033907,20203
경복궁(정부서울청사),종로구,사직동,946180,20202
경복궁(정부서울청사),종로구,사직동,915609,20202
경복궁(정부서울청사),종로구,사직동,798004,20202
경복궁(정부서울청사),종로구,사직동,717677,20201
경복궁(정부서울청사),종로구,사직동,994364,20201
경복궁(정부서울청사),종로구,사직동,1342010,20201
경찰병원,송파구,가락2동,320641,20204
경찰병원,송파구,가락2동,379089,20204
경찰병원,송파구,가락2동,366053,20204
경찰병원,송파구,가락2동,325055,20203
경찰병원,송파구,가락2동,344781,20203
경찰병원,송파구,가락2동,416953,20203
경찰병원,송파구,가락2동,389453,20202
경찰병원,송파구,가락2동,360015,20202
경찰병원,송파구,가락2동,329134,20202
경찰병원,송파구,가락2동,312130,20201
경찰병원,송파구,가락2동,378462,20201
경찰병원,송파구,가락2동,451732,20201
계양,0,0,2,20204
계양,0,0,383313,20204
계양,0,0,2,20204
계양,0,0,468969,20204
계양,0,0,4,20204
계양,0,0,466544,20204
계양,0,0,4,20203
계양,0,0,398706,20203
계양,0,0,7,20203
계양,0,0,418609,20203
계양,0,0,3,20203
계양,0,0,491063,20203
계양,0,0,7,20202
계양,0,0,456162,20202
계양,0,0,4,20202
계양,0,0,436294,20202
계양,0,0,5,20202
계양,0,0,405167,20202
계양,0,0,3,20201
계양,0,0,386228,20201
계양,0,0,5,20201
계양,0,0,446593,20201
계양,0,0,5,20201
계양,0,0,542632,20201
고덕,강동구,명일2동,367308,20204
고덕,강동구,명일2동,452497,20204
고덕,강동구,명일2동,437545,20204
고덕,강동구,명일2동,375879,20203
고덕,강동구,명일2동,394018,20203
고덕,강동구,명일2동,477333,20203
고덕,강동구,명일2동,443234,20202
고덕,강동구,명일2동,416624,20202
고덕,강동구,명일2동,372941,20202
고덕,강동구,명일2동,346269,20201
고덕,강동구,명일2동,427715,20201
고덕,강동구,명일2동,534373,20201
고려대(종암),동대문구,제기동,324328,20204
고려대(종암),동대문구,제기동,394223,20204
고려대(종암),동대문구,제기동,392746,20204
고려대(종암),동대문구,제기동,345114,20203
고려대(종암),동대문구,제기동,349652,20203
고려대(종암),동대문구,제기동,422390,20203
고려대(종암),동대문구,제기동,404014,20202
고려대(종암),동대문구,제기동,378440,20202
고려대(종암),동대문구,제기동,334385,20202
고려대(종암),동대문구,제기동,320496,20201
고려대(종암),동대문구,제기동,397285,20201
고려대(종암),동대문구,제기동,480451,20201
고색,0,0,136016,20204
고색,0,0,148811,20204
고색,0,0,137423,20204
고색,0,0,71143,20203
고속터미널,서초구,반포4동,1746144,20204
고속터미널,서초구,반포4동,1746144,20204
고속터미널,서초구,반포4동,1746144,20204
고속터미널,서초구,반포4동,615130,20204
고속터미널,서초구,반포4동,615130,20204
고속터미널,서초구,반포4동,615130,20204
고속터미널,서초구,반포4동,547166,20204
고속터미널,서초구,반포4동,547166,20204
고속터미널,서초구,반포4동,547166,20204
고속터미널,서초구,반포4동,2264388,20204
고속터미널,서초구,반포4동,2264388,20204
고속터미널,서초구,반포4동,2264388,20204
고속터미널,서초구,반포4동,792367,20204
고속터미널,서초구,반포4동,792367,20204
고속터미널,서초구,반포4동,792367,20204
고속터미널,서초구,반포4동,731035,20204
고속터미널,서초구,반포4동,731035,20204
고속터미널,서초구,반포4동,731035,20204
고속터미널,서초구,반포4동,2302568,20204
고속터미널,서초구,반포4동,2302568,20204
고속터미널,서초구,반포4동,2302568,20204
고속터미널,서초구,반포4동,781279,20204
고속터미널,서초구,반포4동,781279,20204
고속터미널,서초구,반포4동,781279,20204
고속터미널,서초구,반포4동,740678,20204
고속터미널,서초구,반포4동,740678,20204
고속터미널,서초구,반포4동,740678,20204
고속터미널,서초구,반포4동,1813324,20203
고속터미널,서초구,반포4동,1813324,20203
고속터미널,서초구,반포4동,1813324,20203
고속터미널,서초구,반포4동,617850,20203
고속터미널,서초구,반포4동,617850,20203
고속터미널,서초구,반포4동,617850,20203
고속터미널,서초구,반포4동,585274,20203
고속터미널,서초구,반포4동,585274,20203
고속터미널,서초구,반포4동,585274,20203
고속터미널,서초구,반포4동,2173692,20203
고속터미널,서초구,반포4동,2173692,20203
고속터미널,서초구,반포4동,2173692,20203
고속터미널,서초구,반포4동,720168,20203
고속터미널,서초구,반포4동,720168,20203
고속터미널,서초구,반포4동,720168,20203
고속터미널,서초구,반포4동,687721,20203
고속터미널,서초구,반포4동,687721,20203
고속터미널,서초구,반포4동,687721,20203
고속터미널,서초구,반포4동,2517725,20203
고속터미널,서초구,반포4동,2517725,20203
고속터미널,서초구,반포4동,2517725,20203
고속터미널,서초구,반포4동,816215,20203
고속터미널,서초구,반포4동,816215,20203
고속터미널,서초구,반포4동,816215,20203
고속터미널,서초구,반포4동,819215,20203
고속터미널,서초구,반포4동,819215,20203
고속터미널,서초구,반포4동,819215,20203
고속터미널,서초구,반포4동,2289788,20202
고속터미널,서초구,반포4동,2289788,20202
고속터미널,서초구,반포4동,2289788,20202
고속터미널,서초구,반포4동,775875,20202
고속터미널,서초구,반포4동,775875,20202
고속터미널,서초구,반포4동,775875,20202
고속터미널,서초구,반포4동,739646,20202
고속터미널,서초구,반포4동,739646,20202
고속터미널,서초구,반포4동,739646,20202
고속터미널,서초구,반포4동,2348064,20202
고속터미널,서초구,반포4동,2348064,20202
고속터미널,서초구,반포4동,2348064,20202
고속터미널,서초구,반포4동,773912,20202
고속터미널,서초구,반포4동,773912,20202
고속터미널,서초구,반포4동,773912,20202
고속터미널,서초구,반포4동,735538,20202
고속터미널,서초구,반포4동,735538,20202
고속터미널,서초구,반포4동,735538,20202
고속터미널,서초구,반포4동,1884255,20202
고속터미널,서초구,반포4동,1884255,20202
고속터미널,서초구,반포4동,1884255,20202
고속터미널,서초구,반포4동,647499,20202
고속터미널,서초구,반포4동,647499,20202
고속터미널,서초구,반포4동,647499,20202
고속터미널,서초구,반포4동,591907,20202
고속터미널,서초구,반포4동,591907,20202
고속터미널,서초구,반포4동,591907,20202
고속터미널,서초구,반포4동,1560692,20201
고속터미널,서초구,반포4동,1560692,20201
고속터미널,서초구,반포4동,1560692,20201
고속터미널,서초구,반포4동,577862,20201
고속터미널,서초구,반포4동,577862,20201
고속터미널,서초구,반포4동,577862,20201
고속터미널,서초구,반포4동,497617,20201
고속터미널,서초구,반포4동,497617,20201
고속터미널,서초구,반포4동,497617,20201
고속터미널,서초구,반포4동,2248745,20201
고속터미널,서초구,반포4동,2248745,20201
고속터미널,서초구,반포4동,2248745,20201
고속터미널,서초구,반포4동,779753,20201
고속터미널,서초구,반포4동,779753,20201
고속터미널,서초구,반포4동,779753,20201
고속터미널,서초구,반포4동,720669,20201
고속터미널,서초구,반포4동,720669,20201
고속터미널,서초구,반포4동,720669,20201
고속터미널,서초구,반포4동,3432455,20201
고속터미널,서초구,반포4동,3432455,20201
고속터미널,서초구,반포4동,3432455,20201
고속터미널,서초구,반포4동,1117139,20201
고속터미널,서초구,반포4동,1117139,20201
고속터미널,서초구,반포4동,1117139,20201
고속터미널,서초구,반포4동,1061251,20201
고속터미널,서초구,반포4동,1061251,20201
고속터미널,서초구,반포4동,1061251,20201
고잔,0,0,361489,20204
고잔,0,0,439371,20204
고잔,0,0,432734,20204
고잔,0,0,363339,20203
고잔,0,0,358562,20203
고잔,0,0,428073,20203
고잔,0,0,411305,20202
고잔,0,0,397181,20202
고잔,0,0,358193,20202
고잔,0,0,335234,20201
고잔,0,0,389252,20201
고잔,0,0,470853,20201
곡산,0,0,23554,20204
곡산,0,0,30920,20204
곡산,0,0,32961,20204
곡산,0,0,26590,20203
곡산,0,0,26414,20203
곡산,0,0,32590,20203
곡산,0,0,30399,20202
곡산,0,0,29362,20202
곡산,0,0,26202,20202
곡산,0,0,23600,20201
곡산,0,0,25456,20201
곡산,0,0,30650,20201
곤지암,0,0,88981,20204
곤지암,0,0,124680,20204
곤지암,0,0,126265,20204
곤지암,0,0,94236,20203
곤지암,0,0,92335,20203
곤지암,0,0,115498,20203
곤지암,0,0,112443,20202
곤지암,0,0,102844,20202
곤지암,0,0,85303,20202
곤지암,0,0,72935,20201
곤지암,0,0,89597,20201
곤지암,0,0,118689,20201
공덕,마포구,공덕동,589359,20204
공덕,마포구,공덕동,589359,20204
공덕,마포구,도화동,589359,20204
공덕,마포구,도화동,589359,20204
공덕,마포구,도화동,589359,20204
공덕,마포구,공덕동,740299,20204
공덕,마포구,공덕동,740299,20204
공덕,마포구,도화동,740299,20204
공덕,마포구,도화동,740299,20204
공덕,마포구,도화동,740299,20204
공덕,마포구,공덕동,134284,20204
공덕,마포구,공덕동,134284,20204
공덕,마포구,도화동,134284,20204
공덕,마포구,도화동,134284,20204
공덕,마포구,도화동,134284,20204
공덕,마포구,공덕동,103008,20204
공덕,마포구,공덕동,103008,20204
공덕,마포구,도화동,103008,20204
공덕,마포구,도화동,103008,20204
공덕,마포구,도화동,103008,20204
공덕,마포구,공덕동,726265,20204
공덕,마포구,공덕동,726265,20204
