지하철역,구,동,총승하차인원,년분기
4.19민주묘지,강북구,우이동,149571,20214
4.19민주묘지,강북구,우이동,160435,20214
4.19민주묘지,강북구,우이동,155675,20214
4.19민주묘지,강북구,우이동,142949,20213
4.19민주묘지,강북구,우이동,136432,20213
4.19민주묘지,강북구,우이동,139116,20213
4.19민주묘지,강북구,우이동,156802,20212
4.19민주묘지,강북구,우이동,159153,20212
4.19민주묘지,강북구,우이동,160593,20212
4.19민주묘지,강북구,우이동,157276,20211
4.19민주묘지,강북구,우이동,119228,20211
4.19민주묘지,강북구,우이동,117694,20211
가능,0,0,352109,20214
가능,0,0,360407,20214
가능,0,0,355216,20214
가능,0,0,326528,20213
가능,0,0,317982,20213
가능,0,0,325506,20213
가능,0,0,355659,20212
가능,0,0,346762,20212
가능,0,0,350606,20212
가능,0,0,349526,20211
가능,0,0,274813,20211
가능,0,0,274775,20211
가락시장,송파구,가락1동,462407,20214
가락시장,송파구,가락1동,462407,20214
가락시장,송파구,가락1동,431579,20214
가락시장,송파구,가락1동,431579,20214
가락시장,송파구,가락1동,476672,20214
가락시장,송파구,가락1동,476672,20214
가락시장,송파구,가락1동,438722,20214
가락시장,송파구,가락1동,438722,20214
가락시장,송파구,가락1동,434508,20214
가락시장,송파구,가락1동,434508,20214
가락시장,송파구,가락1동,390284,20214
가락시장,송파구,가락1동,390284,20214
가락시장,송파구,가락1동,395819,20213
가락시장,송파구,가락1동,395819,20213
가락시장,송파구,가락1동,360247,20213
가락시장,송파구,가락1동,360247,20213
가락시장,송파구,가락1동,400114,20213
가락시장,송파구,가락1동,400114,20213
가락시장,송파구,가락1동,367822,20213
가락시장,송파구,가락1동,367822,20213
가락시장,송파구,가락1동,421587,20213
가락시장,송파구,가락1동,421587,20213
가락시장,송파구,가락1동,385945,20213
가락시장,송파구,가락1동,385945,20213
가락시장,송파구,가락1동,469302,20212
가락시장,송파구,가락1동,469302,20212
가락시장,송파구,가락1동,423491,20212
가락시장,송파구,가락1동,423491,20212
가락시장,송파구,가락1동,449907,20212
가락시장,송파구,가락1동,449907,20212
가락시장,송파구,가락1동,416724,20212
가락시장,송파구,가락1동,416724,20212
가락시장,송파구,가락1동,472052,20212
가락시장,송파구,가락1동,472052,20212
가락시장,송파구,가락1동,433090,20212
가락시장,송파구,가락1동,433090,20212
가락시장,송파구,가락1동,484081,20211
가락시장,송파구,가락1동,484081,20211
가락시장,송파구,가락1동,445559,20211
가락시장,송파구,가락1동,445559,20211
가락시장,송파구,가락1동,393708,20211
가락시장,송파구,가락1동,393708,20211
가락시장,송파구,가락1동,370005,20211
가락시장,송파구,가락1동,370005,20211
가락시장,송파구,가락1동,397594,20211
가락시장,송파구,가락1동,397594,20211
가락시장,송파구,가락1동,381570,20211
가락시장,송파구,가락1동,381570,20211
가산디지털단지,금천구,가산동,2272388,20214
가산디지털단지,금천구,가산동,2272388,20214
가산디지털단지,금천구,가산동,971992,20214
가산디지털단지,금천구,가산동,971992,20214
가산디지털단지,금천구,가산동,2313933,20214
가산디지털단지,금천구,가산동,2313933,20214
가산디지털단지,금천구,가산동,1001785,20214
가산디지털단지,금천구,가산동,1001785,20214
가산디지털단지,금천구,가산동,2042427,20214
가산디지털단지,금천구,가산동,2042427,20214
가산디지털단지,금천구,가산동,902463,20214
가산디지털단지,금천구,가산동,902463,20214
가산디지털단지,금천구,가산동,1900041,20213
가산디지털단지,금천구,가산동,1900041,20213
가산디지털단지,금천구,가산동,824498,20213
가산디지털단지,금천구,가산동,824498,20213
가산디지털단지,금천구,가산동,1946407,20213
가산디지털단지,금천구,가산동,1946407,20213
가산디지털단지,금천구,가산동,821341,20213
가산디지털단지,금천구,가산동,821341,20213
가산디지털단지,금천구,가산동,2124152,20213
가산디지털단지,금천구,가산동,2124152,20213
가산디지털단지,금천구,가산동,885353,20213
가산디지털단지,금천구,가산동,885353,20213
가산디지털단지,금천구,가산동,2333040,20212
가산디지털단지,금천구,가산동,2333040,20212
가산디지털단지,금천구,가산동,995802,20212
가산디지털단지,금천구,가산동,995802,20212
가산디지털단지,금천구,가산동,2120346,20212
가산디지털단지,금천구,가산동,2120346,20212
가산디지털단지,금천구,가산동,913487,20212
가산디지털단지,금천구,가산동,913487,20212
가산디지털단지,금천구,가산동,2311208,20212
가산디지털단지,금천구,가산동,2311208,20212
가산디지털단지,금천구,가산동,981402,20212
가산디지털단지,금천구,가산동,981402,20212
가산디지털단지,금천구,가산동,2325810,20211
가산디지털단지,금천구,가산동,2325810,20211
가산디지털단지,금천구,가산동,974040,20211
가산디지털단지,금천구,가산동,974040,20211
가산디지털단지,금천구,가산동,1879837,20211
가산디지털단지,금천구,가산동,1879837,20211
가산디지털단지,금천구,가산동,767540,20211
가산디지털단지,금천구,가산동,767540,20211
가산디지털단지,금천구,가산동,1999015,20211
가산디지털단지,금천구,가산동,1999015,20211
가산디지털단지,금천구,가산동,792356,20211
가산디지털단지,금천구,가산동,792356,20211
가양,강서구,등촌3동,1071604,20214
가양,강서구,등촌3동,1094851,20214
가양,강서구,등촌3동,1029466,20214
가양,강서구,등촌3동,928882,20213
가양,강서구,등촌3동,924580,20213
가양,강서구,등촌3동,969882,20213
가양,강서구,등촌3동,1063884,20212
가양,강서구,등촌3동,1024540,20212
가양,강서구,등촌3동,1053553,20212
가양,강서구,등촌3동,1071105,20211
가양,강서구,등촌3동,865208,20211
가양,강서구,등촌3동,871481,20211
가오리,강북구,수유2동,218445,20214
가오리,강북구,수유2동,221997,20214
가오리,강북구,수유2동,217690,20214
가오리,강북구,수유2동,202965,20213
가오리,강북구,수유2동,202394,20213
가오리,강북구,수유2동,205872,20213
가오리,강북구,수유2동,223028,20212
가오리,강북구,수유2동,213385,20212
가오리,강북구,수유2동,215646,20212
가오리,강북구,수유2동,215723,20211
가오리,강북구,수유2동,173658,20211
가오리,강북구,수유2동,174839,20211
가좌,서대문구,남가좌1동,276855,20214
가좌,서대문구,남가좌1동,288122,20214
가좌,서대문구,남가좌1동,275071,20214
가좌,서대문구,남가좌1동,251198,20213
가좌,서대문구,남가좌1동,245253,20213
가좌,서대문구,남가좌1동,252457,20213
가좌,서대문구,남가좌1동,283653,20212
가좌,서대문구,남가좌1동,277834,20212
가좌,서대문구,남가좌1동,281663,20212
가좌,서대문구,남가좌1동,280953,20211
가좌,서대문구,남가좌1동,225115,20211
가좌,서대문구,남가좌1동,221549,20211
가천대,0,0,452298,20214
가천대,0,0,514347,20214
가천대,0,0,470188,20214
가천대,0,0,358255,20213
가천대,0,0,318639,20213
가천대,0,0,336793,20213
가천대,0,0,444176,20212
가천대,0,0,449022,20212
가천대,0,0,488872,20212
가천대,0,0,478880,20211
가천대,0,0,295747,20211
가천대,0,0,309789,20211
가평,0,0,86765,20214
가평,0,0,117800,20214
가평,0,0,135813,20214
가평,0,0,102877,20213
가평,0,0,114700,20213
가평,0,0,110197,20213
가평,0,0,112660,20212
가평,0,0,105088,20212
가평,0,0,95080,20212
가평,0,0,80127,20211
가평,0,0,69681,20211
가평,0,0,58572,20211
간석,0,0,309632,20214
간석,0,0,313199,20214
간석,0,0,303731,20214
간석,0,0,280535,20213
간석,0,0,275280,20213
간석,0,0,287861,20213
간석,0,0,319623,20212
간석,0,0,309202,20212
간석,0,0,316024,20212
간석,0,0,317893,20211
간석,0,0,246191,20211
간석,0,0,245564,20211
갈매,0,0,152060,20214
갈매,0,0,157027,20214
갈매,0,0,151365,20214
갈매,0,0,136016,20213
갈매,0,0,131574,20213
갈매,0,0,139033,20213
갈매,0,0,157126,20212
갈매,0,0,151037,20212
갈매,0,0,154455,20212
갈매,0,0,153312,20211
갈매,0,0,118482,20211
갈매,0,0,120295,20211
강남,강남구,역삼1동,4364436,20214
강남,서초구,서초2동,4364436,20214
강남,강남구,역삼1동,4475269,20214
강남,서초구,서초2동,4475269,20214
강남,강남구,역삼1동,3988348,20214
강남,서초구,서초2동,3988348,20214
강남,강남구,역삼1동,3557639,20213
강남,서초구,서초2동,3557639,20213
강남,강남구,역삼1동,3693861,20213
강남,서초구,서초2동,3693861,20213
강남,강남구,역삼1동,3935733,20213
강남,서초구,서초2동,3935733,20213
강남,강남구,역삼1동,4381075,20212
강남,서초구,서초2동,4381075,20212
강남,강남구,역삼1동,4189754,20212
강남,서초구,서초2동,4189754,20212
강남,강남구,역삼1동,4275444,20212
강남,서초구,서초2동,4275444,20212
강남,강남구,역삼1동,4432677,20211
강남,서초구,서초2동,4432677,20211
강남,강남구,역삼1동,3612818,20211
강남,서초구,서초2동,3612818,20211
강남,강남구,역삼1동,3409938,20211
강남,서초구,서초2동,3409938,20211
강남구청,강남구,논현2동,903572,20214
강남구청,강남구,논현2동,903572,20214
강남구청,강남구,논현2동,573104,20214
강남구청,강남구,논현2동,573104,20214
강남구청,강남구,논현2동,909926,20214
강남구청,강남구,논현2동,909926,20214
강남구청,강남구,논현2동,570948,20214
강남구청,강남구,논현2동,570948,20214
강남구청,강남구,논현2동,831793,20214
강남구청,강남구,논현2동,831793,20214
강남구청,강남구,논현2동,506585,20214
강남구청,강남구,논현2동,506585,20214
강남구청,강남구,논현2동,748022,20213
강남구청,강남구,논현2동,748022,20213
강남구청,강남구,논현2동,458455,20213
강남구청,강남구,논현2동,458455,20213
강남구청,강남구,논현2동,761784,20213
강남구청,강남구,논현2동,761784,20213
강남구청,강남구,논현2동,465506,20213
강남구청,강남구,논현2동,465506,20213
강남구청,강남구,논현2동,802321,20213
강남구청,강남구,논현2동,802321,20213
강남구청,강남구,논현2동,489135,20213
강남구청,강남구,논현2동,489135,20213
강남구청,강남구,논현2동,887156,20212
강남구청,강남구,논현2동,887156,20212
강남구청,강남구,논현2동,544449,20212
강남구청,강남구,논현2동,544449,20212
강남구청,강남구,논현2동,836916,20212
강남구청,강남구,논현2동,836916,20212
강남구청,강남구,논현2동,511276,20212
강남구청,강남구,논현2동,511276,20212
강남구청,강남구,논현2동,885785,20212
강남구청,강남구,논현2동,885785,20212
강남구청,강남구,논현2동,535156,20212
강남구청,강남구,논현2동,535156,20212
강남구청,강남구,논현2동,893787,20211
강남구청,강남구,논현2동,893787,20211
강남구청,강남구,논현2동,542902,20211
강남구청,강남구,논현2동,542902,20211
강남구청,강남구,논현2동,709692,20211
강남구청,강남구,논현2동,709692,20211
강남구청,강남구,논현2동,428735,20211
강남구청,강남구,논현2동,428735,20211
강남구청,강남구,논현2동,731945,20211
강남구청,강남구,논현2동,731945,20211
강남구청,강남구,논현2동,435026,20211
강남구청,강남구,논현2동,435026,20211
강동,강동구,성내2동,967075,20214
강동,강동구,성내2동,972992,20214
강동,강동구,성내2동,912512,20214
강동,강동구,성내2동,821587,20213
강동,강동구,성내2동,833856,20213
강동,강동구,성내2동,877499,20213
강동,강동구,성내2동,959939,20212
강동,강동구,성내2동,924360,20212
강동,강동구,성내2동,961586,20212
강동,강동구,성내2동,1006274,20211
강동,강동구,성내2동,810946,20211
강동,강동구,성내2동,841708,20211
강동구청,강동구,성내1동,568412,20214
강동구청,강동구,성내1동,564718,20214
강동구청,강동구,성내1동,517377,20214
강동구청,강동구,성내1동,475801,20213
강동구청,강동구,성내1동,482335,20213
강동구청,강동구,성내1동,506945,20213
강동구청,강동구,성내1동,556616,20212
강동구청,강동구,성내1동,529217,20212
강동구청,강동구,성내1동,547596,20212
강동구청,강동구,성내1동,564374,20211
강동구청,강동구,성내1동,462550,20211
강동구청,강동구,성내1동,485843,20211
강매,0,0,157022,20214
강매,0,0,163284,20214
강매,0,0,152807,20214
강매,0,0,139985,20213
강매,0,0,135281,20213
강매,0,0,139803,20213
강매,0,0,161000,20212
강매,0,0,155430,20212
강매,0,0,159129,20212
강매,0,0,157950,20211
강매,0,0,124367,20211
강매,0,0,122185,20211
강변(동서울터미널),광진구,구의3동,1649310,20214
강변(동서울터미널),광진구,구의3동,1722899,20214
강변(동서울터미널),광진구,구의3동,1636843,20214
강변(동서울터미널),광진구,구의3동,1479179,20213
강변(동서울터미널),광진구,구의3동,1424783,20213
강변(동서울터미널),광진구,구의3동,1466954,20213
강변(동서울터미널),광진구,구의3동,1659744,20212
강변(동서울터미널),광진구,구의3동,1650765,20212
강변(동서울터미널),광진구,구의3동,1621875,20212
강변(동서울터미널),광진구,구의3동,1642949,20211
강변(동서울터미널),광진구,구의3동,1385087,20211
강변(동서울터미널),광진구,구의3동,1290461,20211
강일,강동구,강일동,205166,20214
강일,강동구,강일동,205166,20214
강일,강동구,강일동,204852,20214
강일,강동구,강일동,204852,20214
강일,강동구,강일동,188205,20214
강일,강동구,강일동,188205,20214
강일,강동구,강일동,164382,20213
강일,강동구,강일동,164382,20213
강일,강동구,강일동,154939,20213
강일,강동구,강일동,154939,20213
강일,강동구,강일동,157943,20213
강일,강동구,강일동,157943,20213
강일,강동구,강일동,175940,20212
강일,강동구,강일동,175940,20212
강일,강동구,강일동,166366,20212
강일,강동구,강일동,166366,20212
강일,강동구,강일동,166615,20212
강일,강동구,강일동,166615,20212
강일,강동구,강일동,27253,20211
강일,강동구,강일동,27253,20211
강촌,0,0,23421,20214
강촌,0,0,32088,20214
강촌,0,0,39649,20214
강촌,0,0,32413,20213
강촌,0,0,34608,20213
강촌,0,0,30001,20213
강촌,0,0,31296,20212
강촌,0,0,34365,20212
강촌,0,0,34517,20212
강촌,0,0,25861,20211
강촌,0,0,18511,20211
강촌,0,0,15405,20211
개롱,송파구,가락2동,352520,20214
개롱,송파구,가락2동,359536,20214
개롱,송파구,가락2동,341034,20214
개롱,송파구,가락2동,312851,20213
개롱,송파구,가락2동,309432,20213
개롱,송파구,가락2동,324343,20213
개롱,송파구,가락2동,355273,20212
개롱,송파구,가락2동,339916,20212
개롱,송파구,가락2동,351487,20212
개롱,송파구,가락2동,352810,20211
개롱,송파구,가락2동,280819,20211
개롱,송파구,가락2동,285843,20211
개봉,구로구,개봉1동,1147444,20214
개봉,구로구,개봉1동,1184016,20214
개봉,구로구,개봉1동,1138654,20214
개봉,구로구,개봉1동,1038426,20213
개봉,구로구,개봉1동,1026741,20213
개봉,구로구,개봉1동,1065157,20213
개봉,구로구,개봉1동,1171840,20212
개봉,구로구,개봉1동,1152384,20212
개봉,구로구,개봉1동,1176243,20212
개봉,구로구,개봉1동,1186730,20211
개봉,구로구,개봉1동,954265,20211
개봉,구로구,개봉1동,966832,20211
개포동,강남구,개포2동,202685,20214
개포동,강남구,개포2동,210555,20214
개포동,강남구,개포2동,201885,20214
개포동,강남구,개포2동,180337,20213
개포동,강남구,개포2동,172511,20213
개포동,강남구,개포2동,184325,20213
개포동,강남구,개포2동,207547,20212
개포동,강남구,개포2동,199297,20212
개포동,강남구,개포2동,203737,20212
개포동,강남구,개포2동,202484,20211
개포동,강남구,개포2동,156808,20211
개포동,강남구,개포2동,156241,20211
개화,강서구,방화2동,110832,20214
개화,강서구,방화2동,120893,20214
개화,강서구,방화2동,118325,20214
개화,강서구,방화2동,107049,20213
개화,강서구,방화2동,105436,20213
개화,강서구,방화2동,111538,20213
개화,강서구,방화2동,116728,20212
개화,강서구,방화2동,110145,20212
개화,강서구,방화2동,115261,20212
개화,강서구,방화2동,114805,20211
개화,강서구,방화2동,90081,20211
개화,강서구,방화2동,89471,20211
개화산,강서구,방화2동,289902,20214
개화산,강서구,방화2동,293285,20214
개화산,강서구,방화2동,279689,20214
개화산,강서구,방화2동,254504,20213
개화산,강서구,방화2동,251838,20213
개화산,강서구,방화2동,260572,20213
개화산,강서구,방화2동,285900,20212
개화산,강서구,방화2동,276477,20212
개화산,강서구,방화2동,284163,20212
개화산,강서구,방화2동,281622,20211
개화산,강서구,방화2동,225041,20211
개화산,강서구,방화2동,222672,20211
거여,송파구,거여1동,480975,20214
거여,송파구,거여1동,480391,20214
거여,송파구,거여1동,447178,20214
거여,송파구,거여1동,402154,20213
거여,송파구,거여1동,393142,20213
거여,송파구,거여1동,405817,20213
거여,송파구,거여1동,444079,20212
거여,송파구,거여1동,416013,20212
거여,송파구,거여1동,428825,20212
거여,송파구,거여1동,431984,20211
거여,송파구,거여1동,333233,20211
거여,송파구,거여1동,338713,20211
건대입구,광진구,화양동,2015556,20214
건대입구,광진구,화양동,2015556,20214
건대입구,광진구,화양동,705268,20214
건대입구,광진구,화양동,705268,20214
건대입구,광진구,화양동,2069228,20214
건대입구,광진구,화양동,2069228,20214
건대입구,광진구,화양동,699280,20214
건대입구,광진구,화양동,699280,20214
건대입구,광진구,화양동,1927425,20214
건대입구,광진구,화양동,1927425,20214
건대입구,광진구,화양동,653891,20214
건대입구,광진구,화양동,653891,20214
건대입구,광진구,화양동,1683311,20213
건대입구,광진구,화양동,1683311,20213
건대입구,광진구,화양동,586284,20213
건대입구,광진구,화양동,586284,20213
건대입구,광진구,화양동,1645261,20213
건대입구,광진구,화양동,1645261,20213
건대입구,광진구,화양동,582139,20213
건대입구,광진구,화양동,582139,20213
건대입구,광진구,화양동,1706313,20213
건대입구,광진구,화양동,1706313,20213
건대입구,광진구,화양동,598334,20213
건대입구,광진구,화양동,598334,20213
건대입구,광진구,화양동,1967970,20212
건대입구,광진구,화양동,1967970,20212
건대입구,광진구,화양동,661302,20212
건대입구,광진구,화양동,661302,20212
건대입구,광진구,화양동,2009222,20212
건대입구,광진구,화양동,2009222,20212
건대입구,광진구,화양동,669462,20212
건대입구,광진구,화양동,669462,20212
건대입구,광진구,화양동,1935999,20212
건대입구,광진구,화양동,1935999,20212
건대입구,광진구,화양동,658226,20212
건대입구,광진구,화양동,658226,20212
건대입구,광진구,화양동,1973097,20211
건대입구,광진구,화양동,1973097,20211
건대입구,광진구,화양동,678780,20211
건대입구,광진구,화양동,678780,20211
건대입구,광진구,화양동,1555879,20211
건대입구,광진구,화양동,1555879,20211
건대입구,광진구,화양동,543228,20211
건대입구,광진구,화양동,543228,20211
건대입구,광진구,화양동,1551608,20211
건대입구,광진구,화양동,1551608,20211
건대입구,광진구,화양동,561703,20211
건대입구,광진구,화양동,561703,20211
검암,0,0,2,20214
검암,0,0,357665,20214
검암,0,0,1,20214
검암,0,0,370028,20214
검암,0,0,1,20214
검암,0,0,348117,20214
검암,0,0,3,20213
검암,0,0,319252,20213
검암,0,0,4,20213
검암,0,0,314965,20213
검암,0,0,328080,20213
검암,0,0,1,20212
검암,0,0,358627,20212
검암,0,0,1,20212
검암,0,0,352662,20212
검암,0,0,1,20212
검암,0,0,368449,20212
검암,0,0,366397,20211
검암,0,0,1,20211
검암,0,0,296100,20211
검암,0,0,1,20211
검암,0,0,294698,20211
경기광주,0,0,397527,20214
경기광주,0,0,396312,20214
경기광주,0,0,372632,20214
경기광주,0,0,333832,20213
경기광주,0,0,324362,20213
경기광주,0,0,336663,20213
경기광주,0,0,374077,20212
경기광주,0,0,359243,20212
경기광주,0,0,362348,20212
경기광주,0,0,363429,20211
경기광주,0,0,298082,20211
경기광주,0,0,304129,20211
경마공원,0,0,205207,20214
경마공원,0,0,194182,20214
경마공원,0,0,70963,20214
경마공원,0,0,57956,20213
경마공원,0,0,56019,20213
경마공원,0,0,61891,20213
경마공원,0,0,74627,20212
경마공원,0,0,67775,20212
경마공원,0,0,71037,20212
경마공원,0,0,64086,20211
경마공원,0,0,49347,20211
경마공원,0,0,52888,20211
경복궁(정부서울청사),종로구,사직동,1043154,20214
경복궁(정부서울청사),종로구,사직동,1230499,20214
경복궁(정부서울청사),종로구,사직동,1079963,20214
경복궁(정부서울청사),종로구,사직동,931894,20213
경복궁(정부서울청사),종로구,사직동,857988,20213
경복궁(정부서울청사),종로구,사직동,882800,20213
경복궁(정부서울청사),종로구,사직동,1026155,20212
경복궁(정부서울청사),종로구,사직동,1019155,20212
경복궁(정부서울청사),종로구,사직동,1013462,20212
경복궁(정부서울청사),종로구,사직동,990521,20211
경복궁(정부서울청사),종로구,사직동,804833,20211
경복궁(정부서울청사),종로구,사직동,735129,20211
경찰병원,송파구,가락2동,380170,20214
경찰병원,송파구,가락2동,388357,20214
경찰병원,송파구,가락2동,352616,20214
경찰병원,송파구,가락2동,324320,20213
경찰병원,송파구,가락2동,331626,20213
경찰병원,송파구,가락2동,347953,20213
경찰병원,송파구,가락2동,378868,20212
경찰병원,송파구,가락2동,363815,20212
경찰병원,송파구,가락2동,386390,20212
경찰병원,송파구,가락2동,392481,20211
경찰병원,송파구,가락2동,319295,20211
경찰병원,송파구,가락2동,338391,20211
계양,0,0,8,20214
계양,0,0,522788,20214
계양,0,0,5,20214
계양,0,0,537632,20214
계양,0,0,7,20214
계양,0,0,496517,20214
계양,0,0,3,20213
계양,0,0,436716,20213
계양,0,0,5,20213
계양,0,0,425597,20213
계양,0,0,2,20213
계양,0,0,432877,20213
계양,0,0,3,20212
계양,0,0,480835,20212
계양,0,0,1,20212
계양,0,0,465502,20212
계양,0,0,6,20212
계양,0,0,473960,20212
계양,0,0,7,20211
계양,0,0,472332,20211
계양,0,0,3,20211
계양,0,0,375878,20211
계양,0,0,3,20211
계양,0,0,367827,20211
고덕,강동구,명일2동,507818,20214
고덕,강동구,명일2동,512918,20214
고덕,강동구,명일2동,489859,20214
고덕,강동구,명일2동,441064,20213
고덕,강동구,명일2동,439168,20213
고덕,강동구,명일2동,450089,20213
고덕,강동구,명일2동,492654,20212
고덕,강동구,명일2동,471505,20212
고덕,강동구,명일2동,487869,20212
고덕,강동구,명일2동,483140,20211
고덕,강동구,명일2동,379672,20211
고덕,강동구,명일2동,381859,20211
고려대(종암),동대문구,제기동,407597,20214
고려대(종암),동대문구,제기동,423637,20214
고려대(종암),동대문구,제기동,387319,20214
고려대(종암),동대문구,제기동,353945,20213
고려대(종암),동대문구,제기동,343731,20213
고려대(종암),동대문구,제기동,360207,20213
고려대(종암),동대문구,제기동,410691,20212
고려대(종암),동대문구,제기동,403679,20212
고려대(종암),동대문구,제기동,412322,20212
고려대(종암),동대문구,제기동,416653,20211
고려대(종암),동대문구,제기동,329787,20211
고려대(종암),동대문구,제기동,327693,20211
고색,0,0,232219,20214
고색,0,0,228445,20214
고색,0,0,209097,20214
고색,0,0,183093,20213
고색,0,0,174654,20213
고색,0,0,190350,20213
고색,0,0,204115,20212
고색,0,0,190455,20212
고색,0,0,195142,20212
고색,0,0,187952,20211
고색,0,0,147925,20211
고색,0,0,156967,20211
고속터미널,서초구,반포4동,2393331,20214
고속터미널,서초구,반포4동,2393331,20214
고속터미널,서초구,반포4동,2393331,20214
고속터미널,서초구,반포4동,799147,20214
고속터미널,서초구,반포4동,799147,20214
고속터미널,서초구,반포4동,799147,20214
고속터미널,서초구,반포4동,798348,20214
고속터미널,서초구,반포4동,798348,20214
고속터미널,서초구,반포4동,798348,20214
고속터미널,서초구,반포4동,2419483,20214
고속터미널,서초구,반포4동,2419483,20214
고속터미널,서초구,반포4동,2419483,20214
고속터미널,서초구,반포4동,844662,20214
고속터미널,서초구,반포4동,844662,20214
고속터미널,서초구,반포4동,844662,20214
고속터미널,서초구,반포4동,831284,20214
고속터미널,서초구,반포4동,831284,20214
고속터미널,서초구,반포4동,831284,20214
고속터미널,서초구,반포4동,2342061,20214
고속터미널,서초구,반포4동,2342061,20214
고속터미널,서초구,반포4동,2342061,20214
고속터미널,서초구,반포4동,786183,20214
고속터미널,서초구,반포4동,786183,20214
고속터미널,서초구,반포4동,786183,20214
고속터미널,서초구,반포4동,802378,20214
고속터미널,서초구,반포4동,802378,20214
고속터미널,서초구,반포4동,802378,20214
고속터미널,서초구,반포4동,2111955,20213
고속터미널,서초구,반포4동,2111955,20213
고속터미널,서초구,반포4동,2111955,20213
고속터미널,서초구,반포4동,714324,20213
고속터미널,서초구,반포4동,714324,20213
고속터미널,서초구,반포4동,714324,20213
고속터미널,서초구,반포4동,725511,20213
고속터미널,서초구,반포4동,725511,20213
고속터미널,서초구,반포4동,725511,20213
고속터미널,서초구,반포4동,1950701,20213
고속터미널,서초구,반포4동,1950701,20213
고속터미널,서초구,반포4동,1950701,20213
고속터미널,서초구,반포4동,684961,20213
고속터미널,서초구,반포4동,684961,20213
고속터미널,서초구,반포4동,684961,20213
고속터미널,서초구,반포4동,665093,20213
고속터미널,서초구,반포4동,665093,20213
고속터미널,서초구,반포4동,665093,20213
고속터미널,서초구,반포4동,1989711,20213
고속터미널,서초구,반포4동,1989711,20213
고속터미널,서초구,반포4동,1989711,20213
고속터미널,서초구,반포4동,697631,20213
고속터미널,서초구,반포4동,697631,20213
고속터미널,서초구,반포4동,697631,20213
고속터미널,서초구,반포4동,686418,20213
고속터미널,서초구,반포4동,686418,20213
고속터미널,서초구,반포4동,686418,20213
고속터미널,서초구,반포4동,2322905,20212
고속터미널,서초구,반포4동,2322905,20212
고속터미널,서초구,반포4동,2322905,20212
고속터미널,서초구,반포4동,806544,20212
고속터미널,서초구,반포4동,806544,20212
고속터미널,서초구,반포4동,806544,20212
고속터미널,서초구,반포4동,810377,20212
고속터미널,서초구,반포4동,810377,20212
고속터미널,서초구,반포4동,810377,20212
고속터미널,서초구,반포4동,2387182,20212
고속터미널,서초구,반포4동,2387182,20212
고속터미널,서초구,반포4동,2387182,20212
고속터미널,서초구,반포4동,790220,20212
고속터미널,서초구,반포4동,790220,20212
고속터미널,서초구,반포4동,790220,20212
고속터미널,서초구,반포4동,814540,20212
고속터미널,서초구,반포4동,814540,20212
고속터미널,서초구,반포4동,814540,20212
고속터미널,서초구,반포4동,2262541,20212
고속터미널,서초구,반포4동,2262541,20212
고속터미널,서초구,반포4동,2262541,20212
고속터미널,서초구,반포4동,780309,20212
고속터미널,서초구,반포4동,780309,20212
고속터미널,서초구,반포4동,780309,20212
고속터미널,서초구,반포4동,769106,20212
고속터미널,서초구,반포4동,769106,20212
고속터미널,서초구,반포4동,769106,20212
고속터미널,서초구,반포4동,2290789,20211
고속터미널,서초구,반포4동,2290789,20211
고속터미널,서초구,반포4동,2290789,20211
고속터미널,서초구,반포4동,787859,20211
고속터미널,서초구,반포4동,787859,20211
고속터미널,서초구,반포4동,787859,20211
고속터미널,서초구,반포4동,767046,20211
고속터미널,서초구,반포4동,767046,20211
고속터미널,서초구,반포4동,767046,20211
고속터미널,서초구,반포4동,2004177,20211
고속터미널,서초구,반포4동,2004177,20211
고속터미널,서초구,반포4동,2004177,20211
고속터미널,서초구,반포4동,660342,20211
고속터미널,서초구,반포4동,660342,20211
고속터미널,서초구,반포4동,660342,20211
고속터미널,서초구,반포4동,644714,20211
고속터미널,서초구,반포4동,644714,20211
고속터미널,서초구,반포4동,644714,20211
고속터미널,서초구,반포4동,1808043,20211
고속터미널,서초구,반포4동,1808043,20211
고속터미널,서초구,반포4동,1808043,20211
고속터미널,서초구,반포4동,639542,20211
고속터미널,서초구,반포4동,639542,20211
고속터미널,서초구,반포4동,639542,20211
고속터미널,서초구,반포4동,572830,20211
고속터미널,서초구,반포4동,572830,20211
고속터미널,서초구,반포4동,572830,20211
고잔,0,0,461621,20214
고잔,0,0,479535,20214
고잔,0,0,453154,20214
고잔,0,0,400524,20213
고잔,0,0,388824,20213
고잔,0,0,412798,20213
고잔,0,0,468574,20212
고잔,0,0,454172,20212
고잔,0,0,465683,20212
고잔,0,0,461744,20211
고잔,0,0,359290,20211
고잔,0,0,365538,20211
곡산,0,0,30885,20214
곡산,0,0,34187,20214
곡산,0,0,33334,20214
곡산,0,0,29429,20213
곡산,0,0,27528,20213
곡산,0,0,27992,20213
곡산,0,0,32914,20212
곡산,0,0,31643,20212
곡산,0,0,33678,20212
곡산,0,0,32818,20211
곡산,0,0,22477,20211
곡산,0,0,22043,20211
곤지암,0,0,123038,20214
곤지암,0,0,136406,20214
곤지암,0,0,130530,20214
곤지암,0,0,108403,20213
곤지암,0,0,102651,20213
곤지암,0,0,106659,20213
곤지암,0,0,124288,20212
곤지암,0,0,123344,20212
곤지암,0,0,119920,20212
곤지암,0,0,112638,20211
곤지암,0,0,91023,20211
