지하철역,구,동,총승하차인원,년분기
가락시장,송파구,가락1동,508223,20191
가락시장,송파구,가락1동,508223,20191
가락시장,송파구,가락1동,445574,20191
가락시장,송파구,가락1동,445574,20191
가락시장,송파구,가락1동,616875,20191
가락시장,송파구,가락1동,616875,20191
가락시장,송파구,가락1동,546079,20191
가락시장,송파구,가락1동,546079,20191
가산디지털단지,금천구,가산동,2424616,20194
가산디지털단지,금천구,가산동,2424616,20194
가산디지털단지,금천구,가산동,1088955,20194
가산디지털단지,금천구,가산동,1088955,20194
가산디지털단지,금천구,가산동,2461060,20194
가산디지털단지,금천구,가산동,2461060,20194
가산디지털단지,금천구,가산동,1109288,20194
가산디지털단지,금천구,가산동,1109288,20194
가산디지털단지,금천구,가산동,2453126,20194
가산디지털단지,금천구,가산동,2453126,20194
가산디지털단지,금천구,가산동,1133869,20194
가산디지털단지,금천구,가산동,1133869,20194
가산디지털단지,금천구,가산동,2213101,20193
가산디지털단지,금천구,가산동,2213101,20193
가산디지털단지,금천구,가산동,1016192,20193
가산디지털단지,금천구,가산동,1016192,20193
가산디지털단지,금천구,가산동,2294640,20193
가산디지털단지,금천구,가산동,2294640,20193
가산디지털단지,금천구,가산동,1028905,20193
가산디지털단지,금천구,가산동,1028905,20193
가산디지털단지,금천구,가산동,2550748,20193
가산디지털단지,금천구,가산동,2550748,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,1147108,20193
가산디지털단지,금천구,가산동,2255695,20192
가산디지털단지,금천구,가산동,2255695,20192
가산디지털단지,금천구,가산동,1040642,20192
가산디지털단지,금천구,가산동,1040642,20192
가산디지털단지,금천구,가산동,2501162,20192
가산디지털단지,금천구,가산동,2501162,20192
가산디지털단지,금천구,가산동,1132301,20192
가산디지털단지,금천구,가산동,1132301,20192
가산디지털단지,금천구,가산동,2513600,20192
가산디지털단지,금천구,가산동,2513600,20192
가산디지털단지,금천구,가산동,1123464,20192
가산디지털단지,금천구,가산동,1123464,20192
가산디지털단지,금천구,가산동,2435665,20191
가산디지털단지,금천구,가산동,2435665,20191
가산디지털단지,금천구,가산동,1067489,20191
가산디지털단지,금천구,가산동,1067489,20191
가산디지털단지,금천구,가산동,2078008,20191
가산디지털단지,금천구,가산동,2078008,20191
가산디지털단지,금천구,가산동,894653,20191
가산디지털단지,금천구,가산동,894653,20191
가산디지털단지,금천구,가산동,2552178,20191
가산디지털단지,금천구,가산동,2552178,20191
가산디지털단지,금천구,가산동,1087841,20191
가산디지털단지,금천구,가산동,1087841,20191
가양,강서구,등촌3동,1292748,20194
가양,강서구,등촌3동,1296343,20194
가양,강서구,등촌3동,1319180,20194
가양,강서구,등촌3동,1167039,20193
가양,강서구,등촌3동,1208936,20193
가양,강서구,등촌3동,1286970,20193
가양,강서구,등촌3동,1225757,20192
가양,강서구,등촌3동,1313715,20192
가양,강서구,등촌3동,1297995,20192
가양,강서구,등촌3동,1283286,20191
가양,강서구,등촌3동,1066246,20191
가양,강서구,등촌3동,1240173,20191
가오리,강북구,수유2동,254021,20194
가오리,강북구,수유2동,256600,20194
가오리,강북구,수유2동,263708,20194
가오리,강북구,수유2동,239013,20193
가오리,강북구,수유2동,238790,20193
가오리,강북구,수유2동,252224,20193
가오리,강북구,수유2동,242441,20192
가오리,강북구,수유2동,257418,20192
가오리,강북구,수유2동,253809,20192
가오리,강북구,수유2동,255978,20191
가오리,강북구,수유2동,210344,20191
가오리,강북구,수유2동,243259,20191
가좌,서대문구,남가좌1동,330453,20194
가좌,서대문구,남가좌1동,333623,20194
가좌,서대문구,남가좌1동,346014,20194
가좌,서대문구,남가좌1동,309849,20193
가좌,서대문구,남가좌1동,304084,20193
가좌,서대문구,남가좌1동,318987,20193
가좌,서대문구,남가좌1동,318987,20193
가좌,서대문구,남가좌1동,318987,20193
가좌,서대문구,남가좌1동,315710,20192
가좌,서대문구,남가좌1동,345360,20192
가좌,서대문구,남가좌1동,333288,20192
가좌,서대문구,남가좌1동,330512,20191
가좌,서대문구,남가좌1동,260006,20191
가좌,서대문구,남가좌1동,301240,20191
가천대,0,0,594685,20194
가천대,0,0,738699,20194
가천대,0,0,732730,20194
가천대,0,0,674244,20193
가천대,0,0,429162,20193
가천대,0,0,463971,20193
가천대,0,0,592921,20192
가천대,0,0,775137,20192
가천대,0,0,767899,20192
가천대,0,0,750610,20191
가천대,0,0,375731,20191
가천대,0,0,459000,20191
가평,0,0,124275,20194
가평,0,0,157517,20194
가평,0,0,176409,20194
가평,0,0,136225,20193
가평,0,0,218664,20193
가평,0,0,182265,20193
가평,0,0,160228,20192
가평,0,0,162098,20192
가평,0,0,140204,20192
가평,0,0,119274,20191
가평,0,0,107255,20191
가평,0,0,113282,20191
간석,0,0,403961,20194
간석,0,0,397174,20194
간석,0,0,419155,20194
간석,0,0,379770,20193
간석,0,0,383061,20193
간석,0,0,408318,20193
간석,0,0,394770,20192
간석,0,0,426265,20192
간석,0,0,410314,20192
간석,0,0,407043,20191
간석,0,0,332536,20191
간석,0,0,385646,20191
갈매,0,0,154030,20194
갈매,0,0,154098,20194
갈매,0,0,163035,20194
갈매,0,0,144718,20193
갈매,0,0,143507,20193
갈매,0,0,157013,20193
갈매,0,0,151736,20192
갈매,0,0,166683,20192
갈매,0,0,161618,20192
갈매,0,0,156864,20191
갈매,0,0,127000,20191
갈매,0,0,149211,20191
강남,강남구,역삼1동,6348208,20194
강남,서초구,서초2동,6348208,20194
강남,강남구,역삼1동,6014453,20194
강남,서초구,서초2동,6014453,20194
강남,강남구,역삼1동,6060377,20194
강남,서초구,서초2동,6060377,20194
강남,강남구,역삼1동,5446369,20193
강남,서초구,서초2동,5446369,20193
강남,강남구,역삼1동,6350121,20193
강남,서초구,서초2동,6350121,20193
강남,강남구,역삼1동,6792438,20193
강남,서초구,서초2동,6792438,20193
강남,강남구,역삼1동,5864177,20192
강남,서초구,서초2동,5864177,20192
강남,강남구,역삼1동,6234453,20192
강남,서초구,서초2동,6234453,20192
강남,강남구,역삼1동,6055208,20192
강남,서초구,서초2동,6055208,20192
강남,강남구,역삼1동,6221154,20191
강남,서초구,서초2동,6221154,20191
강남,강남구,역삼1동,5525234,20191
강남,서초구,서초2동,5525234,20191
강남,강남구,역삼1동,6718007,20191
강남,서초구,서초2동,6718007,20191
강남구청,강남구,논현2동,996526,20194
강남구청,강남구,논현2동,996526,20194
강남구청,강남구,논현2동,630633,20194
강남구청,강남구,논현2동,630633,20194
강남구청,강남구,논현2동,1003889,20194
강남구청,강남구,논현2동,1003889,20194
강남구청,강남구,논현2동,629684,20194
강남구청,강남구,논현2동,629684,20194
강남구청,강남구,논현2동,1005428,20194
강남구청,강남구,논현2동,1005428,20194
강남구청,강남구,논현2동,634571,20194
강남구청,강남구,논현2동,634571,20194
강남구청,강남구,논현2동,884815,20193
강남구청,강남구,논현2동,884815,20193
강남구청,강남구,논현2동,558361,20193
강남구청,강남구,논현2동,558361,20193
강남구청,강남구,논현2동,929134,20193
강남구청,강남구,논현2동,929134,20193
강남구청,강남구,논현2동,585078,20193
강남구청,강남구,논현2동,585078,20193
강남구청,강남구,논현2동,994427,20193
강남구청,강남구,논현2동,994427,20193
강남구청,강남구,논현2동,627412,20193
강남구청,강남구,논현2동,627412,20193
강남구청,강남구,논현2동,926175,20192
강남구청,강남구,논현2동,926175,20192
강남구청,강남구,논현2동,578032,20192
강남구청,강남구,논현2동,578032,20192
강남구청,강남구,논현2동,1006138,20192
강남구청,강남구,논현2동,1006138,20192
강남구청,강남구,논현2동,628630,20192
강남구청,강남구,논현2동,628630,20192
강남구청,강남구,논현2동,992830,20192
강남구청,강남구,논현2동,992830,20192
강남구청,강남구,논현2동,624391,20192
강남구청,강남구,논현2동,624391,20192
강남구청,강남구,논현2동,974859,20191
강남구청,강남구,논현2동,974859,20191
강남구청,강남구,논현2동,612290,20191
강남구청,강남구,논현2동,612290,20191
강남구청,강남구,논현2동,799892,20191
강남구청,강남구,논현2동,799892,20191
강남구청,강남구,논현2동,499708,20191
강남구청,강남구,논현2동,499708,20191
강남구청,강남구,논현2동,977365,20191
강남구청,강남구,논현2동,977365,20191
강남구청,강남구,논현2동,610465,20191
강남구청,강남구,논현2동,610465,20191
강동,강동구,성내2동,1233144,20194
강동,강동구,성내2동,1219317,20194
강동,강동구,성내2동,1242101,20194
강동,강동구,성내2동,1107246,20193
강동,강동구,성내2동,1155210,20193
강동,강동구,성내2동,1220548,20193
강동,강동구,성내2동,1128978,20192
강동,강동구,성내2동,1210822,20192
강동,강동구,성내2동,1182052,20192
강동,강동구,성내2동,1174449,20191
강동,강동구,성내2동,962405,20191
강동,강동구,성내2동,1133714,20191
강동구청,강동구,성내1동,686898,20194
강동구청,강동구,성내1동,658474,20194
강동구청,강동구,성내1동,666625,20194
강동구청,강동구,성내1동,596516,20193
강동구청,강동구,성내1동,617235,20193
강동구청,강동구,성내1동,667815,20193
강동구청,강동구,성내1동,621846,20192
강동구청,강동구,성내1동,673371,20192
강동구청,강동구,성내1동,661255,20192
강동구청,강동구,성내1동,656110,20191
강동구청,강동구,성내1동,552479,20191
강동구청,강동구,성내1동,666819,20191
강매,0,0,168683,20194
강매,0,0,173190,20194
강매,0,0,181007,20194
강매,0,0,158092,20193
강매,0,0,154124,20193
강매,0,0,167441,20193
강매,0,0,167441,20193
강매,0,0,167441,20193
강매,0,0,162038,20192
강매,0,0,179199,20192
강매,0,0,175911,20192
강매,0,0,167914,20191
강매,0,0,133673,20191
강매,0,0,156234,20191
강변(동서울터미널),광진구,구의3동,2776959,20194
강변(동서울터미널),광진구,구의3동,2755163,20194
강변(동서울터미널),광진구,구의3동,2809312,20194
강변(동서울터미널),광진구,구의3동,2575052,20193
강변(동서울터미널),광진구,구의3동,2748236,20193
강변(동서울터미널),광진구,구의3동,2744945,20193
강변(동서울터미널),광진구,구의3동,2672711,20192
강변(동서울터미널),광진구,구의3동,2915963,20192
강변(동서울터미널),광진구,구의3동,2741969,20192
강변(동서울터미널),광진구,구의3동,2807725,20191
강변(동서울터미널),광진구,구의3동,2523518,20191
강변(동서울터미널),광진구,구의3동,2726016,20191
강일,강동구,강일동,0,0
강일,강동구,강일동,0,0
강촌,0,0,27389,20194
강촌,0,0,37135,20194
강촌,0,0,46701,20194
강촌,0,0,36856,20193
강촌,0,0,42447,20193
강촌,0,0,34093,20193
강촌,0,0,43147,20192
강촌,0,0,51024,20192
강촌,0,0,44340,20192
강촌,0,0,39216,20191
강촌,0,0,25348,20191
강촌,0,0,25911,20191
개롱,송파구,가락2동,447177,20194
개롱,송파구,가락2동,444265,20194
개롱,송파구,가락2동,452617,20194
개롱,송파구,가락2동,408315,20193
개롱,송파구,가락2동,418444,20193
개롱,송파구,가락2동,445540,20193
개롱,송파구,가락2동,425466,20192
개롱,송파구,가락2동,459676,20192
개롱,송파구,가락2동,450846,20192
개롱,송파구,가락2동,442177,20191
개롱,송파구,가락2동,356043,20191
개롱,송파구,가락2동,421560,20191
개봉,구로구,개봉1동,1504666,20194
개봉,구로구,개봉1동,1491754,20194
개봉,구로구,개봉1동,1555414,20194
개봉,구로구,개봉1동,1400292,20193
개봉,구로구,개봉1동,1412070,20193
개봉,구로구,개봉1동,1477620,20193
개봉,구로구,개봉1동,1456258,20192
개봉,구로구,개봉1동,1590638,20192
개봉,구로구,개봉1동,1546174,20192
개봉,구로구,개봉1동,1542610,20191
개봉,구로구,개봉1동,1268967,20191
개봉,구로구,개봉1동,1461208,20191
개포동,강남구,개포2동,230998,20194
개포동,강남구,개포2동,230104,20194
개포동,강남구,개포2동,228155,20194
개포동,강남구,개포2동,198764,20193
개포동,강남구,개포2동,197937,20193
개포동,강남구,개포2동,213764,20193
개포동,강남구,개포2동,204026,20192
개포동,강남구,개포2동,222592,20192
개포동,강남구,개포2동,216279,20192
개포동,강남구,개포2동,210362,20191
개포동,강남구,개포2동,166882,20191
개포동,강남구,개포2동,199036,20191
개화,강서구,방화2동,147465,20194
개화,강서구,방화2동,153368,20194
개화,강서구,방화2동,170376,20194
개화,강서구,방화2동,323748,20193
개화,강서구,방화2동,341976,20193
개화,강서구,방화2동,357161,20193
개화,강서구,방화2동,338508,20192
개화,강서구,방화2동,372066,20192
개화,강서구,방화2동,364815,20192
개화,강서구,방화2동,350917,20191
개화,강서구,방화2동,289760,20191
개화,강서구,방화2동,343428,20191
개화산,강서구,방화2동,350465,20194
개화산,강서구,방화2동,348621,20194
개화산,강서구,방화2동,358770,20194
개화산,강서구,방화2동,327273,20193
개화산,강서구,방화2동,341845,20193
개화산,강서구,방화2동,363997,20193
개화산,강서구,방화2동,346478,20192
개화산,강서구,방화2동,380978,20192
개화산,강서구,방화2동,370364,20192
개화산,강서구,방화2동,363967,20191
개화산,강서구,방화2동,302807,20191
개화산,강서구,방화2동,357181,20191
거여,송파구,거여1동,487629,20194
거여,송파구,거여1동,481209,20194
거여,송파구,거여1동,490977,20194
거여,송파구,거여1동,443828,20193
거여,송파구,거여1동,450074,20193
거여,송파구,거여1동,471439,20193
거여,송파구,거여1동,450509,20192
거여,송파구,거여1동,492096,20192
거여,송파구,거여1동,476593,20192
거여,송파구,거여1동,471214,20191
거여,송파구,거여1동,372423,20191
거여,송파구,거여1동,440540,20191
건대입구,광진구,화양동,2945515,20194
건대입구,광진구,화양동,2945515,20194
건대입구,광진구,화양동,1075254,20194
건대입구,광진구,화양동,1075254,20194
건대입구,광진구,화양동,2851706,20194
건대입구,광진구,화양동,2851706,20194
건대입구,광진구,화양동,1051885,20194
건대입구,광진구,화양동,1051885,20194
건대입구,광진구,화양동,2869749,20194
건대입구,광진구,화양동,2869749,20194
건대입구,광진구,화양동,1033717,20194
건대입구,광진구,화양동,1033717,20194
건대입구,광진구,화양동,2610657,20193
건대입구,광진구,화양동,2610657,20193
건대입구,광진구,화양동,951521,20193
건대입구,광진구,화양동,951521,20193
건대입구,광진구,화양동,2757446,20193
건대입구,광진구,화양동,2757446,20193
건대입구,광진구,화양동,976276,20193
건대입구,광진구,화양동,976276,20193
건대입구,광진구,화양동,2842303,20193
건대입구,광진구,화양동,2842303,20193
건대입구,광진구,화양동,1008394,20193
건대입구,광진구,화양동,1008394,20193
건대입구,광진구,화양동,2772077,20192
건대입구,광진구,화양동,2772077,20192
건대입구,광진구,화양동,1002275,20192
건대입구,광진구,화양동,1002275,20192
건대입구,광진구,화양동,3088522,20192
건대입구,광진구,화양동,3088522,20192
건대입구,광진구,화양동,1114847,20192
건대입구,광진구,화양동,1114847,20192
건대입구,광진구,화양동,2869730,20192
건대입구,광진구,화양동,2869730,20192
건대입구,광진구,화양동,1056907,20192
건대입구,광진구,화양동,1056907,20192
건대입구,광진구,화양동,2982590,20191
건대입구,광진구,화양동,2982590,20191
건대입구,광진구,화양동,1103150,20191
건대입구,광진구,화양동,1103150,20191
건대입구,광진구,화양동,2482553,20191
건대입구,광진구,화양동,2482553,20191
건대입구,광진구,화양동,874771,20191
건대입구,광진구,화양동,874771,20191
건대입구,광진구,화양동,2802552,20191
건대입구,광진구,화양동,2802552,20191
건대입구,광진구,화양동,1005394,20191
건대입구,광진구,화양동,1005394,20191
검암,0,0,3,20194
검암,0,0,489230,20194
검암,0,0,5,20194
검암,0,0,487057,20194
검암,0,0,7,20194
검암,0,0,515982,20194
검암,0,0,4,20193
검암,0,0,463814,20193
검암,0,0,2,20193
검암,0,0,484299,20193
검암,0,0,2,20193
검암,0,0,2,20193
검암,0,0,2,20193
검암,0,0,510807,20193
검암,0,0,1,20192
검암,0,0,481718,20192
검암,0,0,4,20192
검암,0,0,519191,20192
검암,0,0,2,20192
검암,0,0,505313,20192
검암,0,0,5,20191
검암,0,0,494791,20191
검암,0,0,2,20191
검암,0,0,425415,20191
검암,0,0,5,20191
검암,0,0,496205,20191
경기광주,0,0,433961,20194
경기광주,0,0,435431,20194
경기광주,0,0,452955,20194
경기광주,0,0,409773,20193
경기광주,0,0,410704,20193
경기광주,0,0,426158,20193
경기광주,0,0,426158,20193
경기광주,0,0,426158,20193
경기광주,0,0,404017,20192
경기광주,0,0,447244,20192
경기광주,0,0,423872,20192
경기광주,0,0,417150,20191
경기광주,0,0,343262,20191
경기광주,0,0,392826,20191
경마공원,0,0,407747,20194
경마공원,0,0,421042,20194
경마공원,0,0,408528,20194
경마공원,0,0,366127,20193
경마공원,0,0,430042,20193
경마공원,0,0,410317,20193
경마공원,0,0,480657,20192
경마공원,0,0,444265,20192
경마공원,0,0,464588,20192
경마공원,0,0,482378,20191
경마공원,0,0,314971,20191
경마공원,0,0,395870,20191
경복궁(정부서울청사),종로구,사직동,1621758,20194
경복궁(정부서울청사),종로구,사직동,1762995,20194
경복궁(정부서울청사),종로구,사직동,2016949,20194
경복궁(정부서울청사),종로구,사직동,1543063,20193
경복궁(정부서울청사),종로구,사직동,1463389,20193
경복궁(정부서울청사),종로구,사직동,1477419,20193
경복궁(정부서울청사),종로구,사직동,1501790,20192
경복궁(정부서울청사),종로구,사직동,1773838,20192
경복궁(정부서울청사),종로구,사직동,1666872,20192
경복궁(정부서울청사),종로구,사직동,1581994,20191
경복궁(정부서울청사),종로구,사직동,1239484,20191
경복궁(정부서울청사),종로구,사직동,1455246,20191
경찰병원,송파구,가락2동,484168,20194
경찰병원,송파구,가락2동,477974,20194
경찰병원,송파구,가락2동,485421,20194
경찰병원,송파구,가락2동,439100,20193
경찰병원,송파구,가락2동,456988,20193
경찰병원,송파구,가락2동,479908,20193
경찰병원,송파구,가락2동,445712,20192
경찰병원,송파구,가락2동,483997,20192
경찰병원,송파구,가락2동,479876,20192
경찰병원,송파구,가락2동,474836,20191
경찰병원,송파구,가락2동,396368,20191
경찰병원,송파구,가락2동,484868,20191
계양,0,0,11,20194
계양,0,0,604756,20194
계양,0,0,12,20194
계양,0,0,607416,20194
계양,0,0,8,20194
계양,0,0,635668,20194
계양,0,0,5,20193
계양,0,0,614284,20193
계양,0,0,12,20193
계양,0,0,632197,20193
계양,0,0,11,20193
계양,0,0,11,20193
계양,0,0,11,20193
계양,0,0,653854,20193
계양,0,0,2,20192
계양,0,0,634730,20192
계양,0,0,7,20192
계양,0,0,694147,20192
계양,0,0,8,20192
계양,0,0,670629,20192
계양,0,0,8,20191
계양,0,0,661424,20191
계양,0,0,2,20191
계양,0,0,545196,20191
계양,0,0,7,20191
계양,0,0,633172,20191
고덕,강동구,명일2동,612428,20194
고덕,강동구,명일2동,606849,20194
고덕,강동구,명일2동,614197,20194
고덕,강동구,명일2동,549251,20193
고덕,강동구,명일2동,567762,20193
고덕,강동구,명일2동,607481,20193
고덕,강동구,명일2동,577546,20192
고덕,강동구,명일2동,637396,20192
고덕,강동구,명일2동,615481,20192
고덕,강동구,명일2동,601844,20191
고덕,강동구,명일2동,481484,20191
고덕,강동구,명일2동,565360,20191
고려대(종암),동대문구,제기동,598911,20194
고려대(종암),동대문구,제기동,624663,20194
고려대(종암),동대문구,제기동,640813,20194
고려대(종암),동대문구,제기동,582039,20193
고려대(종암),동대문구,제기동,509462,20193
고려대(종암),동대문구,제기동,547000,20193
고려대(종암),동대문구,제기동,570561,20192
고려대(종암),동대문구,제기동,670347,20192
고려대(종암),동대문구,제기동,637880,20192
고려대(종암),동대문구,제기동,628440,20191
고려대(종암),동대문구,제기동,446715,20191
고려대(종암),동대문구,제기동,524794,20191
고속터미널,서초구,반포4동,3924601,20194
고속터미널,서초구,반포4동,3924601,20194
고속터미널,서초구,반포4동,3924601,20194
고속터미널,서초구,반포4동,1234460,20194
고속터미널,서초구,반포4동,1234460,20194
고속터미널,서초구,반포4동,1234460,20194
고속터미널,서초구,반포4동,1167477,20194
고속터미널,서초구,반포4동,1167477,20194
고속터미널,서초구,반포4동,1167477,20194
고속터미널,서초구,반포4동,3724220,20194
고속터미널,서초구,반포4동,3724220,20194
고속터미널,서초구,반포4동,3724220,20194
고속터미널,서초구,반포4동,1230016,20194
고속터미널,서초구,반포4동,1230016,20194
고속터미널,서초구,반포4동,1230016,20194
고속터미널,서초구,반포4동,1132448,20194
고속터미널,서초구,반포4동,1132448,20194
고속터미널,서초구,반포4동,1132448,20194
고속터미널,서초구,반포4동,3710156,20194
고속터미널,서초구,반포4동,3710156,20194
고속터미널,서초구,반포4동,3710156,20194
고속터미널,서초구,반포4동,1255675,20194
고속터미널,서초구,반포4동,1255675,20194
고속터미널,서초구,반포4동,1255675,20194
고속터미널,서초구,반포4동,1180559,20194
고속터미널,서초구,반포4동,1180559,20194
고속터미널,서초구,반포4동,1180559,20194
고속터미널,서초구,반포4동,3502642,20193
고속터미널,서초구,반포4동,3502642,20193
고속터미널,서초구,반포4동,3502642,20193
고속터미널,서초구,반포4동,1141678,20193
고속터미널,서초구,반포4동,1141678,20193
고속터미널,서초구,반포4동,1141678,20193
고속터미널,서초구,반포4동,1065183,20193
고속터미널,서초구,반포4동,1065183,20193
고속터미널,서초구,반포4동,1065183,20193
고속터미널,서초구,반포4동,3820600,20193
고속터미널,서초구,반포4동,3820600,20193
고속터미널,서초구,반포4동,3820600,20193
고속터미널,서초구,반포4동,1188961,20193
고속터미널,서초구,반포4동,1188961,20193
고속터미널,서초구,반포4동,1188961,20193
고속터미널,서초구,반포4동,1132163,20193
고속터미널,서초구,반포4동,1132163,20193
고속터미널,서초구,반포4동,1132163,20193
고속터미널,서초구,반포4동,3643759,20193
고속터미널,서초구,반포4동,3643759,20193
고속터미널,서초구,반포4동,3643759,20193
고속터미널,서초구,반포4동,1182401,20193
고속터미널,서초구,반포4동,1182401,20193
고속터미널,서초구,반포4동,1182401,20193
고속터미널,서초구,반포4동,1122416,20193
고속터미널,서초구,반포4동,1122416,20193
고속터미널,서초구,반포4동,1122416,20193
고속터미널,서초구,반포4동,3570006,20192
고속터미널,서초구,반포4동,3570006,20192
고속터미널,서초구,반포4동,3570006,20192
고속터미널,서초구,반포4동,1151036,20192
고속터미널,서초구,반포4동,1151036,20192
고속터미널,서초구,반포4동,1151036,20192
고속터미널,서초구,반포4동,1101232,20192
고속터미널,서초구,반포4동,1101232,20192
고속터미널,서초구,반포4동,1101232,20192
고속터미널,서초구,반포4동,3871455,20192
고속터미널,서초구,반포4동,3871455,20192
고속터미널,서초구,반포4동,3871455,20192
고속터미널,서초구,반포4동,1243009,20192
고속터미널,서초구,반포4동,1243009,20192
고속터미널,서초구,반포4동,1243009,20192
고속터미널,서초구,반포4동,1197504,20192
고속터미널,서초구,반포4동,1197504,20192
고속터미널,서초구,반포4동,1197504,20192
고속터미널,서초구,반포4동,3540128,20192
고속터미널,서초구,반포4동,3540128,20192
고속터미널,서초구,반포4동,3540128,20192
고속터미널,서초구,반포4동,1184834,20192
고속터미널,서초구,반포4동,1184834,20192
고속터미널,서초구,반포4동,1184834,20192
고속터미널,서초구,반포4동,1077536,20192
고속터미널,서초구,반포4동,1077536,20192
고속터미널,서초구,반포4동,1077536,20192
고속터미널,서초구,반포4동,3754162,20191
고속터미널,서초구,반포4동,3754162,20191
고속터미널,서초구,반포4동,3754162,20191
고속터미널,서초구,반포4동,1201023,20191
고속터미널,서초구,반포4동,1201023,20191
고속터미널,서초구,반포4동,1201023,20191
고속터미널,서초구,반포4동,1091020,20191
고속터미널,서초구,반포4동,1091020,20191
고속터미널,서초구,반포4동,1091020,20191
고속터미널,서초구,반포4동,3435192,20191
고속터미널,서초구,반포4동,3435192,20191
고속터미널,서초구,반포4동,3435192,20191
고속터미널,서초구,반포4동,1089083,20191
고속터미널,서초구,반포4동,1089083,20191
고속터미널,서초구,반포4동,1089083,20191
고속터미널,서초구,반포4동,946591,20191
고속터미널,서초구,반포4동,946591,20191
고속터미널,서초구,반포4동,946591,20191
고속터미널,서초구,반포4동,3641594,20191
고속터미널,서초구,반포4동,3641594,20191
고속터미널,서초구,반포4동,3641594,20191
고속터미널,서초구,반포4동,1197954,20191
고속터미널,서초구,반포4동,1197954,20191
고속터미널,서초구,반포4동,1197954,20191
고속터미널,서초구,반포4동,1009277,20191
고속터미널,서초구,반포4동,1009277,20191
고속터미널,서초구,반포4동,1009277,20191
고잔,0,0,541724,20194
고잔,0,0,549292,20194
고잔,0,0,574018,20194
고잔,0,0,507598,20193
고잔,0,0,494096,20193
고잔,0,0,524891,20193
고잔,0,0,530772,20192
고잔,0,0,590338,20192
고잔,0,0,559017,20192
고잔,0,0,546458,20191
고잔,0,0,436336,20191
고잔,0,0,506760,20191
곡산,0,0,34542,20194
곡산,0,0,37691,20194
곡산,0,0,39943,20194
곡산,0,0,34148,20193
곡산,0,0,34978,20193
곡산,0,0,37366,20193
곡산,0,0,37366,20193
곡산,0,0,37366,20193
곡산,0,0,37109,20192
곡산,0,0,40181,20192
곡산,0,0,37821,20192
곡산,0,0,35593,20191
곡산,0,0,27406,20191
곡산,0,0,31759,20191
곤지암,0,0,133981,20194
곤지암,0,0,150658,20194
곤지암,0,0,158143,20194
곤지암,0,0,131947,20193
곤지암,0,0,121044,20193
곤지암,0,0,123108,20193
곤지암,0,0,123108,20193
곤지암,0,0,123108,20193
곤지암,0,0,135276,20192
곤지암,0,0,154885,20192
곤지암,0,0,144353,20192
