연도,분기,행정동,시군구,지하철_승객_수
2023,10-12월,개포3동,강남구,0.0
2023,10-12월,고덕1동,강동구,0.0
2023,10-12월,상일1동,강동구,0.0
2023,10-12월,상일2동,강동구,0.0
2023,10-12월,오류2동,구로구,1709138.0
2023,10-12월,항동,구로구,0.0
