년분기,행정동코드,총생활인구
20191,11110515,8122
20191,11110530,29603
20191,11110540,7342
20191,11110550,10722
20191,11110560,10785
20191,11110570,2239
20191,11110580,3969
20191,11110600,7576
20191,11110615,64446
20191,11110630,27562
20191,11110640,24895
20191,11110650,95699
20191,11110670,38972
20191,11110680,43637
20191,11110690,3490
20191,11110700,12804
20191,11110710,24355
20191,11140520,47385
20191,11140540,54971
20191,11140550,100885
20191,11140570,35992
20191,11140580,38424
20191,11140590,71420
20191,11140605,15827
20191,11140615,86422
20191,11140625,21688
20191,11140635,10251
20191,11140645,7863
20191,11140650,21899
20191,11140665,10880
20191,11140670,32632
20191,11140680,9988
20191,11170510,21331
20191,11170520,31717
20191,11170530,58619
20191,11170555,29240
20191,11170560,18987
20191,11170570,5922
20191,11170580,7892
20191,11170590,6003
20191,11170625,75194
20191,11170630,36006
20191,11170640,4511
20191,11170650,50678
20191,11170660,54722
20191,11170685,88477
20191,11170690,25974
20191,11170700,27294
20191,11200520,9529
20191,11200535,21581
20191,11200540,28227
20191,11200550,62169
20191,11200560,31136
20191,11200570,5591
20191,11200580,5337
20191,11200590,16633
20191,11200615,17635
20191,11200620,5882
20191,11200645,21577
20191,11200650,14166
20191,11200660,20550
20191,11200670,38095
20191,11200690,32349
20191,11200720,16955
20191,11200790,44081
20191,11215710,121622
20191,11215730,45010
20191,11215740,13654
20191,11215750,12524
20191,11215760,8840
20191,11215770,12386
20191,11215780,18565
20191,11215810,18703
20191,11215820,63383
20191,11215830,19519
20191,11215840,18447
20191,11215847,146793
20191,11215850,26242
20191,11215860,13688
20191,11215870,18171
20191,11230536,55394
20191,11230545,71888
20191,11230560,25674
20191,11230570,11278
20191,11230600,16963
20191,11230610,11189
20191,11230650,46205
20191,11230660,17094
20191,11230705,23445
20191,11230710,77342
20191,11230720,46549
20191,11230730,18949
20191,11230740,98040
20191,11230750,13485
20191,11260520,7917
20191,11260540,9536
20191,11260550,5828
20191,11260565,20552
20191,11260570,10040
20191,11260575,11557
20191,11260580,5074
20191,11260590,15647
20191,11260600,5193
20191,11260610,17817
20191,11260620,5316
20191,11260630,8062
20191,11260655,9852
20191,11260660,6357
20191,11260680,6265
20191,11260690,2845
20191,11290525,19961
20191,11290555,20256
20191,11290575,24850
20191,11290580,6442
20191,11290590,3597
20191,11290600,63370
20191,11290610,16730
20191,11290620,5402
20191,11290630,8843
20191,11290640,29278
20191,11290650,8207
20191,11290660,7167
20191,11290685,6151
20191,11290705,50983
20191,11290715,8267
20191,11290725,20492
20191,11290760,4759
20191,11290770,7962
20191,11290780,4586
20191,11290810,22251
20191,11305534,6362
20191,11305535,12000
20191,11305545,22067
20191,11305555,18873
20191,11305575,3640
20191,11305590,12340
20191,11305600,2936
20191,11305606,2473
20191,11305610,6422
20191,11305620,4810
20191,11305630,16092
20191,11305645,5448
20191,11305660,9128
20191,11320511,6767
20191,11320512,8482
20191,11320513,3701
20191,11320514,6058
20191,11320515,5708
20191,11320521,4866
20191,11320522,3839
20191,11320660,4647
20191,11320670,4962
20191,11320680,5758
20191,11320681,1333
20191,11320690,6945
20191,11320700,5034
20191,11320710,3435
20191,11350560,18326
20191,11350570,4624
20191,11350580,5708
20191,11350595,14011
20191,11350600,21632
20191,11350611,9507
20191,11350612,2959
20191,11350619,2630
20191,11350621,3092
20191,11350624,3638
20191,11350625,4844
20191,11350630,6137
20191,11350640,7229
20191,11350665,3668
20191,11350670,4525
20191,11350695,9571
20191,11350700,1226
20191,11350710,2030
20191,11350720,2825
20191,11380510,17011
20191,11380520,10256
20191,11380530,9972
20191,11380551,21489
20191,11380552,9209
20191,11380560,6981
20191,11380570,16412
20191,11380580,13565
20191,11380590,5909
20191,11380600,12914
20191,11380625,13320
20191,11380631,6466
20191,11380632,3411
20191,11380640,2633
20191,11380650,7526
20191,11380690,16806
20191,11410520,11475
20191,11410555,38735
20191,11410565,43062
20191,11410585,225450
20191,11410615,134392
20191,11410620,11316
20191,11410640,7051
20191,11410655,3279
20191,11410660,6538
20191,11410685,19621
20191,11410690,8230
20191,11410700,23396
20191,11410710,5849
20191,11410720,14550
20191,11440555,21443
20191,11440565,29694
20191,11440585,18510
20191,11440590,19959
20191,11440600,76598
20191,11440610,16353
20191,11440630,18855
20191,11440655,33201
20191,11440660,152318
20191,11440680,25760
20191,11440690,12897
20191,11440700,10802
20191,11440710,43239
20191,11440720,15291
20191,11440730,15623
20191,11440740,27804
20191,11470510,18066
20191,11470520,9619
20191,11470530,6588
20191,11470540,4595
20191,11470550,10204
20191,11470560,8250
20191,11470570,7261
20191,11470580,7069
20191,11470590,5107
20191,11470600,4396
20191,11470610,4266
20191,11470611,5657
20191,11470620,6217
20191,11470630,4527
20191,11470640,15524
20191,11470650,22505
20191,11470670,3708
20191,11470680,4710
20191,11500510,7892
20191,11500520,7400
20191,11500530,4487
20191,11500535,11290
20191,11500540,35535
20191,11500550,8777
20191,11500560,6930
20191,11500570,10105
20191,11500590,12676
20191,11500591,9719
20191,11500593,21328
20191,11500603,20412
20191,11500604,3904
20191,11500605,3887
20191,11500611,8172
20191,11500615,13334
20191,11500620,24615
20191,11500630,13726
20191,11500640,24979
20191,11500641,6450
20191,11530510,17418
20191,11530520,9458
20191,11530530,160706
20191,11530540,109175
20191,11530550,111227
20191,11530560,78572
20191,11530595,70245
20191,11530720,12082
20191,11530730,14416
20191,11530740,29671
20191,11530750,14990
20191,11530760,11207
20191,11530770,18431
20191,11530780,27900
20191,11530790,17445
20191,11545510,110805
20191,11545610,60375
20191,11545620,42169
20191,11545630,63374
20191,11545640,41683
20191,11545670,53625
20191,11545680,3046
20191,11545690,6078
20191,11545700,19557
20191,11545710,13975
20191,11560515,98702
20191,11560535,58071
20191,11560540,65528
20191,11560550,22215
20191,11560560,36384
20191,11560585,63365
20191,11560605,25329
20191,11560610,11905
20191,11560620,14902
20191,11560630,47197
20191,11560650,53494
20191,11560660,26341
20191,11560670,27120
20191,11560680,37259
20191,11560690,11433
20191,11560700,67840
20191,11560710,152935
20191,11560720,165288
20191,11590510,20226
20191,11590520,26484
20191,11590530,55264
20191,11590540,13873
20191,11590550,13292
20191,11590560,10543
20191,11590605,87219
20191,11590620,24756
20191,11590630,23304
20191,11590640,8216
20191,11590650,7139
20191,11590651,3973
20191,11590660,19042
20191,11590670,40949
20191,11590680,17257
20191,11620525,15910
20191,11620545,4475
20191,11620565,8606
20191,11620575,20856
20191,11620585,48550
20191,11620595,50491
20191,11620605,24382
20191,11620615,16457
20191,11620625,12318
20191,11620630,14299
20191,11620645,28960
20191,11620655,30893
20191,11620665,19421
20191,11620685,63742
20191,11620695,37876
20191,11620715,3195
20191,11620725,73762
20191,11620735,48277
20191,11620745,7853
20191,11620765,16991
20191,11620775,10725
20191,11650510,17907
20191,11650520,34249
20191,11650530,50177
20191,11650531,35768
20191,11650540,22828
20191,11650550,4822
20191,11650560,28730
20191,11650570,13323
20191,11650580,10372
20191,11650581,54484
20191,11650590,14028
20191,11650600,9198
20191,11650610,13884
20191,11650620,9796
20191,11650621,15660
20191,11650651,26140
20191,11650652,33308
20191,11650660,23528
20191,11680510,38368
20191,11680521,39909
20191,11680531,31063
20191,11680545,37801
20191,11680565,41052
20191,11680580,58821
20191,11680590,24969
20191,11680600,8324
20191,11680610,24600
20191,11680630,21641
20191,11680640,98325
20191,11680650,30575
20191,11680655,13739
20191,11680656,16391
20191,11680660,3527
20191,11680670,4811
20191,11680690,7933
20191,11680700,12508
20191,11680720,4562
20191,11680730,7306
20191,11680740,4580
20191,11680750,9349
20191,11710510,31925
20191,11710520,12284
20191,11710531,3604
20191,11710532,4333
20191,11710540,5298
20191,11710550,7170
20191,11710561,5818
20191,11710562,29477
20191,11710566,6688
20191,11710570,12162
20191,11710580,19383
20191,11710590,6852
20191,11710600,22415
20191,11710610,16883
20191,11710620,20155
20191,11710631,13892
20191,11710632,8185
20191,11710641,12299
20191,11710642,24377
20191,11710646,10530
20191,11710647,8905
20191,11710650,31650
20191,11710670,12440
20191,11710680,20992
20191,11710690,8734
20191,11710710,28272
20191,11710720,3448
20191,11740515,15529
20191,11740520,12445
20191,11740530,5665
20191,11740540,2394
20191,11740550,3639
20191,11740560,10339
20191,11740570,11815
20191,11740580,5933
20191,11740590,3747
20191,11740600,13970
20191,11740610,48184
20191,11740620,26924
20191,11740640,9622
20191,11740650,35404
20191,11740660,13053
20191,11740685,19462
20191,11740690,2300
20191,11740700,12858
20192,11110515,7829
20192,11110530,28281
20192,11110540,7250
20192,11110550,17241
20192,11110560,12023
20192,11110570,2488
20192,11110580,4491
20192,11110600,8392
20192,11110615,64307
20192,11110630,27884
20192,11110640,26140
20192,11110650,149521
20192,11110670,34428
20192,11110680,38610
20192,11110690,3237
20192,11110700,12486
20192,11110710,24750
20192,11140520,47476
20192,11140540,52677
20192,11140550,105976
20192,11140570,41428
20192,11140580,45233
20192,11140590,73104
20192,11140605,16362
20192,11140615,86719
20192,11140625,22418
20192,11140635,10071
20192,11140645,7548
20192,11140650,20187
20192,11140665,11255
20192,11140670,31343
20192,11140680,9792
20192,11170510,19287
20192,11170520,30176
20192,11170530,64012
20192,11170555,30716
20192,11170560,21594
20192,11170570,5598
20192,11170580,7080
20192,11170590,4870
20192,11170625,67563
20192,11170630,32706
20192,11170640,4681
20192,11170650,51251
20192,11170660,52269
20192,11170685,82653
20192,11170690,24820
20192,11170700,27176
20192,11200520,9735
20192,11200535,20825
20192,11200540,30861
20192,11200550,89045
20192,11200560,33142
20192,11200570,5565
20192,11200580,4836
20192,11200590,19602
20192,11200615,17673
20192,11200620,5664
20192,11200645,21763
20192,11200650,14158
20192,11200660,20791
20192,11200670,34885
20192,11200690,33626
20192,11200720,17070
20192,11200790,41577
20192,11215710,162742
20192,11215730,53078
20192,11215740,12791
20192,11215750,11165
20192,11215760,8056
20192,11215770,11749
20192,11215780,23698
20192,11215810,18227
20192,11215820,69527
20192,11215830,17834
20192,11215840,16872
20192,11215847,148238
20192,11215850,24826
20192,11215860,13392
20192,11215870,16791
20192,11230536,56133
20192,11230545,87896
20192,11230560,25293
20192,11230570,12266
20192,11230600,16018
20192,11230610,11009
20192,11230650,41422
20192,11230660,14300
20192,11230705,24481
20192,11230710,114051
20192,11230720,56412
20192,11230730,20129
20192,11230740,126235
20192,11230750,13494
20192,11260520,7951
20192,11260540,8722
20192,11260550,5603
20192,11260565,18739
20192,11260570,9246
20192,11260575,10188
20192,11260580,4556
20192,11260590,14384
20192,11260600,5065
20192,11260610,16048
20192,11260620,5423
20192,11260630,6913
20192,11260655,8501
20192,11260660,5482
20192,11260680,6451
20192,11260690,3142
20192,11290525,19532
20192,11290555,21541
20192,11290575,32695
20192,11290580,8036
20192,11290590,4215
20192,11290600,86079
20192,11290610,17227
20192,11290620,6115
20192,11290630,10178
20192,11290640,43319
20192,11290650,11580
20192,11290660,8388
20192,11290685,6716
20192,11290705,58027
20192,11290715,8403
20192,11290725,20395
20192,11290760,5491
20192,11290770,7812
20192,11290780,4449
20192,11290810,20852
20192,11305534,5764
20192,11305535,12498
20192,11305545,20917
20192,11305555,17941
20192,11305575,3610
20192,11305590,12586
20192,11305600,2702
20192,11305606,2548
20192,11305610,6011
20192,11305620,4362
20192,11305630,15289
20192,11305645,5471
20192,11305660,7552
20192,11320511,6492
20192,11320512,8383
20192,11320513,3078
20192,11320514,6174
20192,11320515,5063
20192,11320521,5303
20192,11320522,4124
20192,11320660,4514
20192,11320670,4574
20192,11320680,5328
20192,11320681,1310
20192,11320690,6744
20192,11320700,4344
20192,11320710,3640
20192,11350560,20951
20192,11350570,4746
20192,11350580,5850
20192,11350595,14834
20192,11350600,22832
20192,11350611,11808
20192,11350612,3320
20192,11350619,2339
20192,11350621,2589
20192,11350624,3321
20192,11350625,4657
20192,11350630,5997
20192,11350640,7023
20192,11350665,2948
20192,11350670,4450
20192,11350695,9379
20192,11350700,1103
20192,11350710,2350
20192,11350720,3230
20192,11380510,16155
20192,11380520,9842
20192,11380530,10050
20192,11380551,25646
20192,11380552,8640
20192,11380560,6190
20192,11380570,15963
20192,11380580,12487
20192,11380590,6114
20192,11380600,12259
20192,11380625,13401
20192,11380631,5948
20192,11380632,3274
20192,11380640,2934
20192,11380650,5951
20192,11380690,15849
20192,11410520,10649
20192,11410555,37684
20192,11410565,43663
20192,11410585,262987
20192,11410615,160150
20192,11410620,10375
20192,11410640,7651
20192,11410655,2517
20192,11410660,6973
20192,11410685,20326
20192,11410690,7721
20192,11410700,25221
20192,11410710,5609
20192,11410720,15867
20192,11440555,21339
20192,11440565,28245
20192,11440585,15814
20192,11440590,19640
20192,11440600,92378
20192,11440610,17335
20192,11440630,19906
20192,11440655,42980
20192,11440660,169939
20192,11440680,25004
20192,11440690,11947
20192,11440700,9993
20192,11440710,44053
20192,11440720,14122
20192,11440730,15283
20192,11440740,28632
20192,11470510,16512
20192,11470520,8793
20192,11470530,5887
20192,11470540,4457
20192,11470550,9729
20192,11470560,7545
20192,11470570,6347
20192,11470580,6397
20192,11470590,4510
20192,11470600,4234
20192,11470610,3264
20192,11470611,5266
20192,11470620,6078
20192,11470630,4362
20192,11470640,14177
20192,11470650,22123
20192,11470670,4136
20192,11470680,4963
20192,11500510,7621
20192,11500520,6553
20192,11500530,3909
20192,11500535,11617
20192,11500540,31165
20192,11500550,7707
20192,11500560,5909
20192,11500570,9188
20192,11500590,10396
20192,11500591,9354
20192,11500593,16870
20192,11500603,19258
20192,11500604,3601
20192,11500605,3408
20192,11500611,8019
20192,11500615,12431
20192,11500620,23203
20192,11500630,12550
20192,11500640,25515
20192,11500641,6338
20192,11530510,17630
20192,11530520,8268
20192,11530530,142344
20192,11530540,96826
20192,11530550,97720
20192,11530560,69883
20192,11530595,60485
20192,11530720,12192
20192,11530730,13414
20192,11530740,27626
20192,11530750,13183
20192,11530760,9188
20192,11530770,16535
20192,11530780,25438
20192,11530790,15551
20192,11545510,102224
20192,11545610,55899
20192,11545620,37284
20192,11545630,56453
20192,11545640,35681
20192,11545670,48139
20192,11545680,2509
20192,11545690,6254
20192,11545700,17658
20192,11545710,12418
20192,11560515,86506
20192,11560535,53096
20192,11560540,68015
20192,11560550,19697
20192,11560560,34837
20192,11560585,56884
20192,11560605,23996
20192,11560610,10097
20192,11560620,15553
20192,11560630,40882
20192,11560650,45189
20192,11560660,22851
20192,11560670,22162
20192,11560680,31239
20192,11560690,10664
20192,11560700,57956
20192,11560710,129316
20192,11560720,147793
20192,11590510,19861
20192,11590520,23759
20192,11590530,73941
20192,11590540,14525
20192,11590550,12137
20192,11590560,9739
20192,11590605,136555
20192,11590620,22601
20192,11590630,23378
20192,11590640,7696
20192,11590650,7007
20192,11590651,3813
20192,11590660,17780
20192,11590670,34085
20192,11590680,16568
20192,11620525,14146
20192,11620545,4806
20192,11620565,8386
20192,11620575,19572
20192,11620585,49171
20192,11620595,46435
20192,11620605,21690
20192,11620615,15237
20192,11620625,11796
20192,11620630,13193
20192,11620645,26208
20192,11620655,27168
20192,11620665,17542
20192,11620685,55576
20192,11620695,34591
20192,11620715,2799
20192,11620725,65312
20192,11620735,52030
20192,11620745,7792
20192,11620765,15264
20192,11620775,9424
20192,11650510,16393
20192,11650520,32445
20192,11650530,50070
20192,11650531,35038
20192,11650540,22599
20192,11650550,4887
20192,11650560,27756
20192,11650570,12643
20192,11650580,10677
20192,11650581,56530
20192,11650590,14288
20192,11650600,9595
20192,11650610,13062
20192,11650620,9263
20192,11650621,15807
20192,11650651,24272
20192,11650652,35261
20192,11650660,26499
20192,11680510,39527
20192,11680521,37157
20192,11680531,30279
20192,11680545,41078
20192,11680565,39588
20192,11680580,55357
20192,11680590,23779
20192,11680600,8351
20192,11680610,24179
20192,11680630,21463
20192,11680640,95091
20192,11680650,30961
20192,11680655,13130
20192,11680656,15412
20192,11680660,3155
20192,11680670,5694
20192,11680690,7491
20192,11680700,11943
20192,11680720,4273
20192,11680730,6627
20192,11680740,4641
20192,11680750,9247
20192,11710510,28722
20192,11710520,12171
20192,11710531,3676
20192,11710532,5366
20192,11710540,6365
20192,11710550,6970
20192,11710561,5369
20192,11710562,27570
20192,11710566,7160
20192,11710570,10810
20192,11710580,18886
20192,11710590,6327
20192,11710600,22319
20192,11710610,15602
20192,11710620,17835
20192,11710631,13194
20192,11710632,7919
20192,11710641,12247
20192,11710642,23068
20192,11710646,13713
20192,11710647,8681
20192,11710650,29343
20192,11710670,13466
20192,11710680,19807
20192,11710690,8002
20192,11710710,27799
20192,11710720,2962
20192,11740515,13766
20192,11740520,12397
20192,11740530,4987
20192,11740540,2511
20192,11740550,2789
20192,11740560,8193
20192,11740570,10415
20192,11740580,5367
20192,11740590,3436
20192,11740600,12650
20192,11740610,43409
20192,11740620,23255
20192,11740640,9132
20192,11740650,30021
20192,11740660,12432
20192,11740685,17015
20192,11740690,2325
20192,11740700,12080
20193,11110515,8530
20193,11110530,28331
20193,11110540,6620
20193,11110550,11991
20193,11110560,10409
20193,11110570,2912
20193,11110580,6775
20193,11110600,7538
20193,11110615,68820
20193,11110630,30727
20193,11110640,23911
20193,11110650,100765
20193,11110670,31640
20193,11110680,39987
20193,11110690,3596
20193,11110700,12803
20193,11110710,24685
20193,11140520,51514
20193,11140540,58975
20193,11140550,115182
20193,11140570,32933
20193,11140580,42123
20193,11140590,76641
20193,11140605,17111
20193,11140615,83813
20193,11140625,22384
20193,11140635,11288
20193,11140645,7916
20193,11140650,20440
20193,11140665,10995
20193,11140670,30597
20193,11140680,10620
20193,11170510,19109
20193,11170520,29861
20193,11170530,68773
20193,11170555,25082
20193,11170560,24592
20193,11170570,5888
20193,11170580,6415
20193,11170590,4876
20193,11170625,68823
20193,11170630,34079
20193,11170640,4502
20193,11170650,49832
20193,11170660,48479
20193,11170685,82816
20193,11170690,25954
20193,11170700,26541
20193,11200520,9940
20193,11200535,19771
20193,11200540,27214
20193,11200550,64402
20193,11200560,28833
20193,11200570,4961
20193,11200580,3964
20193,11200590,18975
20193,11200615,14275
20193,11200620,6197
20193,11200645,21212
20193,11200650,13777
20193,11200660,20249
20193,11200670,35456
20193,11200690,34645
20193,11200720,16263
20193,11200790,38395
20193,11215710,129063
20193,11215730,42611
20193,11215740,12708
20193,11215750,9876
20193,11215760,8650
20193,11215770,11263
20193,11215780,20870
20193,11215810,17569
20193,11215820,64074
20193,11215830,18332
20193,11215840,19601
20193,11215847,151740
20193,11215850,26718
20193,11215860,14267
20193,11215870,17355
20193,11230536,56520
20193,11230545,70367
20193,11230560,24541
20193,11230570,12296
20193,11230600,15318
20193,11230610,11505
20193,11230650,34894
20193,11230660,14282
20193,11230705,23185
20193,11230710,86658
20193,11230720,48570
20193,11230730,17693
20193,11230740,91562
20193,11230750,11207
20193,11260520,8385
20193,11260540,8617
20193,11260550,5287
20193,11260565,18248
20193,11260570,9970
20193,11260575,10269
20193,11260580,4492
20193,11260590,15758
20193,11260600,5120
20193,11260610,15269
20193,11260620,5029
20193,11260630,6992
20193,11260655,9307
20193,11260660,5599
20193,11260680,7192
20193,11260690,2982
20193,11290525,18416
20193,11290555,20093
20193,11290575,27526
20193,11290580,7471
20193,11290590,4176
20193,11290600,68563
20193,11290610,16777
20193,11290620,5255
20193,11290630,7988
20193,11290640,28030
20193,11290650,7641
20193,11290660,7782
20193,11290685,8145
20193,11290705,42416
20193,11290715,8358
20193,11290725,18463
20193,11290760,5580
20193,11290770,8357
20193,11290780,4448
20193,11290810,19380
20193,11305534,5814
20193,11305535,12062
20193,11305545,20836
20193,11305555,18005
20193,11305575,3204
20193,11305590,12621
20193,11305600,2702
20193,11305606,2387
20193,11305610,6223
20193,11305620,4820
20193,11305630,17427
20193,11305645,5623
20193,11305660,7788
20193,11320511,7477
20193,11320512,7810
20193,11320513,3152
20193,11320514,6459
20193,11320515,5802
20193,11320521,4626
20193,11320522,3761
20193,11320660,3912
20193,11320670,5267
20193,11320680,6335
20193,11320681,1104
20193,11320690,6586
20193,11320700,4102
20193,11320710,3922
20193,11350560,18715
20193,11350570,4403
20193,11350580,5763
20193,11350595,13589
20193,11350600,19080
20193,11350611,8369
20193,11350612,2959
20193,11350619,2733
20193,11350621,2910
20193,11350624,4022
20193,11350625,4367
20193,11350630,6753
20193,11350640,8452
20193,11350665,3046
20193,11350670,4452
20193,11350695,9523
20193,11350700,1375
20193,11350710,2409
20193,11350720,3469
20193,11380510,16353
20193,11380520,11783
20193,11380530,9829
20193,11380551,21306
20193,11380552,8796
20193,11380560,6454
20193,11380570,17331
20193,11380580,11913
20193,11380590,5623
20193,11380600,12646
20193,11380625,13074
20193,11380631,5650
20193,11380632,3997
20193,11380640,3798
20193,11380650,5769
20193,11380690,16547
20193,11410520,11013
20193,11410555,37719
20193,11410565,38977
20193,11410585,214354
20193,11410615,162886
20193,11410620,10138
20193,11410640,7682
20193,11410655,3246
20193,11410660,5999
20193,11410685,21419
20193,11410690,7929
20193,11410700,22919
20193,11410710,5511
20193,11410720,15463
20193,11440555,22769
20193,11440565,27419
20193,11440585,17406
20193,11440590,19834
20193,11440600,79465
20193,11440610,16112
20193,11440630,17655
20193,11440655,39153
20193,11440660,164337
20193,11440680,25883
20193,11440690,13038
20193,11440700,11038
20193,11440710,45865
20193,11440720,16747
20193,11440730,16868
20193,11440740,28731
20193,11470510,17832
20193,11470520,9891
20193,11470530,5963
20193,11470540,5116
20193,11470550,10688
20193,11470560,7539
20193,11470570,6109
20193,11470580,6402
20193,11470590,4360
20193,11470600,4614
20193,11470610,2837
20193,11470611,5353
20193,11470620,6632
20193,11470630,4609
20193,11470640,14277
20193,11470650,22533
20193,11470670,4446
20193,11470680,5555
20193,11500510,8817
20193,11500520,7502
20193,11500530,3820
20193,11500535,12552
20193,11500540,32797
20193,11500550,7783
20193,11500560,6771
20193,11500570,11587
20193,11500590,11161
20193,11500591,10157
20193,11500593,18653
20193,11500603,20428
20193,11500604,4291
20193,11500605,3312
20193,11500611,7823
20193,11500615,11564
20193,11500620,24634
20193,11500630,13681
20193,11500640,28176
20193,11500641,6205
20193,11530510,20368
20193,11530520,9292
20193,11530530,154346
20193,11530540,109762
20193,11530550,105956
20193,11530560,78347
20193,11530595,62082
20193,11530720,13783
20193,11530730,13362
20193,11530740,28171
20193,11530750,13721
20193,11530760,9966
20193,11530770,19042
20193,11530780,29295
20193,11530790,17358
20193,11545510,110651
20193,11545610,60860
20193,11545620,39305
20193,11545630,61445
20193,11545640,41352
20193,11545670,50605
20193,11545680,3057
20193,11545690,7629
20193,11545700,18077
20193,11545710,13193
20193,11560515,94322
20193,11560535,55216
20193,11560540,64044
20193,11560550,21520
20193,11560560,37011
20193,11560585,61275
20193,11560605,24132
20193,11560610,10979
20193,11560620,16586
20193,11560630,43302
20193,11560650,44030
20193,11560660,23716
20193,11560670,20902
20193,11560680,30470
20193,11560690,11220
20193,11560700,59790
20193,11560710,138448
20193,11560720,158197
20193,11590510,18767
20193,11590520,24465
20193,11590530,52064
20193,11590540,15577
20193,11590550,11022
20193,11590560,10815
20193,11590605,98574
20193,11590620,24123
20193,11590630,24107
20193,11590640,8564
20193,11590650,8030
20193,11590651,4179
20193,11590660,19751
20193,11590670,38640
20193,11590680,17601
20193,11620525,15326
20193,11620545,3875
20193,11620565,8985
20193,11620575,20782
20193,11620585,45250
20193,11620595,47961
20193,11620605,20245
20193,11620615,16810
20193,11620625,11719
20193,11620630,13424
20193,11620645,26711
20193,11620655,30698
20193,11620665,18360
20193,11620685,56153
20193,11620695,34576
20193,11620715,3175
20193,11620725,68756
20193,11620735,48196
20193,11620745,7716
20193,11620765,15183
20193,11620775,9158
20193,11650510,18281
20193,11650520,33522
20193,11650530,46636
20193,11650531,37558
20193,11650540,23669
20193,11650550,4735
20193,11650560,29753
20193,11650570,11689
20193,11650580,10739
20193,11650581,45531
20193,11650590,12996
20193,11650600,9414
20193,11650610,13678
20193,11650620,10156
20193,11650621,14598
20193,11650651,23855
20193,11650652,31522
20193,11650660,26013
20193,11680510,39878
20193,11680521,42679
20193,11680531,32501
20193,11680545,42709
20193,11680565,38123
20193,11680580,53994
20193,11680590,26189
20193,11680600,9497
20193,11680610,23546
20193,11680630,22265
20193,11680640,100312
20193,11680650,33552
20193,11680655,12823
20193,11680656,14942
20193,11680660,3036
20193,11680670,5334
20193,11680690,6617
20193,11680700,12528
20193,11680720,3785
20193,11680730,6404
20193,11680740,4901
20193,11680750,9805
20193,11710510,30756
20193,11710520,12946
20193,11710531,4576
20193,11710532,5680
20193,11710540,7078
20193,11710550,8193
20193,11710561,5878
20193,11710562,25579
20193,11710566,6855
20193,11710570,12474
20193,11710580,19389
20193,11710590,7375
20193,11710600,24063
20193,11710610,16238
20193,11710620,19266
20193,11710631,14670
20193,11710632,8841
20193,11710641,14247
20193,11710642,24991
20193,11710646,31996
20193,11710647,8302
20193,11710650,30854
20193,11710670,14757
20193,11710680,21512
20193,11710690,7952
20193,11710710,29798
20193,11710720,3648
20193,11740515,14562
20193,11740520,12029
20193,11740530,5115
20193,11740540,2600
20193,11740550,2830
20193,11740560,7480
20193,11740570,9869
20193,11740580,4867
20193,11740590,3342
20193,11740600,12733
20193,11740610,44938
20193,11740620,26151
20193,11740640,9820
20193,11740650,31109
20193,11740660,13109
20193,11740685,17721
20193,11740690,2476
20193,11740700,11948
20194,11110515,7956
20194,11110530,29537
20194,11110540,5847
20194,11110550,19272
20194,11110560,10733
20194,11110570,2657
20194,11110580,5026
20194,11110600,7305
20194,11110615,66458
20194,11110630,29014
20194,11110640,30864
20194,11110650,137978
20194,11110670,26525
20194,11110680,39575
20194,11110690,3048
20194,11110700,13874
20194,11110710,27038
20194,11140520,50451
20194,11140540,56436
20194,11140550,108384
20194,11140570,38607
20194,11140580,43530
20194,11140590,77330
20194,11140605,17257
20194,11140615,85447
20194,11140625,23633
20194,11140635,12502
20194,11140645,8418
20194,11140650,21416
20194,11140665,11093
20194,11140670,34570
20194,11140680,10652
20194,11170510,20930
20194,11170520,33972
20194,11170530,70909
20194,11170555,29324
20194,11170560,23358
20194,11170570,5670
20194,11170580,6826
20194,11170590,4922
20194,11170625,63623
20194,11170630,33688
20194,11170640,4316
20194,11170650,43412
20194,11170660,50295
20194,11170685,85716
20194,11170690,26563
20194,11170700,25091
20194,11200520,10087
20194,11200535,20664
20194,11200540,29384
20194,11200550,93451
20194,11200560,29638
20194,11200570,4763
20194,11200580,3322
20194,11200590,20347
20194,11200615,17432
20194,11200620,6526
20194,11200645,21534
20194,11200650,13560
20194,11200660,21315
20194,11200670,32853
20194,11200690,44817
20194,11200720,16255
20194,11200790,38671
20194,11215710,148964
20194,11215730,50897
20194,11215740,12189
20194,11215750,9687
20194,11215760,8462
20194,11215770,11435
20194,11215780,22071
20194,11215810,17572
20194,11215820,52484
20194,11215830,16530
20194,11215840,18205
20194,11215847,148559
20194,11215850,22849
20194,11215860,15618
20194,11215870,14518
20194,11230536,57182
20194,11230545,81455
20194,11230560,26209
20194,11230570,10362
20194,11230600,15476
20194,11230610,12375
20194,11230650,40282
20194,11230660,13411
20194,11230705,25658
20194,11230710,117431
20194,11230720,56179
20194,11230730,20858
20194,11230740,125022
20194,11230750,11268
20194,11260520,8621
20194,11260540,8083
20194,11260550,4227
20194,11260565,16915
20194,11260570,8908
20194,11260575,9692
20194,11260580,4533
20194,11260590,14582
20194,11260600,5315
20194,11260610,14907
20194,11260620,5236
20194,11260630,7114
20194,11260655,10713
20194,11260660,5819
20194,11260680,7766
20194,11260690,2936
20194,11290525,18997
20194,11290555,21233
20194,11290575,32746
20194,11290580,5602
20194,11290590,4344
20194,11290600,87863
20194,11290610,20409
20194,11290620,5512
20194,11290630,8814
20194,11290640,43102
20194,11290650,11266
20194,11290660,7566
20194,11290685,8375
20194,11290705,58628
20194,11290715,8436
20194,11290725,19532
