"동별","구분별","항목","단위","2023. 1/4","2023. 2/4","2023. 3/4","2023. 4/4",
"군자동","65세이상 인구","고령자현황(동별)","","3199","3231","3261","3293",
"군자동","남자","고령자현황(동별)","","1430","1442","1446","1452",
"군자동","여자","고령자현황(동별)","","1769","1789","1815","1841",
"군자동","내국인","고령자현황(동별)","","3181","3214","3245","3278",
"군자동","남자","고령자현황(동별)","","1420","1433","1437","1443",
"군자동","여자","고령자현황(동별)","","1761","1781","1808","1835",
"군자동","등록외국인","고령자현황(동별)","","18","17","16","15",
"군자동","남자","고령자현황(동별)","","10","9","9","9",
"군자동","여자","고령자현황(동별)","","8","8","7","6",
"중곡1동","전체인구","고령자현황(동별)","","15837","15766","15640","15691",
"중곡1동","남자","고령자현황(동별)","","7528","7456","7392","7405",
"중곡1동","여자","고령자현황(동별)","","8309","8310","8248","8286",
"중곡1동","65세이상 인구","고령자현황(동별)","","2675","2685","2695","2723",
"중곡1동","남자","고령자현황(동별)","","1224","1229","1223","1232",
"중곡1동","여자","고령자현황(동별)","","1451","1456","1472","1491",
"중곡1동","내국인","고령자현황(동별)","","2658","2668","2678","2706",
"중곡1동","남자","고령자현황(동별)","","1215","1220","1214","1223",
"중곡1동","여자","고령자현황(동별)","","1443","1448","1464","1483",
"중곡1동","등록외국인","고령자현황(동별)","","17","17","17","17",
"중곡1동","남자","고령자현황(동별)","","9","9","9","9",
"중곡1동","여자","고령자현황(동별)","","8","8","8","8",
"중곡2동","전체인구","고령자현황(동별)","","21197","21111","20950","20882",
"중곡2동","남자","고령자현황(동별)","","9964","9941","9845","9783",
"중곡2동","여자","고령자현황(동별)","","11233","11170","11105","11099",
"중곡2동","65세이상 인구","고령자현황(동별)","","3479","3539","3570","3605",
"중곡2동","남자","고령자현황(동별)","","1546","1576","1596","1606",
"중곡2동","여자","고령자현황(동별)","","1933","1963","1974","1999",
"중곡2동","내국인","고령자현황(동별)","","3467","3528","3558","3595",
"중곡2동","남자","고령자현황(동별)","","1540","1570","1589","1599",
"중곡2동","여자","고령자현황(동별)","","1927","1958","1969","1996",
"중곡2동","등록외국인","고령자현황(동별)","","12","11","12","10",
"중곡2동","남자","고령자현황(동별)","","6","6","7","7",
"중곡2동","여자","고령자현황(동별)","","6","5","5","3",
"중곡3동","전체인구","고령자현황(동별)","","16153","16119","16032","16008",
"중곡3동","남자","고령자현황(동별)","","7957","7930","7861","7869",
"중곡3동","여자","고령자현황(동별)","","8196","8189","8171","8139",
"중곡3동","65세이상 인구","고령자현황(동별)","","2985","3018","3039","3092",
"중곡3동","남자","고령자현황(동별)","","1319","1337","1347","1380",
"중곡3동","여자","고령자현황(동별)","","1666","1681","1692","1712",
"중곡3동","내국인","고령자현황(동별)","","2978","3012","3033","3086",
"중곡3동","남자","고령자현황(동별)","","1314","1332","1342","1375",
"중곡3동","여자","고령자현황(동별)","","1664","1680","1691","1711",
"중곡3동","등록외국인","고령자현황(동별)","","7","6","6","6",
"중곡3동","남자","고령자현황(동별)","","5","5","5","5",
"중곡3동","여자","고령자현황(동별)","","2","1","1","1",
"중곡4동","전체인구","고령자현황(동별)","","28229","28142","28032","28006",
"중곡4동","남자","고령자현황(동별)","","13754","13683","13617","13591",
"중곡4동","여자","고령자현황(동별)","","14475","14459","14415","14415",
"중곡4동","65세이상 인구","고령자현황(동별)","","5475","5518","5587","5657",
"중곡4동","남자","고령자현황(동별)","","2472","2492","2524","2554",
"중곡4동","여자","고령자현황(동별)","","3003","3026","3063","3103",
"중곡4동","내국인","고령자현황(동별)","","5467","5510","5579","5650",
"중곡4동","남자","고령자현황(동별)","","2470","2490","2522","2552",
"중곡4동","여자","고령자현황(동별)","","2997","3020","3057","3098",
"중곡4동","등록외국인","고령자현황(동별)","","8","8","8","7",
"중곡4동","남자","고령자현황(동별)","","2","2","2","2",
"중곡4동","여자","고령자현황(동별)","","6","6","6","5",
"능동","전체인구","고령자현황(동별)","","11522","11564","11515","11496",
"능동","남자","고령자현황(동별)","","5298","5323","5289","5280",
"능동","여자","고령자현황(동별)","","6224","6241","6226","6216",
"능동","65세이상 인구","고령자현황(동별)","","1700","1710","1725","1716",
"능동","남자","고령자현황(동별)","","745","749","751","751",
"능동","여자","고령자현황(동별)","","955","961","974","965",
"능동","내국인","고령자현황(동별)","","1691","1701","1717","1709",
"능동","남자","고령자현황(동별)","","741","745","748","749",
"능동","여자","고령자현황(동별)","","950","956","969","960",
"능동","등록외국인","고령자현황(동별)","","9","9","8","7",
"능동","남자","고령자현황(동별)","","4","4","3","2",
"능동","여자","고령자현황(동별)","","5","5","5","5",
"구의1동","전체인구","고령자현황(동별)","","24096","24075","23929","23833",
"구의1동","남자","고령자현황(동별)","","11451","11454","11382","11330",
"구의1동","여자","고령자현황(동별)","","12645","12621","12547","12503",
"구의1동","65세이상 인구","고령자현황(동별)","","3369","3421","3469","3517",
"구의1동","남자","고령자현황(동별)","","1482","1492","1514","1536",
"구의1동","여자","고령자현황(동별)","","1887","1929","1955","1981",
"구의1동","내국인","고령자현황(동별)","","3337","3390","3438","3487",
"구의1동","남자","고령자현황(동별)","","1467","1477","1499","1522",
"구의1동","여자","고령자현황(동별)","","1870","1913","1939","1965",
"구의1동","등록외국인","고령자현황(동별)","","32","31","31","30",
"구의1동","남자","고령자현황(동별)","","15","15","15","14",
"구의1동","여자","고령자현황(동별)","","17","16","16","16",
"구의2동","전체인구","고령자현황(동별)","","26403","26410","26329","26230",
"구의2동","남자","고령자현황(동별)","","12610","12603","12551","12492",
"구의2동","여자","고령자현황(동별)","","13793","13807","13778","13738",
"구의2동","65세이상 인구","고령자현황(동별)","","4575","4661","4726","4788",
"구의2동","남자","고령자현황(동별)","","1993","2038","2062","2080",
"구의2동","여자","고령자현황(동별)","","2582","2623","2664","2708",
"구의2동","내국인","고령자현황(동별)","","4560","4645","4709","4769",
"구의2동","남자","고령자현황(동별)","","1987","2031","2054","2071",
"구의2동","여자","고령자현황(동별)","","2573","2614","2655","2698",
"구의2동","등록외국인","고령자현황(동별)","","15","16","17","19",
"구의2동","남자","고령자현황(동별)","","6","7","8","9",
"구의2동","여자","고령자현황(동별)","","9","9","9","10",
"구의3동","전체인구","고령자현황(동별)","","28404","28281","28095","28072",
"구의3동","남자","고령자현황(동별)","","13380","13327","13253","13244",
"구의3동","여자","고령자현황(동별)","","15024","14954","14842","14828",
"구의3동","65세이상 인구","고령자현황(동별)","","4454","4476","4560","4612",
"구의3동","남자","고령자현황(동별)","","2019","2037","2089","2112",
"구의3동","여자","고령자현황(동별)","","2435","2439","2471","2500",
"구의3동","내국인","고령자현황(동별)","","4443","4464","4551","4603",
"구의3동","남자","고령자현황(동별)","","2015","2032","2085","2108",
"구의3동","여자","고령자현황(동별)","","2428","2432","2466","2495",
"구의3동","등록외국인","고령자현황(동별)","","11","12","9","9",
"구의3동","남자","고령자현황(동별)","","4","5","4","4",
"구의3동","여자","고령자현황(동별)","","7","7","5","5",
"광장동","전체인구","고령자현황(동별)","","34245","34237","34296","34210",
"광장동","남자","고령자현황(동별)","","16559","16580","16602","16542",
"광장동","여자","고령자현황(동별)","","17686","17657","17694","17668",
"광장동","65세이상 인구","고령자현황(동별)","","4045","4081","4160","4202",
"광장동","남자","고령자현황(동별)","","1867","1888","1927","1939",
"광장동","여자","고령자현황(동별)","","2178","2193","2233","2263",
"광장동","내국인","고령자현황(동별)","","4038","4075","4154","4195",
"광장동","남자","고령자현황(동별)","","1863","1884","1923","1935",
"광장동","여자","고령자현황(동별)","","2175","2191","2231","2260",
"광장동","등록외국인","고령자현황(동별)","","7","6","6","7",
"광장동","남자","고령자현황(동별)","","4","4","4","4",
"광장동","여자","고령자현황(동별)","","3","2","2","3",
"자양1동","전체인구","고령자현황(동별)","","22854","22979","22840","22745",
"자양1동","남자","고령자현황(동별)","","11072","11108","11004","10965",
"자양1동","여자","고령자현황(동별)","","11782","11871","11836","11780",
"자양1동","65세이상 인구","고령자현황(동별)","","3734","3790","3827","3853",
"자양1동","남자","고령자현황(동별)","","1582","1601","1614","1619",
"자양1동","여자","고령자현황(동별)","","2152","2189","2213","2234",
"자양1동","내국인","고령자현황(동별)","","3696","3753","3784","3810",
"자양1동","남자","고령자현황(동별)","","1563","1583","1593","1598",
"자양1동","여자","고령자현황(동별)","","2133","2170","2191","2212",
"자양1동","등록외국인","고령자현황(동별)","","38","37","43","43",
"자양1동","남자","고령자현황(동별)","","19","18","21","21",
"자양1동","여자","고령자현황(동별)","","19","19","22","22",
"자양2동","전체인구","고령자현황(동별)","","24110","24059","23995","23949",
"자양2동","남자","고령자현황(동별)","","11682","11648","11634","11598",
"자양2동","여자","고령자현황(동별)","","12428","12411","12361","12351",
"자양2동","65세이상 인구","고령자현황(동별)","","4258","4280","4323","4399",
"자양2동","남자","고령자현황(동별)","","1957","1965","1989","2026",
"자양2동","여자","고령자현황(동별)","","2301","2315","2334","2373",
"자양2동","내국인","고령자현황(동별)","","4245","4269","4311","4387",
"자양2동","남자","고령자현황(동별)","","1950","1959","1983","2020",
"자양2동","여자","고령자현황(동별)","","2295","2310","2328","2367",
"자양2동","등록외국인","고령자현황(동별)","","13","11","12","12",
"자양2동","남자","고령자현황(동별)","","7","6","6","6",
"자양2동","여자","고령자현황(동별)","","6","5","6","6",
"자양3동","전체인구","고령자현황(동별)","","27769","27713","27567","27543",
"자양3동","남자","고령자현황(동별)","","13252","13237","13143","13145",
"자양3동","여자","고령자현황(동별)","","14517","14476","14424","14398",
"자양3동","65세이상 인구","고령자현황(동별)","","4559","4618","4667","4712",
"자양3동","남자","고령자현황(동별)","","2095","2123","2158","2185",
"자양3동","여자","고령자현황(동별)","","2464","2495","2509","2527",
"자양3동","내국인","고령자현황(동별)","","4529","4590","4641","4686",
"자양3동","남자","고령자현황(동별)","","2078","2106","2143","2170",
"자양3동","여자","고령자현황(동별)","","2451","2484","2498","2516",
"자양3동","등록외국인","고령자현황(동별)","","30","28","26","26",
"자양3동","남자","고령자현황(동별)","","17","17","15","15",
"자양3동","여자","고령자현황(동별)","","13","11","11","11",
"자양4동","전체인구","고령자현황(동별)","","21362","21396","23303","23405",
"자양4동","남자","고령자현황(동별)","","10475","10462","11352","11393",
"자양4동","여자","고령자현황(동별)","","10887","10934","11951","12012",
"자양4동","65세이상 인구","고령자현황(동별)","","3967","3991","4164","4238",
"자양4동","남자","고령자현황(동별)","","1786","1777","1863","1892",
"자양4동","여자","고령자현황(동별)","","2181","2214","2301","2346",
"자양4동","내국인","고령자현황(동별)","","3815","3844","4032","4110",
"자양4동","남자","고령자현황(동별)","","1709","1702","1796","1827",
"자양4동","여자","고령자현황(동별)","","2106","2142","2236","2283",
"자양4동","등록외국인","고령자현황(동별)","","152","147","132","128",
"자양4동","남자","고령자현황(동별)","","77","75","67","65",
"자양4동","여자","고령자현황(동별)","","75","72","65","63",
"동대문구","전체인구","고령자현황(동별)","","354884","355667","359113","359873",
"동대문구","남자","고령자현황(동별)","","172178","172342","173936","174120",
"동대문구","여자","고령자현황(동별)","","182706","183325","185177","185753",
"동대문구","65세이상 인구","고령자현황(동별)","","65154","65657","66440","67030",
"동대문구","남자","고령자현황(동별)","","28995","29212","29561","29841",
"동대문구","여자","고령자현황(동별)","","36159","36445","36879","37189",
"동대문구","내국인","고령자현황(동별)","","64907","65406","66197","66790",
"동대문구","남자","고령자현황(동별)","","28889","29101","29452","29731",
"동대문구","여자","고령자현황(동별)","","36018","36305","36745","37059",
"동대문구","등록외국인","고령자현황(동별)","","247","251","243","240",
"동대문구","남자","고령자현황(동별)","","106","111","109","110",
"동대문구","여자","고령자현황(동별)","","141","140","134","130",
"회기동","전체인구","고령자현황(동별)","","13678","13577","13581","13653",
"회기동","남자","고령자현황(동별)","","6147","6055","6021","6057",
"회기동","여자","고령자현황(동별)","","7531","7522","7560","7596",
"회기동","65세이상 인구","고령자현황(동별)","","1562","1561","1557","1558",
"회기동","남자","고령자현황(동별)","","634","631","626","627",
"회기동","여자","고령자현황(동별)","","928","930","931","931",
"회기동","내국인","고령자현황(동별)","","1557","1556","1552","1553",
"회기동","남자","고령자현황(동별)","","632","629","624","625",
"회기동","여자","고령자현황(동별)","","925","927","928","928",
"회기동","등록외국인","고령자현황(동별)","","5","5","5","5",
"회기동","남자","고령자현황(동별)","","2","2","2","2",
"회기동","여자","고령자현황(동별)","","3","3","3","3",
"휘경1동","전체인구","고령자현황(동별)","","16340","16279","16168","16179",
"휘경1동","남자","고령자현황(동별)","","7361","7326","7308","7274",
"휘경1동","여자","고령자현황(동별)","","8979","8953","8860","8905",
"휘경1동","65세이상 인구","고령자현황(동별)","","2185","2170","2190","2185",
"휘경1동","남자","고령자현황(동별)","","962","948","963","960",
"휘경1동","여자","고령자현황(동별)","","1223","1222","1227","1225",
"휘경1동","내국인","고령자현황(동별)","","2175","2160","2180","2175",
"휘경1동","남자","고령자현황(동별)","","958","944","959","956",
"휘경1동","여자","고령자현황(동별)","","1217","1216","1221","1219",
"휘경1동","등록외국인","고령자현황(동별)","","10","10","10","10",
"휘경1동","남자","고령자현황(동별)","","4","4","4","4",
"휘경1동","여자","고령자현황(동별)","","6","6","6","6",
"휘경2동","전체인구","고령자현황(동별)","","25390","25325","25288","25163",
"휘경2동","남자","고령자현황(동별)","","12517","12481","12473","12360",
"휘경2동","여자","고령자현황(동별)","","12873","12844","12815","12803",
"휘경2동","65세이상 인구","고령자현황(동별)","","4164","4195","4239","4274",
"휘경2동","남자","고령자현황(동별)","","1820","1837","1852","1873",
"휘경2동","여자","고령자현황(동별)","","2344","2358","2387","2401",
"휘경2동","내국인","고령자현황(동별)","","4155","4186","4230","4265",
"휘경2동","남자","고령자현황(동별)","","1816","1833","1848","1869",
"휘경2동","여자","고령자현황(동별)","","2339","2353","2382","2396",
"휘경2동","등록외국인","고령자현황(동별)","","9","9","9","9",
"휘경2동","남자","고령자현황(동별)","","4","4","4","4",
"휘경2동","여자","고령자현황(동별)","","5","5","5","5",
"청량리동","전체인구","고령자현황(동별)","","19102","19438","19405","19347",
"청량리동","남자","고령자현황(동별)","","9454","9565","9524","9468",
"청량리동","여자","고령자현황(동별)","","9648","9873","9881","9879",
"청량리동","65세이상 인구","고령자현황(동별)","","5504","5556","5589","5667",
"청량리동","남자","고령자현황(동별)","","2430","2450","2460","2501",
"청량리동","여자","고령자현황(동별)","","3074","3106","3129","3166",
"청량리동","내국인","고령자현황(동별)","","5476","5528","5561","5641",
"청량리동","남자","고령자현황(동별)","","2421","2441","2451","2492",
"청량리동","여자","고령자현황(동별)","","3055","3087","3110","3149",
"청량리동","등록외국인","고령자현황(동별)","","28","28","28","26",
"청량리동","남자","고령자현황(동별)","","9","9","9","9",
"청량리동","여자","고령자현황(동별)","","19","19","19","17",
"용신동","전체인구","고령자현황(동별)","","36842","38161","40016","40088",
"용신동","남자","고령자현황(동별)","","18029","18637","19531","19572",
"용신동","여자","고령자현황(동별)","","18813","19524","20485","20516",
"용신동","65세이상 인구","고령자현황(동별)","","6216","6329","6555","6653",
"용신동","남자","고령자현황(동별)","","2879","2930","3026","3063",
"용신동","여자","고령자현황(동별)","","3337","3399","3529","3590",
"용신동","내국인","고령자현황(동별)","","6167","6281","6505","6602",
"용신동","남자","고령자현황(동별)","","2855","2906","3001","3038",
"용신동","여자","고령자현황(동별)","","3312","3375","3504","3564",
"용신동","등록외국인","고령자현황(동별)","","49","48","50","51",
"용신동","남자","고령자현황(동별)","","24","24","25","25",
"용신동","여자","고령자현황(동별)","","25","24","25","26",
"제기동","전체인구","고령자현황(동별)","","26468","26306","25808","25501",
"제기동","남자","고령자현황(동별)","","13181","13084","12857","12696",
"제기동","여자","고령자현황(동별)","","13287","13222","12951","12805",
"제기동","65세이상 인구","고령자현황(동별)","","5890","5891","5795","5743",
"제기동","남자","고령자현황(동별)","","2610","2608","2570","2562",
"제기동","여자","고령자현황(동별)","","3280","3283","3225","3181",
"제기동","내국인","고령자현황(동별)","","5861","5862","5767","5715",
"제기동","남자","고령자현황(동별)","","2597","2595","2557","2549",
"제기동","여자","고령자현황(동별)","","3264","3267","3210","3166",
"제기동","등록외국인","고령자현황(동별)","","29","29","28","28",
"제기동","남자","고령자현황(동별)","","13","13","13","13",
"제기동","여자","고령자현황(동별)","","16","16","15","15",
"전농1동","전체인구","고령자현황(동별)","","29353","29227","31659","32897",
"전농1동","남자","고령자현황(동별)","","14510","14458","15673","16279",
"전농1동","여자","고령자현황(동별)","","14843","14769","15986","16618",
"전농1동","65세이상 인구","고령자현황(동별)","","5856","5856","6057","6193",
"전농1동","남자","고령자현황(동별)","","2624","2628","2732","2801",
"전농1동","여자","고령자현황(동별)","","3232","3228","3325","3392",
"전농1동","내국인","고령자현황(동별)","","5831","5829","6031","6167",
"전농1동","남자","고령자현황(동별)","","2614","2617","2721","2790",
"전농1동","여자","고령자현황(동별)","","3217","3212","3310","3377",
"전농1동","등록외국인","고령자현황(동별)","","25","27","26","26",
"전농1동","남자","고령자현황(동별)","","10","11","11","11",
"전농1동","여자","고령자현황(동별)","","15","16","15","15",
"전농2동","전체인구","고령자현황(동별)","","18656","18540","18556","18432",
"전농2동","남자","고령자현황(동별)","","8868","8828","8809","8736",
"전농2동","여자","고령자현황(동별)","","9788","9712","9747","9696",
"전농2동","65세이상 인구","고령자현황(동별)","","3838","3887","3913","3950",
"전농2동","남자","고령자현황(동별)","","1665","1686","1684","1693",
"전농2동","여자","고령자현황(동별)","","2173","2201","2229","2257",
"전농2동","내국인","고령자현황(동별)","","3832","3882","3909","3947",
"전농2동","남자","고령자현황(동별)","","1665","1686","1684","1693",
"전농2동","여자","고령자현황(동별)","","2167","2196","2225","2254",
"전농2동","등록외국인","고령자현황(동별)","","6","5","4","3",
"전농2동","남자","고령자현황(동별)","","0","0","0","-",
"전농2동","여자","고령자현황(동별)","","6","5","4","3",
"답십리2동","전체인구","고령자현황(동별)","","38611","38402","38147","27854",
"답십리2동","남자","고령자현황(동별)","","19001","18900","18749","13412",
"답십리2동","여자","고령자현황(동별)","","19610","19502","19398","14442",
"답십리2동","65세이상 인구","고령자현황(동별)","","6925","6984","7066","5985",
"답십리2동","남자","고령자현황(동별)","","3203","3229","3254","2622",
"답십리2동","여자","고령자현황(동별)","","3722","3755","3812","3363",
"답십리2동","내국인","고령자현황(동별)","","6897","6957","7043","5979",
"답십리2동","남자","고령자현황(동별)","","3193","3219","3245","2619",
"답십리2동","여자","고령자현황(동별)","","3704","3738","3798","3360",
"답십리2동","등록외국인","고령자현황(동별)","","28","27","23","6",
"답십리2동","남자","고령자현황(동별)","","10","10","9","3",
"답십리2동","여자","고령자현황(동별)","","18","17","14","3",
"장안1동","전체인구","고령자현황(동별)","","32672","32768","32859","38032",
"장안1동","남자","고령자현황(동별)","","16161","16189","16242","18707",
"장안1동","여자","고령자현황(동별)","","16511","16579","16617","19325",
"장안1동","65세이상 인구","고령자현황(동별)","","5522","5601","5679","7149",
"장안1동","남자","고령자현황(동별)","","2488","2526","2574","3283",
"장안1동","여자","고령자현황(동별)","","3034","3075","3105","3866",
"장안1동","내국인","고령자현황(동별)","","5517","5595","5674","7128",
"장안1동","남자","고령자현황(동별)","","2485","2522","2570","3275",
"장안1동","여자","고령자현황(동별)","","3032","3073","3104","3853",
"장안1동","등록외국인","고령자현황(동별)","","5","6","5","21",
"장안1동","남자","고령자현황(동별)","","3","4","4","8",
"장안1동","여자","고령자현황(동별)","","2","2","1","13",
"장안2동","전체인구","고령자현황(동별)","","21266","21266","21364","33020",
"장안2동","남자","고령자현황(동별)","","10096","10045","10078","16302",
"장안2동","여자","고령자현황(동별)","","11170","11221","11286","16718",
"장안2동","65세이상 인구","고령자현황(동별)","","3242","3264","3295","5737",
"장안2동","남자","고령자현황(동별)","","1417","1420","1433","2595",
"장안2동","여자","고령자현황(동별)","","1825","1844","1862","3142",
"장안2동","내국인","고령자현황(동별)","","3225","3245","3277","5732",
"장안2동","남자","고령자현황(동별)","","1406","1408","1422","2591",
"장안2동","여자","고령자현황(동별)","","1819","1837","1855","3141",
"장안2동","등록외국인","고령자현황(동별)","","17","19","18","5",
"장안2동","남자","고령자현황(동별)","","11","12","11","4",
"장안2동","여자","고령자현황(동별)","","6","7","7","1",
"이문1동","전체인구","고령자현황(동별)","","20075","20026","19988","21488",
"이문1동","남자","고령자현황(동별)","","9644","9601","9570","10107",
"이문1동","여자","고령자현황(동별)","","10431","10425","10418","11381",
"이문1동","65세이상 인구","고령자현황(동별)","","4188","4221","4252","3326",
"이문1동","남자","고령자현황(동별)","","1820","1835","1844","1443",
"이문1동","여자","고령자현황(동별)","","2368","2386","2408","1883",
"이문1동","내국인","고령자현황(동별)","","4172","4204","4235","3309",
"이문1동","남자","고령자현황(동별)","","1813","1827","1836","1432",
"이문1동","여자","고령자현황(동별)","","2359","2377","2399","1877",
"이문1동","등록외국인","고령자현황(동별)","","16","17","17","17",
"이문1동","남자","고령자현황(동별)","","7","8","8","11",
"이문1동","여자","고령자현황(동별)","","9","9","9","6",
"이문2동","전체인구","고령자현황(동별)","","28476","28434","28391","19935",
"이문2동","남자","고령자현황(동별)","","13705","13681","13652","9562",
"이문2동","여자","고령자현황(동별)","","14771","14753","14739","10373",
"이문2동","65세이상 인구","고령자현황(동별)","","4223","4271","4318","4276",
"이문2동","남자","고령자현황(동별)","","1883","1909","1941","1869",
"이문2동","여자","고령자현황(동별)","","2340","2362","2377","2407",
"이문2동","내국인","고령자현황(동별)","","4208","4254","4303","4259",
"이문2동","남자","고령자현황(동별)","","1877","1901","1934","1861",
"이문2동","여자","고령자현황(동별)","","2331","2353","2369","2398",
"이문2동","등록외국인","고령자현황(동별)","","15","17","15","17",
"이문2동","남자","고령자현황(동별)","","6","8","7","8",
"이문2동","여자","고령자현황(동별)","","9","9","8","9",
"답십리1동","전체인구","고령자현황(동별)","","27955","27918","27883","28284",
"답십리1동","남자","고령자현황(동별)","","13504","13492","13449","13588",
"답십리1동","여자","고령자현황(동별)","","14451","14426","14434","14696",
"답십리1동","65세이상 인구","고령자현황(동별)","","5839","5871","5935","4334",
"답십리1동","남자","고령자현황(동별)","","2560","2575","2602","1949",
"답십리1동","여자","고령자현황(동별)","","3279","3296","3333","2385",
"답십리1동","내국인","고령자현황(동별)","","5834","5867","5930","4318",
"답십리1동","남자","고령자현황(동별)","","2557","2573","2600","1941",
"답십리1동","여자","고령자현황(동별)","","3277","3294","3330","2377",
"답십리1동","등록외국인","고령자현황(동별)","","5","4","5","16",
"답십리1동","남자","고령자현황(동별)","","3","2","2","8",
"답십리1동","여자","고령자현황(동별)","","2","2","3","8",
"중랑구","전체인구","고령자현황(동별)","","389928","389316","387940","387470",
"중랑구","남자","고령자현황(동별)","","191122","190726","189874","189462",
"중랑구","여자","고령자현황(동별)","","198806","198590","198066","198008",
"중랑구","65세이상 인구","고령자현황(동별)","","76116","76968","77949","78955",
"중랑구","남자","고령자현황(동별)","","34213","34626","35068","35512",
"중랑구","여자","고령자현황(동별)","","41903","42342","42881","43443",
"중랑구","내국인","고령자현황(동별)","","75951","76803","77786","78791",
"중랑구","남자","고령자현황(동별)","","34143","34556","35000","35444",
"중랑구","여자","고령자현황(동별)","","41808","42247","42786","43347",
"중랑구","등록외국인","고령자현황(동별)","","165","165","163","164",
"중랑구","남자","고령자현황(동별)","","70","70","68","68",
"중랑구","여자","고령자현황(동별)","","95","95","95","96",
"면목2동","전체인구","고령자현황(동별)","","24155","24153","24069","24001",
"면목2동","남자","고령자현황(동별)","","11988","11996","11934","11867",
"면목2동","여자","고령자현황(동별)","","12167","12157","12135","12134",
"면목2동","65세이상 인구","고령자현황(동별)","","4857","4910","4975","5031",
"면목2동","남자","고령자현황(동별)","","2159","2181","2212","2243",
"면목2동","여자","고령자현황(동별)","","2698","2729","2763","2788",
"면목2동","내국인","고령자현황(동별)","","4848","4902","4968","5024",
"면목2동","남자","고령자현황(동별)","","2154","2177","2208","2239",
"면목2동","여자","고령자현황(동별)","","2694","2725","2760","2785",
"면목2동","등록외국인","고령자현황(동별)","","9","8","7","7",
"면목2동","남자","고령자현황(동별)","","5","4","4","4",
"면목2동","여자","고령자현황(동별)","","4","4","3","3",
"면목4동","전체인구","고령자현황(동별)","","18645","18645","18550","18490",
"면목4동","남자","고령자현황(동별)","","9231","9252","9201","9170",
"면목4동","여자","고령자현황(동별)","","9414","9393","9349","9320",
"면목4동","65세이상 인구","고령자현황(동별)","","3966","4004","4055","4093",
"면목4동","남자","고령자현황(동별)","","1721","1738","1760","1770",
"면목4동","여자","고령자현황(동별)","","2245","2266","2295","2323",
"면목4동","내국인","고령자현황(동별)","","3957","3995","4046","4084",
"면목4동","남자","고령자현황(동별)","","1718","1735","1757","1767",
"면목4동","여자","고령자현황(동별)","","2239","2260","2289","2317",
"면목4동","등록외국인","고령자현황(동별)","","9","9","9","9",
"면목4동","남자","고령자현황(동별)","","3","3","3","3",
"면목4동","여자","고령자현황(동별)","","6","6","6","6",
"면목5동","전체인구","고령자현황(동별)","","14793","14769","14735","14740",
"면목5동","남자","고령자현황(동별)","","7375","7353","7323","7318",
"면목5동","여자","고령자현황(동별)","","7418","7416","7412","7422",
"면목5동","65세이상 인구","고령자현황(동별)","","2425","2445","2490","2529",
"면목5동","남자","고령자현황(동별)","","1101","1117","1134","1147",
"면목5동","여자","고령자현황(동별)","","1324","1328","1356","1382",
"면목5동","내국인","고령자현황(동별)","","2420","2440","2485","2524",
"면목5동","남자","고령자현황(동별)","","1098","1114","1131","1144",
"면목5동","여자","고령자현황(동별)","","1322","1326","1354","1380",
"면목5동","등록외국인","고령자현황(동별)","","5","5","5","5",
"면목5동","남자","고령자현황(동별)","","3","3","3","3",
"면목5동","여자","고령자현황(동별)","","2","2","2","2",
"면목7동","전체인구","고령자현황(동별)","","21774","21732","21614","21557",
"면목7동","남자","고령자현황(동별)","","10843","10798","10718","10681",
"면목7동","여자","고령자현황(동별)","","10931","10934","10896","10876",
"면목7동","65세이상 인구","고령자현황(동별)","","4534","4578","4609","4660",
"면목7동","남자","고령자현황(동별)","","2068","2097","2115","2141",
"면목7동","여자","고령자현황(동별)","","2466","2481","2494","2519",
"면목7동","내국인","고령자현황(동별)","","4523","4566","4596","4647",
"면목7동","남자","고령자현황(동별)","","2067","2095","2112","2138",
"면목7동","여자","고령자현황(동별)","","2456","2471","2484","2509",
"면목7동","등록외국인","고령자현황(동별)","","11","12","13","13",
"면목7동","남자","고령자현황(동별)","","1","2","3","3",
"면목7동","여자","고령자현황(동별)","","10","10","10","10",
"상봉1동","전체인구","고령자현황(동별)","","23555","23537","23455","23353",
"상봉1동","남자","고령자현황(동별)","","11419","11428","11386","11331",
"상봉1동","여자","고령자현황(동별)","","12136","12109","12069","12022",
"상봉1동","65세이상 인구","고령자현황(동별)","","4061","4142","4225","4324",
"상봉1동","남자","고령자현황(동별)","","1795","1852","1888","1931",
"상봉1동","여자","고령자현황(동별)","","2266","2290","2337","2393",
"상봉1동","내국인","고령자현황(동별)","","4057","4138","4220","4319",
"상봉1동","남자","고령자현황(동별)","","1792","1849","1885","1928",
"상봉1동","여자","고령자현황(동별)","","2265","2289","2335","2391",
"상봉1동","등록외국인","고령자현황(동별)","","4","4","5","5",
"상봉1동","남자","고령자현황(동별)","","3","3","3","3",
"상봉1동","여자","고령자현황(동별)","","1","1","2","2",
"상봉2동","전체인구","고령자현황(동별)","","20615","20613","20673","20760",
"상봉2동","남자","고령자현황(동별)","","9869","9851","9853","9836",
"상봉2동","여자","고령자현황(동별)","","10746","10762","10820","10924",
"상봉2동","65세이상 인구","고령자현황(동별)","","3124","3155","3183","3191",
"상봉2동","남자","고령자현황(동별)","","1439","1451","1467","1469",
"상봉2동","여자","고령자현황(동별)","","1685","1704","1716","1722",
