시간대구분,행정동코드,총생활인구수,중국인체류인구수,중국외외국인체류인구수
0,11110515.0,230.50466630434784,58.978666304347826,171.52605
0,11560550.0,798.5928489130436,589.8686065217391,208.7242804347826
0,11560540.0,907.9280532608697,319.1738032608696,588.7542576086956
0,11560535.0,1622.5974467391304,1096.5306956521738,526.0668815217392
0,11560515.0,2604.3751989130433,2484.194508695652,120.18064565217391
0,11545710.0,697.1033902173913,656.6311456521739,40.47221413043478
0,11545700.0,894.3845076086957,854.7986173913043,39.58579891304348
0,11545690.0,152.0943086956522,128.3242402173913,23.770061956521737
0,11545680.0,132.55475760869567,88.41030217391304,44.14433043478261
0,11545670.0,2250.2821326086955,2094.4933858695654,155.7886445652174
0,11545640.0,2032.2216021739132,1942.4594923913044,89.7621010869565
0,11560560.0,1143.7958108695652,735.5842717391304,408.2112576086957
0,11545630.0,3346.402947826087,3250.3508554347827,96.05211847826088
0,11545610.0,2347.201856521739,1971.9094967391306,375.2922543478261
0,11545510.0,4414.972505434783,3733.2473706521737,681.7252369565217
0,11530790.0,560.5732858695652,479.1461630434783,81.42703260869565
0,11530780.0,1192.6105586956523,994.3839152173913,198.2266141304348
0,11530770.0,1006.527347826087,895.119277173913,111.40809130434783
0,11530760.0,582.8826380434783,492.75429021739126,90.12830652173913
0,11530750.0,706.2098141304348,613.8784369565218,92.3314597826087
0,11530740.0,1111.3114673913044,1015.8201717391304,95.49135217391304
0,11530730.0,590.3249619565217,553.2263260869565,37.09845108695652
0,11530720.0,599.9184163043478,442.26516086956525,157.65318913043478
0,11545620.0,2205.628145652174,2102.834872826087,102.79319239130436
0,11560585.0,2542.2447554347823,2404.109214130435,138.13552391304347
0,11560605.0,574.3984217391304,405.6387380434782,168.7597445652174
0,11560610.0,572.1018782608695,387.0657489130435,185.03613913043478
0,11590660.0,716.7995510869565,563.4576576086956,153.34181195652175
0,11590651.0,215.46854347826087,142.20568695652173,73.26281956521738
0,11590650.0,300.7942,200.57604130434783,100.21816195652174
0,11590640.0,330.6767652173913,217.38332499999999,113.29346304347827
0,11590630.0,892.5297880434782,704.0758108695652,188.45400108695654
0,11590620.0,969.5894554347826,718.5476945652174,251.04177282608697
0,11590605.0,3648.5616347826085,2816.9810369565216,831.5804869565218
0,11590560.0,555.8517913043479,464.43415,91.41761739130435
0,11590550.0,472.4275184782609,373.8547934782609,98.57268152173913
0,11590540.0,537.3831423913043,423.8374793478261,113.54561086956522
0,11590530.0,2307.635256521739,1685.5367532608695,622.0982565217391
0,11590520.0,1141.5567663043478,949.564622826087,191.9922043478261
0,11590510.0,595.9141119565218,377.5666076086956,218.3474641304348
0,11560720.0,6236.0627467391305,6001.4237652173915,234.63891739130435
0,11560710.0,8490.376847826088,8397.240839130434,93.13597065217391
0,11560700.0,3674.346655434783,3595.353938043478,78.99266630434784
0,11560690.0,472.73458043478263,383.3644576086957,89.37009239130435
0,11560680.0,1303.8432630434781,1219.6210717391305,84.22215
0,11560670.0,849.7223423913043,831.1084423913044,18.61383043478261
0,11560660.0,1050.6146130434784,1032.6274097826085,17.987172826086955
0,11560650.0,1795.3992032608696,1735.3339358695653,60.0652902173913
0,11560630.0,2222.233772826087,1999.8985065217391,222.33523804347826
0,11560620.0,551.467,275.5392663043478,275.9277695652174
0,11530595.0,4412.785585869565,4286.156602173914,126.62890108695652
0,11590670.0,1825.2603413043478,1764.8563576086956,60.403988043478265
0,11530560.0,3365.1645826086956,3016.7677076086957,348.3967913043478
0,11530540.0,4384.394873913044,4097.780264130435,286.614575
0,11470630.0,149.02726956521738,105.66862499999999,43.35853152173913
0,11470620.0,220.57181413043477,144.3767695652174,76.19502173913044
0,11470611.0,163.88825,105.69745,58.19089239130435
0,11470610.0,70.01063586956522,52.21167717391304,17.798941304347828
0,11470600.0,139.33643695652174,105.99614130434783,33.340347826086955
0,11470590.0,112.65160760869564,59.83483695652174,52.81683152173913
0,11470580.0,280.14621630434783,204.94424347826086,75.20200869565217
0,11470570.0,253.5427434782609,206.02167717391302,47.52101956521739
0,11470560.0,359.9834826086957,283.0455054347826,76.93790652173914
0,11470550.0,370.4481967391304,165.48603695652176,204.9621652173913
0,11470640.0,572.7088826086956,469.62172173913046,103.08712608695653
0,11470540.0,213.1408141304348,163.97477173913043,49.16605434782609
0,11470520.0,493.72529673913044,309.27730652173915,184.44791086956522
0,11470510.0,407.6100967391305,251.24131413043477,156.3687304347826
0,11440740.0,1037.429727173913,299.58954021739135,737.8401869565217
0,11440730.0,701.5996445652174,355.5905945652174,346.0090173913044
0,11440720.0,687.4872130434782,369.3700989130434,318.11702391304345
0,11440710.0,2209.7653260869565,1051.128722826087,1158.6366141304347
0,11440700.0,378.47565543478265,212.9132,165.56238152173913
0,11440690.0,561.5207793478261,327.93144347826086,233.58935
0,11440680.0,728.5427586956522,318.685697826087,409.8571489130435
0,11440660.0,4306.193760869565,2246.4784510869567,2059.7152347826086
0,11470530.0,268.8962043478261,165.7233847826087,103.17282608695652
0,11470650.0,984.8537271739131,785.4030619565217,199.45060869565216
0,11470670.0,96.65728913043479,35.784408695652175,60.873015217391305
0,11470680.0,201.55675543478262,143.8483956521739,57.70825108695652
0,11530530.0,8007.393805434783,7813.3131532608695,194.080775
0,11530520.0,303.88751086956523,220.22323695652173,83.66411521739131
0,11530510.0,464.34153586956523,253.42672717391306,210.91485760869566
0,11500641.0,358.8109717391304,97.69930000000001,261.11155652173915
0,11500640.0,593.1190076086957,409.03826304347825,184.08078478260867
0,11500630.0,503.4010760869565,299.8100913043478,203.59103043478262
0,11500620.0,861.3425032608695,699.3015336956522,162.04094782608695
0,11500615.0,423.9481347826087,255.01625760869564,168.9316195652174
0,11500611.0,194.17606086956522,72.78506739130435,121.39087608695652
0,11500605.0,128.96476630434782,70.36544782608695,58.59935869565217
0,11500604.0,130.94435326086955,42.24133369565217,88.70301304347826
0,11500603.0,619.1549402173913,291.68429565217394,327.4706880434783
0,11500593.0,689.605470652174,542.0266097826087,147.5788695652174
0,11500591.0,366.3825467391305,222.01136304347824,144.37110108695651
0,11500590.0,539.9242086956522,359.956525,179.96761739130434
0,11500570.0,509.12711521739135,393.83976739130435,115.28728804347827
0,11500560.0,286.23608478260866,199.54176304347826,86.69425108695653
0,11500550.0,360.6866315217392,285.94804239130434,74.73857173913044
0,11500540.0,1819.1441576086959,1476.495129347826,342.64894782608695
0,11500535.0,361.42112391304346,177.01862173913042,184.4025195652174
0,11500530.0,197.59982173913045,113.77912282608695,83.82072608695653
0,11500520.0,384.6323119565218,209.86308369565216,174.76930108695652
0,11500510.0,351.14933260869566,154.11352065217392,197.0358054347826
0,11530550.0,5072.710795652174,4980.530805434782,92.17999565217391
0,11620525.0,741.5674663043479,613.888227173913,127.67912608695653
0,11620545.0,201.1452804347826,120.5688,80.57648804347826
0,11620565.0,297.2263239130435,178.00803152173913,119.21820326086956
0,11710641.0,446.4451032608696,265.0753239130435,181.36979347826087
0,11710632.0,270.9639054347826,177.74010760869567,93.22347065217392
0,11710631.0,508.9420967391304,299.6929173913044,209.24917717391304
0,11710620.0,710.5421163043478,550.6612673913044,159.88076195652175
0,11710610.0,768.9340141304348,399.222802173913,369.71124999999995
0,11710600.0,1063.8780326086955,762.2928271739131,301.5852293478261
0,11710590.0,216.4922206521739,137.9184956521739,78.57370108695652
0,11710580.0,706.5737543478261,529.5018467391304,177.0719043478261
0,11710570.0,379.11344891304344,256.3795815217391,122.73386847826087
0,11710566.0,113.6897902173913,40.392231521739134,73.29754673913042
0,11710642.0,968.0696771739131,491.46259021739127,476.6071402173913
0,11710562.0,1221.2098239130435,665.1782467391304,556.0316858695652
0,11710550.0,410.063647826087,353.44422173913046,56.61938804347826
0,11710540.0,344.6375152173913,275.72578804347825,68.91164891304348
0,11710532.0,193.53057826086956,143.5050358695652,50.02555326086957
0,11710531.0,168.97744130434782,117.44155869565218,51.535831521739134
0,11710520.0,421.23729565217394,266.37519782608695,154.86186847826087
0,11710510.0,1421.478927173913,1355.6913684782608,65.78741630434783
0,11680750.0,320.8384956521739,156.9185847826087,163.91989347826086
0,11680740.0,189.83598043478258,44.68697608695652,145.14901739130434
0,11680730.0,311.98082608695654,151.63008804347825,160.35065
0,11680720.0,120.69042717391304,42.07755869565217,78.61280869565216
0,11710561.0,230.6455,127.69023260869564,102.95537717391305
0,11710646.0,415.16256521739126,157.89156195652174,257.2709163043478
0,11710647.0,352.02678260869567,127.13402608695652,224.89273152173914
0,11710650.0,1309.5175217391304,890.3769032608695,419.14070543478266
0,11740700.0,428.44551847826085,383.4814869565217,44.963934782608696
0,11740690.0,83.17527282608695,57.57405326086956,25.601258695652174
0,11740685.0,669.5553869565217,433.5654076086957,235.9898043478261
0,11740660.0,482.3400739130435,277.88672282608695,204.45325652173912
0,11740650.0,1570.4182271739132,1401.57015,168.8480858695652
0,11740640.0,428.94544239130437,279.97784456521737,148.96752173913043
0,11740620.0,1173.1139510869566,948.515095652174,224.5988010869565
0,11740610.0,1908.895372826087,1621.6038717391305,287.29151739130435
0,11740600.0,469.54008804347825,372.1921065217391,97.34797608695654
0,11740590.0,141.90068369565216,76.9769847826087,64.92361847826086
0,11740580.0,153.90781086956522,94.68443913043478,59.22337065217392
0,11740570.0,462.12466739130434,375.51132499999994,86.6132043478261
0,11740560.0,256.8345641304348,146.40978478260868,110.42476086956522
0,11740550.0,248.54973586956524,101.02072608695653,147.52903695652174
0,11740540.0,72.22487282608695,43.77225978260869,28.452593478260873
0,11740530.0,195.1080641304348,107.02838152173913,88.07969347826086
0,11740520.0,365.24235760869567,212.6188315217391,152.62353913043478
0,11740515.0,227.86852499999998,97.60867717391304,130.25981956521738
0,11710720.0,180.11092282608698,72.70326304347826,107.40764130434783
0,11710710.0,312.5110836956522,78.45441739130435,234.0566554347826
0,11710690.0,309.23109021739134,102.91191739130434,206.3192630434783
0,11710680.0,326.75735869565216,89.09556847826086,237.6617434782609
0,11710670.0,341.0869108695652,129.66705326086955,211.4199108695652
0,11680700.0,467.19432065217393,199.1268054347826,268.0674847826087
0,11680690.0,277.8099097826087,151.74667826086957,126.0632
0,11680670.0,131.7004554347826,45.79618478260869,85.904325
0,11680660.0,115.69041739130435,35.84086630434783,79.84953260869565
0,11650540.0,625.6526891304349,264.7244630434783,360.9281989130435
0,11650531.0,980.6887423913043,359.1526978260869,621.535947826087
0,11650530.0,1117.0448250000002,440.76927826086956,676.2755826086957
0,11650520.0,813.0924206521739,225.39012934782608,587.7022532608696
0,11650510.0,532.2930586956521,257.12219130434784,275.1707793478261
0,11620775.0,483.1447369565217,410.2435782608696,72.90115326086956
0,11620765.0,698.7709684782609,589.569672826087,109.20115108695653
0,11620745.0,347.40278695652177,218.62309347826087,128.77960217391305
0,11620735.0,1768.40155,928.8304065217392,839.5710913043478
0,11620725.0,2869.246492391304,2642.424788043478,226.82174347826086
0,11620715.0,146.18374782608697,84.65944130434782,61.524271739130434
0,11620695.0,1259.0390358695652,857.512847826087,401.5260804347826
0,11620685.0,3253.63287826087,3049.515359782609,204.117475
0,11620665.0,910.8693739130434,587.9383739130435,322.9309782608696
0,11620655.0,1559.618079347826,1381.4472586956522,178.1708945652174
0,11620645.0,1074.6472402173913,823.0232717391305,251.6237902173913
0,11620630.0,497.0408956521739,316.395775,180.64501195652176
0,11620625.0,640.9877141304348,397.9517684782609,243.03603369565218
0,11620615.0,719.9662695652174,533.9788913043478,185.98733369565215
0,11620605.0,1019.7785826086956,861.6537521739131,158.12481304347827
0,11620595.0,2295.0244760869564,1631.661272826087,663.363025
0,11620585.0,2072.3342989130433,1193.9845141304347,878.3497652173913
0,11620575.0,938.4387576086956,591.1816782608695,347.256977173913
0,11650550.0,163.0538554347826,43.147275,119.90657608695653
0,11440655.0,1633.529215217391,1066.7150652173914,566.8142641304347
0,11650560.0,1075.9068152173913,421.3921532608696,654.5145608695652
0,11650580.0,173.0909097826087,55.17245,117.91851304347826
0,11680656.0,587.980152173913,249.37317391304347,338.6069847826087
0,11680655.0,415.4112097826087,180.3795413043478,235.03161086956518
0,11680650.0,925.4620619565217,360.4670782608696,564.9949826086956
0,11680640.0,2621.263581521739,814.2263565217391,1807.037177173913
0,11680630.0,671.8770163043479,266.63449891304344,405.2423891304348
0,11680610.0,424.7127554347826,207.44257826086957,217.27020108695652
0,11680600.0,295.65776739130433,115.88251304347826,179.77528369565215
0,11680590.0,745.3844380434783,302.0429554347826,443.3415304347826
0,11680580.0,685.5046413043478,237.46326630434783,448.0413565217391
0,11680565.0,1008.7991510869566,427.8257206521739,580.9734423913044
0,11680545.0,965.4080065217393,376.06661630434786,589.3413086956522
0,11680531.0,907.9161369565218,389.9895195652174,517.9265771739131
