년분기,행정동코드,총생활인구
20202,11410710,977
20202,11410720,4622
20202,11440555,6781
20202,11440565,7433
20202,11440585,5045
20202,11440590,3715
20202,11440600,16617
20202,11440610,4684
20202,11440630,4395
20202,11440655,9892
20202,11440660,36641
20202,11440680,6381
20202,11440690,3039
20202,11440700,1611
20202,11440710,9116
20202,11440720,4453
20202,11440730,2921
20202,11440740,6609
20202,11470510,5076
20202,11470520,3226
20202,11470530,2589
20202,11470540,836
20202,11470550,3099
20202,11470560,946
20202,11470570,1256
20202,11470580,1001
20202,11470590,1774
20202,11470600,1384
20202,11470610,335
20202,11470611,1529
20202,11470620,1458
20202,11470630,3160
20202,11470640,2612
20202,11470650,3370
20202,11470670,2091
20202,11470680,2284
20202,11500510,3329
20202,11500520,2429
20202,11500530,1072
20202,11500535,2213
20202,11500540,8400
20202,11500550,1135
20202,11500560,1643
20202,11500570,1031
20202,11500590,2267
20202,11500591,2143
20202,11500593,3923
20202,11500603,4925
20202,11500604,1310
20202,11500605,1440
20202,11500611,2602
20202,11500615,3008
20202,11500620,15567
20202,11500630,3348
20202,11500640,14273
20202,11500641,1553
20202,11530510,4689
20202,11530520,1552
20202,11530530,19371
20202,11530540,13544
20202,11530550,11924
20202,11530560,7697
20202,11530595,9298
20202,11530720,1727
20202,11530730,1544
20202,11530740,3942
20202,11530750,2765
20202,11530760,1645
20202,11530770,2057
20202,11530780,6079
20202,11530790,1681
20202,11545510,13716
20202,11545610,6818
20202,11545620,3612
20202,11545630,10566
20202,11545640,4725
20202,11545670,5207
20202,11545680,1612
20202,11545690,2677
20202,11545700,2313
20202,11545710,1888
20202,11560515,6594
20202,11560535,5556
20202,11560540,9758
20202,11560550,2235
20202,11560560,3136
20202,11560585,5606
20202,11560605,2550
20202,11560610,2177
20202,11560620,2166
20202,11560630,5276
20202,11560650,5634
20202,11560660,1335
20202,11560670,3176
20202,11560680,3385
20202,11560690,3012
20202,11560700,6397
20202,11560710,21595
20202,11560720,13229
20202,11590510,2765
20202,11590520,3699
20202,11590530,7778
20202,11590540,2940
20202,11590550,1496
20202,11590560,1711
20202,11590605,16014
20202,11590620,1717
20202,11590630,2062
20202,11590640,2009
20202,11590650,1289
20202,11590651,1605
20202,11590660,3997
20202,11590670,4642
20202,11590680,3241
20202,11620525,2135
20202,11620545,978
20202,11620565,2600
20202,11620575,3384
20202,11620585,5364
20202,11620595,5683
20202,11620605,2035
20202,11620615,1561
20202,11620625,2409
20202,11620630,1215
20202,11620645,1540
20202,11620655,2551
20202,11620665,2469
20202,11620685,9068
20202,11620695,1821
20202,11620715,1982
20202,11620725,8023
20202,11620735,5215
20202,11620745,1923
20202,11620765,4191
20202,11620775,1432
20202,11650510,4306
20202,11650520,9508
20202,11650530,19371
20202,11650531,10299
20202,11650540,7152
20202,11650550,1897
20202,11650560,7135
20202,11650570,2779
20202,11650580,2244
20202,11650581,5103
20202,11650590,6926
20202,11650600,3261
20202,11650610,1799
20202,11650620,5138
20202,11650621,3553
20202,11650651,6867
20202,11650652,19111
20202,11650660,4419
20202,11680510,9323
20202,11680521,14691
20202,11680531,15699
20202,11680545,12183
20202,11680565,16438
20202,11680580,15354
20202,11680590,9075
20202,11680600,3154
20202,11680610,15636
20202,11680630,7895
20202,11680640,40579
20202,11680650,9149
20202,11680655,6268
20202,11680656,6586
20202,11680660,1575
20202,11680670,4757
20202,11680690,4568
20202,11680700,5255
20202,11680720,2147
20202,11680730,1618
20202,11680740,2668
20202,11680750,5805
20202,11710510,1636
20202,11710520,3950
20202,11710531,447
20202,11710532,416
20202,11710540,1917
20202,11710550,553
20202,11710561,1887
20202,11710562,7908
20202,11710566,2493
20202,11710570,4491
20202,11710580,3719
20202,11710590,2302
20202,11710600,3897
20202,11710610,3415
20202,11710620,3856
20202,11710631,3775
20202,11710632,2404
20202,11710641,3546
20202,11710642,7024
20202,11710646,9682
20202,11710647,2696
20202,11710650,5623
20202,11710670,6975
20202,11710680,8659
20202,11710690,2937
20202,11710710,4528
20202,11710720,4886
20202,11740515,1883
20202,11740520,2614
20202,11740530,1913
20202,11740540,868
20202,11740550,1825
20202,11740560,1584
20202,11740570,1211
20202,11740580,2342
20202,11740590,1411
20202,11740600,1410
20202,11740610,3622
20202,11740620,3123
20202,11740640,1324
20202,11740650,3489
20202,11740660,1491
20202,11740685,3617
20202,11740690,459
20202,11740700,1317
20203,11110515,2061
20203,11110530,5509
20203,11110540,1948
20203,11110550,3618
20203,11110560,2370
20203,11110570,874
20203,11110580,968
20203,11110600,1551
20203,11110615,22852
20203,11110630,2416
20203,11110640,4109
20203,11110650,25711
20203,11110670,2637
20203,11110680,2084
20203,11110690,1076
20203,11110700,1561
20203,11110710,5431
20203,11140520,28398
20203,11140540,19001
20203,11140550,22451
20203,11140570,6894
20203,11140580,9625
20203,11140590,37678
20203,11140605,5054
20203,11140615,11109
20203,11140625,3455
20203,11140635,2580
20203,11140645,1293
20203,11140650,2518
20203,11140665,1690
20203,11140670,5684
20203,11140680,4280
20203,11170510,3799
20203,11170520,3988
20203,11170530,5494
20203,11170555,13018
20203,11170560,5040
20203,11170570,2126
20203,11170580,1695
20203,11170590,1249
20203,11170625,13179
20203,11170630,8830
20203,11170640,1044
20203,11170650,8318
20203,11170660,7918
20203,11170685,12723
20203,11170690,7151
20203,11170700,2555
20203,11200520,1981
20203,11200535,5203
20203,11200540,6693
20203,11200550,21412
20203,11200560,5200
20203,11200570,2928
20203,11200580,1777
20203,11200590,1636
20203,11200615,2173
20203,11200620,1865
20203,11200645,3228
20203,11200650,3877
20203,11200660,3909
20203,11200670,5414
20203,11200690,9418
20203,11200720,3739
20203,11200790,7857
20203,11215710,18247
20203,11215730,10194
20203,11215740,2806
20203,11215750,1710
20203,11215760,644
20203,11215770,1338
20203,11215780,8201
20203,11215810,2767
20203,11215820,13565
20203,11215830,3609
20203,11215840,4400
20203,11215847,22860
20203,11215850,5671
20203,11215860,1886
20203,11215870,4196
20203,11230536,29381
20203,11230545,19088
20203,11230560,17026
20203,11230570,1965
20203,11230600,4132
20203,11230610,3476
20203,11230650,5107
20203,11230660,2060
20203,11230705,3231
20203,11230710,26576
20203,11230720,12290
20203,11230730,3229
20203,11230740,21083
20203,11230750,2052
20203,11260520,1373
20203,11260540,809
20203,11260550,713
20203,11260565,2049
20203,11260570,1074
20203,11260575,1072
20203,11260580,1756
20203,11260590,1288
20203,11260600,901
20203,11260610,1704
20203,11260620,1054
20203,11260630,980
20203,11260655,1530
20203,11260660,663
20203,11260680,1253
20203,11260690,893
20203,11290525,4585
20203,11290555,4463
20203,11290575,6446
20203,11290580,1290
20203,11290590,1419
20203,11290600,12488
20203,11290610,3155
20203,11290620,2389
20203,11290630,2750
20203,11290640,13598
20203,11290650,3427
20203,11290660,1709
20203,11290685,1445
20203,11290705,17915
20203,11290715,1488
20203,11290725,2204
20203,11290760,1579
20203,11290770,1136
20203,11290780,574
20203,11290810,1831
20203,11305534,487
20203,11305535,1989
20203,11305545,3230
20203,11305555,1930
20203,11305575,1989
20203,11305590,1521
20203,11305600,410
20203,11305606,683
20203,11305610,767
20203,11305620,1003
20203,11305630,1666
20203,11305645,1842
20203,11305660,1217
20203,11320511,1086
20203,11320512,2120
20203,11320513,1039
20203,11320514,1420
20203,11320515,1147
20203,11320521,1199
20203,11320522,953
20203,11320660,1045
20203,11320670,1583
20203,11320680,1503
20203,11320681,482
20203,11320690,1489
20203,11320700,1015
20203,11320710,1306
20203,11350560,2142
20203,11350570,947
20203,11350580,769
20203,11350595,2816
20203,11350600,5151
20203,11350611,2934
20203,11350612,505
20203,11350619,1370
20203,11350621,588
20203,11350624,481
20203,11350625,1646
20203,11350630,2390
20203,11350640,1138
20203,11350665,1086
20203,11350670,1018
20203,11350695,2452
20203,11350700,627
20203,11350710,908
20203,11350720,751
20203,11380510,3393
20203,11380520,3771
20203,11380530,1161
20203,11380551,1373
20203,11380552,1858
20203,11380560,1865
20203,11380570,2571
20203,11380580,3193
20203,11380590,984
20203,11380600,1516
20203,11380625,4052
20203,11380631,1603
20203,11380632,1021
20203,11380640,1004
20203,11380650,1122
20203,11380690,3732
20203,11410520,2822
20203,11410555,8773
20203,11410565,9874
20203,11410585,44970
20203,11410615,22486
20203,11410620,2569
20203,11410640,3079
20203,11410655,1058
20203,11410660,1390
20203,11410685,5754
20203,11410690,2008
20203,11410700,8941
20203,11410710,2086
20203,11410720,5996
20203,11440555,7010
20203,11440565,10680
20203,11440585,5276
20203,11440590,6162
20203,11440600,18232
20203,11440610,4876
20203,11440630,4688
20203,11440655,10103
20203,11440660,58916
20203,11440680,3919
20203,11440690,4283
20203,11440700,2914
20203,11440710,19374
20203,11440720,5863
20203,11440730,3805
20203,11440740,10413
20203,11470510,4754
20203,11470520,1976
20203,11470530,1618
20203,11470540,1709
20203,11470550,3224
20203,11470560,1243
20203,11470570,968
20203,11470580,1374
20203,11470590,770
20203,11470600,500
20203,11470610,237
20203,11470611,645
20203,11470620,1351
20203,11470630,2727
20203,11470640,3382
20203,11470650,5099
20203,11470670,2360
20203,11470680,2788
20203,11500510,4353
20203,11500520,1715
20203,11500530,2654
20203,11500535,2428
20203,11500540,4876
20203,11500550,1749
20203,11500560,1053
20203,11500570,2544
20203,11500590,4036
20203,11500591,1715
20203,11500593,3283
20203,11500603,7770
20203,11500604,2227
20203,11500605,1273
20203,11500611,3162
20203,11500615,2334
20203,11500620,9849
20203,11500630,4785
20203,11500640,12548
20203,11500641,2412
20203,11530510,7213
20203,11530520,2772
20203,11530530,26253
20203,11530540,19183
20203,11530550,12440
20203,11530560,15439
20203,11530595,17236
20203,11530720,3288
20203,11530730,3068
20203,11530740,11618
20203,11530750,5878
20203,11530760,3016
20203,11530770,15270
20203,11530780,13194
20203,11530790,2549
20203,11545510,17864
20203,11545610,8488
20203,11545620,4735
20203,11545630,9814
20203,11545640,5253
20203,11545670,5565
20203,11545680,1167
20203,11545690,1774
20203,11545700,3524
20203,11545710,894
20203,11560515,7472
20203,11560535,12589
20203,11560540,20062
20203,11560550,4485
20203,11560560,7130
20203,11560585,6600
20203,11560605,5294
20203,11560610,3070
20203,11560620,4318
20203,11560630,7565
20203,11560650,4243
20203,11560660,2287
20203,11560670,1694
20203,11560680,5053
20203,11560690,2701
20203,11560700,8111
20203,11560710,29113
20203,11560720,15268
20203,11590510,5779
20203,11590520,3293
20203,11590530,21722
20203,11590540,7430
20203,11590550,3038
20203,11590560,3498
20203,11590605,24810
20203,11590620,3834
20203,11590630,4015
20203,11590640,1778
20203,11590650,1648
20203,11590651,1529
20203,11590660,7301
20203,11590670,4943
20203,11590680,3736
20203,11620525,3829
20203,11620545,1470
20203,11620565,2524
20203,11620575,5803
20203,11620585,10595
20203,11620595,6442
20203,11620605,4912
20203,11620615,3472
20203,11620625,2368
20203,11620630,1979
20203,11620645,2858
20203,11620655,2576
20203,11620665,3419
20203,11620685,6260
20203,11620695,3794
20203,11620715,668
20203,11620725,10501
20203,11620735,5971
20203,11620745,1378
20203,11620765,2241
20203,11620775,2245
20203,11650510,6156
20203,11650520,12077
20203,11650530,13749
20203,11650531,8485
20203,11650540,9951
20203,11650550,1509
20203,11650560,12739
20203,11650570,3887
20203,11650580,3130
20203,11650581,10592
20203,11650590,5403
20203,11650600,2490
20203,11650610,3166
20203,11650620,3938
20203,11650621,3693
20203,11650651,9086
20203,11650652,5760
20203,11650660,3864
20203,11680510,13953
20203,11680521,19142
20203,11680531,16138
20203,11680545,15768
20203,11680565,19863
20203,11680580,22479
20203,11680590,12309
20203,11680600,3124
20203,11680610,14907
20203,11680630,9101
20203,11680640,44086
20203,11680650,14776
20203,11680655,5251
20203,11680656,6277
20203,11680660,1832
20203,11680670,2554
20203,11680690,2268
20203,11680700,3916
20203,11680720,2359
20203,11680730,1416
20203,11680740,1472
20203,11680750,5222
20203,11710510,3269
20203,11710520,5506
20203,11710531,506
20203,11710532,1101
20203,11710540,881
20203,11710550,1486
20203,11710561,3258
20203,11710562,9158
20203,11710566,3045
20203,11710570,4638
20203,11710580,4612
20203,11710590,2687
20203,11710600,6086
20203,11710610,5607
20203,11710620,5248
20203,11710631,5048
20203,11710632,3714
20203,11710641,2892
20203,11710642,8167
20203,11710646,5915
20203,11710647,4069
20203,11710650,6640
20203,11710670,8162
20203,11710680,10088
20203,11710690,6150
20203,11710710,8050
20203,11710720,5250
20203,11740515,2715
20203,11740520,3797
20203,11740530,2511
20203,11740540,1293
20203,11740550,2301
20203,11740560,3509
20203,11740570,3221
20203,11740580,2353
20203,11740590,2521
20203,11740600,3439
20203,11740610,7044
20203,11740620,4607
20203,11740640,3812
20203,11740650,4534
20203,11740660,4380
20203,11740685,5969
20203,11740690,978
20203,11740700,4803
20204,11110515,3074
20204,11110530,7319
20204,11110540,1942
20204,11110550,2353
20204,11110560,2986
20204,11110570,535
20204,11110580,910
20204,11110600,2350
20204,11110615,13112
20204,11110630,2195
20204,11110640,3255
20204,11110650,25085
20204,11110670,2532
20204,11110680,2153
20204,11110690,741
20204,11110700,1294
20204,11110710,3585
20204,11140520,44249
20204,11140540,27208
20204,11140550,27491
20204,11140570,6312
20204,11140580,8098
20204,11140590,30739
20204,11140605,2902
20204,11140615,10249
20204,11140625,3224
20204,11140635,2290
20204,11140645,2073
20204,11140650,3165
20204,11140665,1662
20204,11140670,5745
20204,11140680,3837
20204,11170510,5362
20204,11170520,2109
20204,11170530,4369
20204,11170555,8749
20204,11170560,4483
20204,11170570,1237
20204,11170580,1982
20204,11170590,874
20204,11170625,13975
20204,11170630,7490
20204,11170640,1193
20204,11170650,6361
20204,11170660,6088
20204,11170685,11037
20204,11170690,5022
20204,11170700,6081
20204,11200520,1418
20204,11200535,4034
20204,11200540,4258
20204,11200550,9636
20204,11200560,3094
20204,11200570,1620
20204,11200580,1000
20204,11200590,1186
20204,11200615,1972
20204,11200620,1236
20204,11200645,4020
20204,11200650,1532
20204,11200660,1678
20204,11200670,3099
20204,11200690,6802
20204,11200720,2244
20204,11200790,6021
20204,11215710,12750
20204,11215730,7333
20204,11215740,1429
20204,11215750,1354
20204,11215760,721
20204,11215770,1743
20204,11215780,2119
20204,11215810,3910
20204,11215820,8116
20204,11215830,1653
20204,11215840,3609
20204,11215847,15717
20204,11215850,2253
20204,11215860,1488
20204,11215870,2363
20204,11230536,9817
20204,11230545,16203
20204,11230560,13510
20204,11230570,2096
20204,11230600,1485
20204,11230610,3122
20204,11230650,3287
20204,11230660,3748
20204,11230705,3473
20204,11230710,15979
20204,11230720,13682
20204,11230730,3374
20204,11230740,15577
20204,11230750,1243
20204,11260520,1678
20204,11260540,2335
20204,11260550,991
20204,11260565,2362
20204,11260570,890
20204,11260575,973
20204,11260580,775
20204,11260590,1390
20204,11260600,589
20204,11260610,1023
20204,11260620,871
20204,11260630,1883
20204,11260655,2654
20204,11260660,675
20204,11260680,1260
20204,11260690,1065
20204,11290525,4719
20204,11290555,4382
20204,11290575,5964
20204,11290580,889
20204,11290590,684
20204,11290600,10968
20204,11290610,1395
20204,11290620,816
20204,11290630,1633
20204,11290640,7370
20204,11290650,2091
20204,11290660,1515
20204,11290685,1214
20204,11290705,17979
20204,11290715,3859
20204,11290725,2288
20204,11290760,1809
20204,11290770,666
20204,11290780,837
20204,11290810,1775
20204,11305534,832
20204,11305535,2944
20204,11305545,2565
20204,11305555,1522
20204,11305575,1036
20204,11305590,1973
20204,11305600,1512
20204,11305606,912
20204,11305610,1346
20204,11305620,1350
20204,11305630,1442
20204,11305645,1779
20204,11305660,1405
20204,11320511,660
20204,11320512,1029
20204,11320513,555
20204,11320514,2528
20204,11320515,855
20204,11320521,1066
20204,11320522,1361
20204,11320660,1418
20204,11320670,994
20204,11320680,1305
20204,11320681,1019
20204,11320690,1617
20204,11320700,640
20204,11320710,958
20204,11350560,1702
20204,11350570,573
20204,11350580,1398
20204,11350595,1189
20204,11350600,4310
20204,11350611,1951
20204,11350612,455
20204,11350619,2598
20204,11350621,671
20204,11350624,1188
20204,11350625,1382
20204,11350630,3036
20204,11350640,1726
20204,11350665,727
20204,11350670,454
20204,11350695,2277
20204,11350700,421
20204,11350710,317
20204,11350720,1730
20204,11380510,2727
20204,11380520,2231
20204,11380530,910
20204,11380551,2287
20204,11380552,1748
20204,11380560,2616
20204,11380570,2691
20204,11380580,2928
20204,11380590,1904
20204,11380600,1784
20204,11380625,2615
20204,11380631,1829
20204,11380632,1165
20204,11380640,994
20204,11380650,1459
20204,11380690,4748
20204,11410520,2289
20204,11410555,11521
20204,11410565,9125
20204,11410585,63835
20204,11410615,13698
20204,11410620,2116
20204,11410640,1863
20204,11410655,552
20204,11410660,1764
20204,11410685,4084
20204,11410690,1888
20204,11410700,5362
20204,11410710,1415
20204,11410720,4417
20204,11440555,6859
20204,11440565,6441
20204,11440585,5272
20204,11440590,4783
20204,11440600,16061
20204,11440610,3410
20204,11440630,3011
20204,11440655,9074
20204,11440660,42358
20204,11440680,5908
20204,11440690,1721
20204,11440700,1072
20204,11440710,19403
20204,11440720,4667
20204,11440730,2112
20204,11440740,8226
20204,11470510,4295
20204,11470520,2386
20204,11470530,1305
20204,11470540,2136
20204,11470550,2949
20204,11470560,1514
20204,11470570,1955
20204,11470580,982
20204,11470590,1047
20204,11470600,618
20204,11470610,488
20204,11470611,1378
20204,11470620,1255
20204,11470630,2598
20204,11470640,3541
20204,11470650,3358
20204,11470670,2181
20204,11470680,2456
20204,11500510,25843
20204,11500520,3583
20204,11500530,1568
20204,11500535,4210
20204,11500540,6379
20204,11500550,1058
20204,11500560,1622
20204,11500570,1121
20204,11500590,2087
20204,11500591,3348
20204,11500593,1855
20204,11500603,7870
20204,11500604,1677
20204,11500605,1065
20204,11500611,3365
20204,11500615,3779
20204,11500620,8112
20204,11500630,4803
20204,11500640,10105
20204,11500641,3631
20204,11530510,10872
20204,11530520,2167
20204,11530530,26398
20204,11530540,20069
20204,11530550,15926
20204,11530560,14295
20204,11530595,15186
20204,11530720,4065
20204,11530730,2579
20204,11530740,10589
20204,11530750,7850
20204,11530760,3349
20204,11530770,14196
20204,11530780,16902
20204,11530790,2623
20204,11545510,14536
20204,11545610,7695
20204,11545620,4893
20204,11545630,11112
20204,11545640,6662
20204,11545670,5767
20204,11545680,2079
20204,11545690,701
20204,11545700,2162
20204,11545710,1276
20204,11560515,5239
20204,11560535,12181
20204,11560540,14504
20204,11560550,2643
20204,11560560,9888
20204,11560585,6866
20204,11560605,4175
20204,11560610,3195
20204,11560620,2809
20204,11560630,5556
20204,11560650,5357
20204,11560660,3373
20204,11560670,2289
20204,11560680,4259
20204,11560690,2278
20204,11560700,10245
20204,11560710,23633
20204,11560720,16610
20204,11590510,2315
20204,11590520,2541
20204,11590530,11249
20204,11590540,2570
20204,11590550,1344
20204,11590560,1523
20204,11590605,14913
20204,11590620,2486
20204,11590630,2582
20204,11590640,1670
20204,11590650,1061
20204,11590651,1556
20204,11590660,3914
20204,11590670,4321
20204,11590680,2989
20204,11620525,2431
20204,11620545,790
20204,11620565,2349
20204,11620575,1975
20204,11620585,6491
20204,11620595,5239
20204,11620605,2452
20204,11620615,2105
20204,11620625,1815
20204,11620630,2403
20204,11620645,1595
20204,11620655,3687
20204,11620665,2698
20204,11620685,6583
20204,11620695,2874
20204,11620715,1382
20204,11620725,10301
20204,11620735,4886
20204,11620745,2127
20204,11620765,2180
20204,11620775,1362
20204,11650510,4534
20204,11650520,10285
20204,11650530,12261
20204,11650531,5068
20204,11650540,5475
20204,11650550,1215
20204,11650560,6561
20204,11650570,3486
20204,11650580,1919
20204,11650581,5916
20204,11650590,4767
20204,11650600,2593
20204,11650610,2269
20204,11650620,5006
20204,11650621,4586
20204,11650651,6005
20204,11650652,4379
20204,11650660,3353
20204,11680510,8699
20204,11680521,14642
20204,11680531,12866
20204,11680545,8296
20204,11680565,12759
20204,11680580,16349
20204,11680590,8856
20204,11680600,2469
20204,11680610,10550
20204,11680630,4694
20204,11680640,33519
20204,11680650,9255
20204,11680655,3256
20204,11680656,5384
20204,11680660,1775
20204,11680670,2225
20204,11680690,3303
20204,11680700,4595
20204,11680720,2027
20204,11680730,1687
20204,11680740,1765
20204,11680750,3089
20204,11710510,2092
20204,11710520,3091
20204,11710531,1014
20204,11710532,1227
20204,11710540,1164
20204,11710550,867
20204,11710561,1868
20204,11710562,6960
20204,11710566,2553
20204,11710570,4717
20204,11710580,3086
20204,11710590,1717
20204,11710600,4903
20204,11710610,3393
20204,11710620,2990
20204,11710631,3241
20204,11710632,2821
20204,11710641,2028
20204,11710642,5991
20204,11710646,5760
20204,11710647,2731
20204,11710650,7476
20204,11710670,3746
20204,11710680,5717
20204,11710690,3020
20204,11710710,4211
20204,11710720,3242
20204,11740515,1754
20204,11740520,1710
20204,11740530,1254
20204,11740540,539
20204,11740550,1483
20204,11740560,2013
20204,11740570,1873
20204,11740580,1805
20204,11740590,849
20204,11740600,2051
20204,11740610,3101
20204,11740620,2607
20204,11740640,1919
20204,11740650,3848
20204,11740660,1415
20204,11740685,4613
20204,11740690,370
20204,11740700,2024
20211,11110515,2984
20211,11110530,3638
20211,11110540,1799
20211,11110550,3626
20211,11110560,2246
20211,11110570,1206
20211,11110580,487
20211,11110600,2535
20211,11110615,26961
20211,11110630,3313
20211,11110640,4397
20211,11110650,19595
20211,11110670,1768
20211,11110680,3088
20211,11110690,747
20211,11110700,1508
20211,11110710,5215
20211,11140520,55274
20211,11140540,28038
20211,11140550,25296
20211,11140570,7884
20211,11140580,5660
20211,11140590,37910
20211,11140605,9267
20211,11140615,8091
20211,11140625,3024
20211,11140635,1893
20211,11140645,1490
20211,11140650,2428
20211,11140665,1911
20211,11140670,6139
20211,11140680,4900
20211,11170510,3422
20211,11170520,4248
20211,11170530,4144
20211,11170555,9513
20211,11170560,3138
20211,11170570,1697
20211,11170580,960
20211,11170590,512
20211,11170625,17720
20211,11170630,7842
20211,11170640,1046
20211,11170650,5663
20211,11170660,7611
20211,11170685,11656
20211,11170690,3662
20211,11170700,2317
20211,11200520,2165
20211,11200535,4669
20211,11200540,6208
20211,11200550,13762
20211,11200560,3362
20211,11200570,1882
20211,11200580,1760
20211,11200590,948
20211,11200615,1989
20211,11200620,1309
20211,11200645,3651
20211,11200650,3103
20211,11200660,2059
20211,11200670,2836
20211,11200690,7634
20211,11200720,1990
20211,11200790,7093
20211,11215710,15098
20211,11215730,7158
20211,11215740,1231
20211,11215750,997
20211,11215760,1492
20211,11215770,1376
20211,11215780,1301
20211,11215810,1952
20211,11215820,11286
20211,11215830,1825
20211,11215840,3335
20211,11215847,14909
20211,11215850,2354
20211,11215860,1256
20211,11215870,2525
20211,11230536,7622
20211,11230545,11494
20211,11230560,7559
20211,11230570,1521
20211,11230600,2025
20211,11230610,1635
20211,11230650,3355
20211,11230660,2056
20211,11230705,3966
20211,11230710,16465
20211,11230720,10673
20211,11230730,4497
20211,11230740,15162
20211,11230750,2214
20211,11260520,958
20211,11260540,1654
20211,11260550,949
20211,11260565,2046
20211,11260570,1282
20211,11260575,750
20211,11260580,977
20211,11260590,1671
20211,11260600,1030
20211,11260610,1158
20211,11260620,1268
20211,11260630,996
20211,11260655,1390
20211,11260660,560
20211,11260680,1610
20211,11260690,921
20211,11290525,7490
20211,11290555,5081
20211,11290575,11320
20211,11290580,917
20211,11290590,1837
20211,11290600,12795
20211,11290610,2274
20211,11290620,1369
20211,11290630,3387
20211,11290640,11000
20211,11290650,2370
20211,11290660,2331
20211,11290685,1255
20211,11290705,12732
20211,11290715,2258
20211,11290725,1857
20211,11290760,631
20211,11290770,824
20211,11290780,287
20211,11290810,1831
20211,11305534,1523
20211,11305535,2095
20211,11305545,3459
20211,11305555,1523
20211,11305575,1508
20211,11305590,1832
20211,11305600,1145
20211,11305606,811
20211,11305610,1666
20211,11305620,1448
20211,11305630,3285
20211,11305645,858
20211,11305660,2025
20211,11320511,1223
20211,11320512,1611
20211,11320513,447
20211,11320514,968
20211,11320515,1448
20211,11320521,1380
20211,11320522,1838
20211,11320660,1268
20211,11320670,1636
20211,11320680,1195
20211,11320681,636
20211,11320690,1024
20211,11320700,802
20211,11320710,896
20211,11350560,2181
20211,11350570,618
20211,11350580,1030
20211,11350595,1633
20211,11350600,3246
20211,11350611,1643
20211,11350612,932
20211,11350619,1120
20211,11350621,770
20211,11350624,690
20211,11350625,1434
20211,11350630,1905
20211,11350640,1497
20211,11350665,1233
20211,11350670,471
20211,11350695,1837
20211,11350700,638
20211,11350710,544
20211,11350720,824
20211,11380510,3343
20211,11380520,1712
20211,11380530,982
20211,11380551,1810
20211,11380552,1610
20211,11380560,2214
20211,11380570,2835
20211,11380580,1898
20211,11380590,1380
20211,11380600,1924
20211,11380625,3130
20211,11380631,1884
20211,11380632,844
20211,11380640,941
20211,11380650,531
20211,11380690,3300
20211,11410520,2461
20211,11410555,12993
20211,11410565,11229
20211,11410585,43879
20211,11410615,13628
20211,11410620,3127
20211,11410640,1769
20211,11410655,934
20211,11410660,3822
20211,11410685,3734
20211,11410690,2538
20211,11410700,4515
20211,11410710,644
20211,11410720,3762
20211,11440555,6893
20211,11440565,7923
20211,11440585,4810
20211,11440590,6696
20211,11440600,15089
20211,11440610,3124
20211,11440630,3226
20211,11440655,6399
20211,11440660,45476
20211,11440680,4917
20211,11440690,1634
20211,11440700,1373
20211,11440710,22436
20211,11440720,4064
20211,11440730,3427
20211,11440740,5275
20211,11470510,5158
20211,11470520,1914
20211,11470530,1495
20211,11470540,1063
20211,11470550,5924
20211,11470560,1673
20211,11470570,1283
20211,11470580,1076
20211,11470590,1239
20211,11470600,933
20211,11470610,477
20211,11470611,1901
20211,11470620,1580
20211,11470630,1335
20211,11470640,3070
20211,11470650,4275
20211,11470670,2232
20211,11470680,1749
20211,11500510,21902
20211,11500520,6633
20211,11500530,964
20211,11500535,2869
20211,11500540,8540
20211,11500550,1501
20211,11500560,1806
20211,11500570,1192
20211,11500590,1952
20211,11500591,3915
20211,11500593,3327
20211,11500603,8843
20211,11500604,863
20211,11500605,912
20211,11500611,2313
20211,11500615,2999
20211,11500620,6942
20211,11500630,5701
20211,11500640,6469
20211,11500641,1739
20211,11530510,5589
20211,11530520,1226
20211,11530530,19031
20211,11530540,14053
20211,11530550,9560
20211,11530560,11592
20211,11530595,14527
20211,11530720,1924
20211,11530730,1780
20211,11530740,8609
20211,11530750,5951
20211,11530760,1680
20211,11530770,17966
20211,11530780,15809
20211,11530790,2700
20211,11545510,14612
20211,11545610,10318
20211,11545620,4945
20211,11545630,7212
20211,11545640,4773
20211,11545670,6198
20211,11545680,761
20211,11545690,1131
20211,11545700,2388
20211,11545710,1535
20211,11560515,7586
20211,11560535,11920
20211,11560540,22984
20211,11560550,3434
20211,11560560,10173
20211,11560585,5749
20211,11560605,6554
20211,11560610,3449
20211,11560620,5139
20211,11560630,4385
20211,11560650,5668
20211,11560660,2754
20211,11560670,2909
20211,11560680,2921
20211,11560690,2179
20211,11560700,7590
20211,11560710,24659
20211,11560720,13011
20211,11590510,3417
20211,11590520,2097
20211,11590530,11186
20211,11590540,2087
20211,11590550,1746
20211,11590560,2750
20211,11590605,18518
20211,11590620,1757
20211,11590630,2215
20211,11590640,1304
20211,11590650,1413
20211,11590651,803
20211,11590660,6200
20211,11590670,4992
20211,11590680,2043
20211,11620525,1854
20211,11620545,1984
20211,11620565,1247
20211,11620575,4681
20211,11620585,4862
20211,11620595,5063
20211,11620605,2927
20211,11620615,1469
20211,11620625,2212
20211,11620630,2268
20211,11620645,2066
20211,11620655,3045
20211,11620665,3352
20211,11620685,6456
20211,11620695,1952
20211,11620715,585
20211,11620725,9547
20211,11620735,6503
20211,11620745,2054
20211,11620765,1793
20211,11620775,1397
20211,11650510,2544
20211,11650520,6124
20211,11650530,8503
20211,11650531,5665
