년분기,행정동코드,총생활인구
20191,11110515,383852
20191,11110530,694754
20191,11110540,157767
20191,11110550,296009
20191,11110560,463758
20191,11110570,174625
20191,11110580,166072
20191,11110600,191616
20191,11110615,1688065
20191,11110630,499309
20191,11110640,610286
20191,11110650,776586
20191,11110670,309297
20191,11110680,236336
20191,11110690,98121
20191,11110700,198860
20191,11110710,373810
20191,11140520,781708
20191,11140540,717176
20191,11140550,992518
20191,11140570,373786
20191,11140580,288664
20191,11140590,560867
20191,11140605,428462
20191,11140615,629579
20191,11140625,388922
20191,11140635,379570
20191,11140645,298174
20191,11140650,265270
20191,11140665,227081
20191,11140670,319017
20191,11140680,225440
20191,11170510,348074
20191,11170520,276043
20191,11170530,447704
20191,11170555,605712
20191,11170560,424394
20191,11170570,318059
20191,11170580,239591
20191,11170590,260338
20191,11170625,1189539
20191,11170630,656586
20191,11170640,180289
20191,11170650,326557
20191,11170660,296312
20191,11170685,803921
20191,11170690,455283
20191,11170700,276684
20191,11200520,334768
20191,11200535,523441
20191,11200540,644275
20191,11200550,568602
20191,11200560,723886
20191,11200570,416392
20191,11200580,354808
20191,11200590,391823
20191,11200615,583423
20191,11200620,231660
20191,11200645,752569
20191,11200650,410638
20191,11200660,477332
20191,11200670,486132
20191,11200690,677844
20191,11200720,249976
20191,11200790,499129
20191,11215710,992616
20191,11215730,462713
20191,11215740,393323
20191,11215750,459681
20191,11215760,417990
20191,11215770,715565
20191,11215780,364783
20191,11215810,975026
20191,11215820,679907
20191,11215830,601099
20191,11215840,579552
20191,11215847,674823
20191,11215850,574436
20191,11215860,568840
20191,11215870,832837
20191,11230536,1036541
20191,11230545,861973
20191,11230560,892965
20191,11230570,410386
20191,11230600,586717
20191,11230610,575831
20191,11230650,878268
20191,11230660,689350
20191,11230705,499317
20191,11230710,512659
20191,11230720,408407
20191,11230730,492941
20191,11230740,613006
20191,11230750,433603
20191,11260520,519667
20191,11260540,442952
20191,11260550,272793
20191,11260565,770960
20191,11260570,478684
20191,11260575,527678
20191,11260580,528386
20191,11260590,653649
20191,11260600,407567
20191,11260610,668340
20191,11260620,695822
20191,11260630,481458
20191,11260655,772115
20191,11260660,333307
20191,11260680,786855
20191,11260690,455165
20191,11290525,499679
20191,11290555,717869
20191,11290575,646376
20191,11290580,422133
20191,11290590,293138
20191,11290600,648360
20191,11290610,431625
20191,11290620,371347
20191,11290630,549890
20191,11290640,418787
20191,11290650,498368
20191,11290660,788802
20191,11290685,349501
20191,11290705,926991
20191,11290715,533275
20191,11290725,668999
20191,11290760,435364
20191,11290770,337964
20191,11290780,195935
20191,11290810,681034
20191,11305534,602299
20191,11305535,558591
20191,11305545,811147
20191,11305555,684301
20191,11305575,558965
20191,11305590,509479
20191,11305600,294845
20191,11305606,382510
20191,11305610,478224
20191,11305620,522706
20191,11305630,709472
20191,11305645,440476
20191,11305660,735522
20191,11320511,554612
20191,11320512,669179
20191,11320513,317827
20191,11320514,811264
20191,11320515,630037
20191,11320521,416750
20191,11320522,497369
20191,11320660,467146
20191,11320670,451434
20191,11320680,380489
20191,11320681,356832
20191,11320690,619705
20191,11320700,366164
20191,11320710,534354
20191,11350560,631550
20191,11350570,479489
20191,11350580,623146
20191,11350595,1080223
20191,11350600,1150403
20191,11350611,711258
20191,11350612,463196
20191,11350619,530883
20191,11350621,606443
20191,11350624,479116
20191,11350625,899368
20191,11350630,935411
20191,11350640,773738
20191,11350665,507360
20191,11350670,531466
20191,11350695,1014784
20191,11350700,376908
20191,11350710,437233
20191,11350720,402026
20191,11380510,812849
20191,11380520,903149
20191,11380530,572814
20191,11380551,666922
20191,11380552,605787
20191,11380560,672323
20191,11380570,839052
20191,11380580,568553
20191,11380590,397929
20191,11380600,579423
20191,11380625,1062361
20191,11380631,599895
20191,11380632,400957
20191,11380640,283630
20191,11380650,287421
20191,11380690,1470754
20191,11410520,460281
20191,11410555,832415
20191,11410565,969920
20191,11410585,1524564
20191,11410615,1015353
20191,11410620,652560
20191,11410640,431229
20191,11410655,213926
20191,11410660,354514
20191,11410685,588140
20191,11410690,387261
20191,11410700,500767
20191,11410710,348094
20191,11410720,873009
20191,11440555,646168
20191,11440565,922472
20191,11440585,574447
20191,11440590,607445
20191,11440600,566995
20191,11440610,305703
20191,11440630,481368
20191,11440655,684150
20191,11440660,1950969
20191,11440680,578344
20191,11440690,477592
20191,11440700,450215
20191,11440710,508418
20191,11440720,506691
20191,11440730,931181
20191,11440740,1118032
20191,11470510,1164270
20191,11470520,608953
20191,11470530,494055
20191,11470540,425296
20191,11470550,1019229
20191,11470560,390058
20191,11470570,376712
20191,11470580,338978
20191,11470590,333569
20191,11470600,285907
20191,11470610,146210
20191,11470611,470271
20191,11470620,384509
20191,11470630,362029
20191,11470640,916035
20191,11470650,845394
20191,11470670,457925
20191,11470680,598537
20191,11500510,780955
20191,11500520,477619
20191,11500530,388581
20191,11500535,774092
20191,11500540,1199395
20191,11500550,359189
20191,11500560,407250
20191,11500570,450387
20191,11500590,695457
20191,11500591,584774
20191,11500593,706612
20191,11500603,875965
20191,11500604,348496
20191,11500605,329626
20191,11500611,829079
20191,11500615,921540
20191,11500620,954188
20191,11500630,884153
20191,11500640,842006
20191,11500641,479975
20191,11530510,836606
20191,11530520,400106
20191,11530530,897034
20191,11530540,1077236
20191,11530550,432679
20191,11530560,864698
20191,11530595,225117
20191,11530720,621284
20191,11530730,480100
20191,11530740,662438
20191,11530750,662372
20191,11530760,406299
20191,11530770,376700
20191,11530780,1068463
20191,11530790,591390
20191,11545510,1388273
20191,11545610,765966
20191,11545620,369657
20191,11545630,505228
20191,11545640,289860
20191,11545670,756168
20191,11545680,370997
20191,11545690,295241
20191,11545700,321431
20191,11545710,319600
20191,11560515,570758
20191,11560535,1251493
20191,11560540,2183511
20191,11560550,588995
20191,11560560,981929
20191,11560585,399916
20191,11560605,994751
20191,11560610,472392
20191,11560620,659926
20191,11560630,437636
20191,11560650,376205
20191,11560660,168856
20191,11560670,180786
20191,11560680,468671
20191,11560690,343849
20191,11560700,314632
20191,11560710,360615
20191,11560720,663058
20191,11590510,1157983
20191,11590520,473090
20191,11590530,1187464
20191,11590540,584490
20191,11590550,456418
20191,11590560,558754
20191,11590605,864325
20191,11590620,667379
20191,11590630,861124
20191,11590640,461916
20191,11590650,340687
20191,11590651,221619
20191,11590660,938097
20191,11590670,414717
20191,11590680,659817
20191,11620525,519224
20191,11620545,234221
20191,11620565,690710
20191,11620575,674612
20191,11620585,635275
20191,11620595,857151
20191,11620605,679391
20191,11620615,375412
20191,11620625,553597
20191,11620630,605781
20191,11620645,627572
20191,11620655,395479
20191,11620665,456485
20191,11620685,545980
20191,11620695,737917
20191,11620715,277339
20191,11620725,684083
20191,11620735,907303
20191,11620745,550748
20191,11620765,571476
20191,11620775,470102
20191,11650510,824822
20191,11650520,1056185
20191,11650530,1612373
20191,11650531,1102882
20191,11650540,951200
20191,11650550,250345
20191,11650560,860700
20191,11650570,453572
20191,11650580,489222
20191,11650581,1106880
20191,11650590,608614
20191,11650600,491005
20191,11650610,636385
20191,11650620,549423
20191,11650621,606676
20191,11650651,1228945
20191,11650652,950872
20191,11650660,600557
20191,11680510,919143
20191,11680521,1076544
20191,11680531,1068858
20191,11680545,1142644
20191,11680565,1058412
20191,11680580,1105611
20191,11680590,973233
20191,11680600,642398
20191,11680610,1367498
20191,11680630,832262
20191,11680640,2682713
20191,11680650,1215043
20191,11680655,669449
20191,11680656,719591
20191,11680660,167903
20191,11680670,375974
20191,11680690,419647
20191,11680700,1041155
20191,11680720,580307
20191,11680730,457125
20191,11680740,370800
20191,11680750,611248
20191,11710510,439674
20191,11710520,928658
20191,11710531,310442
20191,11710532,325884
20191,11710540,284182
20191,11710550,394142
20191,11710561,425176
20191,11710562,862810
20191,11710566,523440
20191,11710570,900130
20191,11710580,693810
20191,11710590,434322
20191,11710600,709024
20191,11710610,750492
20191,11710620,880444
20191,11710631,523724
20191,11710632,722081
20191,11710641,555368
20191,11710642,1127530
20191,11710646,811629
20191,11710647,827608
20191,11710650,896890
20191,11710670,860916
20191,11710680,1223478
20191,11710690,608801
20191,11710710,1109720
20191,11710720,239813
20191,11740515,823749
20191,11740520,416931
20191,11740530,620415
20191,11740540,448266
20191,11740550,366983
20191,11740560,226174
20191,11740570,854520
20191,11740580,410521
20191,11740590,364296
20191,11740600,1041010
20191,11740610,1117171
20191,11740620,774220
20191,11740640,630307
20191,11740650,688450
20191,11740660,687786
20191,11740685,1287465
20191,11740690,167187
20191,11740700,723850
20192,11110515,392545
20192,11110530,675430
20192,11110540,174447
20192,11110550,321100
20192,11110560,472446
20192,11110570,177818
20192,11110580,163107
20192,11110600,194699
20192,11110615,1680023
20192,11110630,506890
20192,11110640,583794
20192,11110650,862654
20192,11110670,298891
20192,11110680,229046
20192,11110690,98022
20192,11110700,187955
20192,11110710,361099
20192,11140520,809567
20192,11140540,726118
20192,11140550,1044219
20192,11140570,406374
20192,11140580,315345
20192,11140590,581415
20192,11140605,441631
20192,11140615,642941
20192,11140625,381938
20192,11140635,368393
20192,11140645,290679
20192,11140650,248155
20192,11140665,218214
20192,11140670,312724
20192,11140680,212093
20192,11170510,333752
20192,11170520,273232
20192,11170530,446818
20192,11170555,617692
20192,11170560,464366
20192,11170570,311270
20192,11170580,238384
20192,11170590,230618
20192,11170625,1141878
20192,11170630,643298
20192,11170640,183917
20192,11170650,333323
20192,11170660,299476
20192,11170685,792995
20192,11170690,435607
20192,11170700,273166
20192,11200520,327295
20192,11200535,494494
20192,11200540,630610
20192,11200550,655086
20192,11200560,690068
20192,11200570,391036
20192,11200580,339799
20192,11200590,366716
20192,11200615,532050
20192,11200620,221664
20192,11200645,732428
20192,11200650,410331
20192,11200660,490883
20192,11200670,463041
20192,11200690,682840
20192,11200720,244601
20192,11200790,461824
20192,11215710,1048823
20192,11215730,481346
20192,11215740,371721
20192,11215750,446309
20192,11215760,379468
20192,11215770,653028
20192,11215780,397322
20192,11215810,930641
20192,11215820,651837
20192,11215830,578633
20192,11215840,555365
20192,11215847,682376
20192,11215850,565590
20192,11215860,562612
20192,11215870,803362
20192,11230536,1012523
20192,11230545,876494
20192,11230560,848778
20192,11230570,391268
20192,11230600,552864
20192,11230610,559377
20192,11230650,857841
20192,11230660,644498
20192,11230705,486512
20192,11230710,566282
20192,11230720,403471
20192,11230730,500680
20192,11230740,632797
20192,11230750,417253
20192,11260520,513695
20192,11260540,428873
20192,11260550,252355
20192,11260565,739807
20192,11260570,440301
20192,11260575,498244
20192,11260580,492730
20192,11260590,604592
20192,11260600,402779
20192,11260610,642041
20192,11260620,662368
20192,11260630,444005
20192,11260655,744800
20192,11260660,297795
20192,11260680,761273
20192,11260690,435826
20192,11290525,485092
20192,11290555,703813
20192,11290575,657834
20192,11290580,382653
20192,11290590,284915
20192,11290600,716826
20192,11290610,408818
20192,11290620,366001
20192,11290630,505758
20192,11290640,475881
20192,11290650,456247
20192,11290660,752884
20192,11290685,387590
20192,11290705,897035
20192,11290715,518276
20192,11290725,632988
20192,11290760,435969
20192,11290770,326127
20192,11290780,172324
20192,11290810,664324
20192,11305534,586589
20192,11305535,540003
20192,11305545,773242
20192,11305555,680857
20192,11305575,533623
20192,11305590,489876
20192,11305600,279103
20192,11305606,366766
20192,11305610,464535
20192,11305620,480180
20192,11305630,693992
20192,11305645,435379
20192,11305660,670170
20192,11320511,526359
20192,11320512,636755
20192,11320513,284177
20192,11320514,768468
20192,11320515,602497
20192,11320521,411665
20192,11320522,474666
20192,11320660,470701
20192,11320670,428227
20192,11320680,372438
20192,11320681,334887
20192,11320690,572520
20192,11320700,349031
20192,11320710,506719
20192,11350560,648162
20192,11350570,482599
20192,11350580,572483
20192,11350595,1048299
20192,11350600,1168429
20192,11350611,685431
20192,11350612,462806
20192,11350619,502708
20192,11350621,572976
20192,11350624,462120
20192,11350625,866513
20192,11350630,902080
20192,11350640,709781
20192,11350665,472373
20192,11350670,511598
20192,11350695,990358
20192,11350700,368026
20192,11350710,416522
20192,11350720,392028
20192,11380510,773284
20192,11380520,856834
20192,11380530,524130
20192,11380551,651592
20192,11380552,593695
20192,11380560,627391
20192,11380570,833170
20192,11380580,550796
20192,11380590,387673
20192,11380600,560800
20192,11380625,1016966
20192,11380631,574462
20192,11380632,385007
20192,11380640,272109
20192,11380650,252318
20192,11380690,1464459
20192,11410520,442392
20192,11410555,834657
20192,11410565,961869
20192,11410585,1592614
20192,11410615,1016135
20192,11410620,638387
20192,11410640,407407
20192,11410655,187158
20192,11410660,320785
20192,11410685,592969
20192,11410690,362904
20192,11410700,494478
20192,11410710,334155
20192,11410720,849437
20192,11440555,657836
20192,11440565,883117
20192,11440585,527632
20192,11440590,610516
20192,11440600,615983
20192,11440610,293227
20192,11440630,460019
20192,11440655,697551
20192,11440660,1899013
20192,11440680,579873
20192,11440690,459636
20192,11440700,425119
20192,11440710,465420
20192,11440720,496733
20192,11440730,893179
20192,11440740,1153573
20192,11470510,1114693
20192,11470520,570141
20192,11470530,478929
20192,11470540,395091
20192,11470550,971601
20192,11470560,375590
20192,11470570,350489
20192,11470580,328550
20192,11470590,312691
20192,11470600,282410
20192,11470610,134319
20192,11470611,437488
20192,11470620,365899
20192,11470630,337375
20192,11470640,876881
20192,11470650,793839
20192,11470670,455694
20192,11470680,591548
20192,11500510,759422
20192,11500520,448635
20192,11500530,370766
20192,11500535,765775
20192,11500540,1133099
20192,11500550,325719
20192,11500560,384079
20192,11500570,422770
20192,11500590,632791
20192,11500591,527276
20192,11500593,622163
20192,11500603,851402
20192,11500604,326377
20192,11500605,304547
20192,11500611,808439
20192,11500615,913571
20192,11500620,921093
20192,11500630,830963
20192,11500640,866178
20192,11500641,459529
20192,11530510,815658
20192,11530520,391507
20192,11530530,863516
20192,11530540,1045157
20192,11530550,410850
20192,11530560,825719
20192,11530595,215686
20192,11530720,592475
20192,11530730,454940
20192,11530740,634969
20192,11530750,622934
20192,11530760,361896
20192,11530770,354575
20192,11530780,1061714
20192,11530790,583755
20192,11545510,1379613
20192,11545610,770408
20192,11545620,355036
20192,11545630,481561
20192,11545640,263655
20192,11545670,729932
20192,11545680,356144
20192,11545690,278041
20192,11545700,304238
20192,11545710,299495
20192,11560515,540623
20192,11560535,1189629
20192,11560540,2245123
20192,11560550,540859
20192,11560560,952422
20192,11560585,368165
20192,11560605,965163
20192,11560610,457296
20192,11560620,664718
20192,11560630,412033
20192,11560650,367926
20192,11560660,152594
20192,11560670,169636
20192,11560680,441304
20192,11560690,326160
20192,11560700,291278
20192,11560710,339816
20192,11560720,644432
20192,11590510,1077807
20192,11590520,439229
20192,11590530,1192071
20192,11590540,575208
20192,11590550,427907
20192,11590560,527346
20192,11590605,926545
20192,11590620,625043
20192,11590630,838001
20192,11590640,420910
20192,11590650,338829
20192,11590651,211036
20192,11590660,921543
20192,11590670,398296
20192,11590680,646358
20192,11620525,492429
20192,11620545,222080
20192,11620565,660894
20192,11620575,642505
20192,11620585,639831
20192,11620595,837812
20192,11620605,633443
20192,11620615,365525
20192,11620625,531939
20192,11620630,581520
20192,11620645,588359
20192,11620655,385278
20192,11620665,430628
20192,11620685,521619
20192,11620695,707163
20192,11620715,254878
20192,11620725,640142
20192,11620735,930192
20192,11620745,545270
20192,11620765,542262
20192,11620775,447374
20192,11650510,790233
20192,11650520,1019239
20192,11650530,1581339
20192,11650531,1056374
20192,11650540,918125
20192,11650550,245788
20192,11650560,829325
20192,11650570,445962
20192,11650580,477826
20192,11650581,1070437
20192,11650590,582668
20192,11650600,479973
20192,11650610,605479
20192,11650620,525677
20192,11650621,569049
20192,11650651,1197325
20192,11650652,929235
20192,11650660,612011
20192,11680510,903591
20192,11680521,1026612
20192,11680531,1064214
20192,11680545,1133607
20192,11680565,1026581
20192,11680580,1092674
20192,11680590,945791
20192,11680600,609200
20192,11680610,1309247
20192,11680630,782203
20192,11680640,2573146
20192,11680650,1220725
20192,11680655,644427
20192,11680656,699647
20192,11680660,194198
20192,11680670,400468
20192,11680690,398072
20192,11680700,1004784
20192,11680720,555169
20192,11680730,444118
20192,11680740,348446
20192,11680750,602284
20192,11710510,406026
20192,11710520,910640
20192,11710531,293068
20192,11710532,305250
20192,11710540,258143
20192,11710550,371487
20192,11710561,397177
20192,11710562,865105
20192,11710566,534078
20192,11710570,864647
20192,11710580,689357
20192,11710590,419828
20192,11710600,751813
20192,11710610,715789
20192,11710620,828393
20192,11710631,663499
20192,11710632,693280
20192,11710641,534602
20192,11710642,1087435
20192,11710646,776297
20192,11710647,774422
20192,11710650,876342
20192,11710670,915664
20192,11710680,1115955
20192,11710690,545143
20192,11710710,1065074
20192,11710720,218357
20192,11740515,769568
20192,11740520,406710
20192,11740530,598598
20192,11740540,441490
20192,11740550,367851
20192,11740560,219056
20192,11740570,811955
20192,11740580,391991
20192,11740590,355661
20192,11740600,1014554
20192,11740610,1072945
20192,11740620,736477
20192,11740640,605732
20192,11740650,629164
20192,11740660,652227
20192,11740685,1198701
20192,11740690,172221
20192,11740700,703649
20193,11110515,400107
20193,11110530,655537
20193,11110540,168757
20193,11110550,325765
20193,11110560,436601
20193,11110570,173854
20193,11110580,158302
20193,11110600,188888
20193,11110615,1727885
20193,11110630,499457
20193,11110640,564632
20193,11110650,753259
20193,11110670,259783
20193,11110680,227991
20193,11110690,101125
20193,11110700,183887
20193,11110710,371461
20193,11140520,796593
20193,11140540,753912
20193,11140550,1085703
20193,11140570,351747
20193,11140580,314634
20193,11140590,592891
20193,11140605,443856
20193,11140615,603586
20193,11140625,384164
20193,11140635,384015
20193,11140645,267911
20193,11140650,261500
20193,11140665,217201
20193,11140670,300309
20193,11140680,225109
20193,11170510,314342
20193,11170520,253724
20193,11170530,476154
20193,11170555,558059
20193,11170560,514478
20193,11170570,308333
20193,11170580,225094
20193,11170590,218922
20193,11170625,1125198
20193,11170630,658514
20193,11170640,173023
20193,11170650,333007
20193,11170660,277307
20193,11170685,798578
20193,11170690,439345
20193,11170700,267247
20193,11200520,357323
20193,11200535,488549
20193,11200540,601643
20193,11200550,558793
20193,11200560,712247
20193,11200570,416881
20193,11200580,319644
20193,11200590,357006
20193,11200615,546952
20193,11200620,267195
20193,11200645,675324
20193,11200650,417003
20193,11200660,470270
20193,11200670,471394
20193,11200690,720112
20193,11200720,250164
20193,11200790,475685
20193,11215710,935045
20193,11215730,434209
20193,11215740,358532
20193,11215750,412079
20193,11215760,379717
20193,11215770,610359
20193,11215780,382490
20193,11215810,882899
20193,11215820,623336
20193,11215830,558152
20193,11215840,621136
20193,11215847,712623
20193,11215850,573544
20193,11215860,603259
20193,11215870,782437
20193,11230536,1021142
20193,11230545,822326
20193,11230560,823218
20193,11230570,367599
20193,11230600,546148
20193,11230610,549278
20193,11230650,867499
20193,11230660,642218
20193,11230705,473805
20193,11230710,498480
20193,11230720,417104
20193,11230730,500093
20193,11230740,543148
20193,11230750,414190
20193,11260520,507127
20193,11260540,425288
20193,11260550,251064
20193,11260565,713018
20193,11260570,462100
20193,11260575,481689
20193,11260580,479543
20193,11260590,654330
20193,11260600,404909
20193,11260610,650247
20193,11260620,644045
20193,11260630,414377
20193,11260655,752426
20193,11260660,284183
20193,11260680,828350
20193,11260690,450329
20193,11290525,494819
20193,11290555,672653
20193,11290575,663501
20193,11290580,381161
20193,11290590,304923
20193,11290600,660596
20193,11290610,402235
20193,11290620,351511
20193,11290630,504114
20193,11290640,399582
20193,11290650,444496
20193,11290660,755115
20193,11290685,444212
20193,11290705,837282
20193,11290715,529847
20193,11290725,596070
20193,11290760,405481
20193,11290770,333405
20193,11290780,185461
20193,11290810,654352
20193,11305534,588491
20193,11305535,514516
20193,11305545,806878
20193,11305555,654820
20193,11305575,543723
20193,11305590,476786
20193,11305600,285423
20193,11305606,350878
20193,11305610,450730
20193,11305620,508213
20193,11305630,752957
20193,11305645,425475
20193,11305660,691897
20193,11320511,604582
20193,11320512,629698
20193,11320513,328777
20193,11320514,658059
20193,11320515,590279
20193,11320521,403318
20193,11320522,436731
20193,11320660,424732
20193,11320670,425379
20193,11320680,404019
20193,11320681,304844
20193,11320690,519768
20193,11320700,327265
20193,11320710,485622
20193,11350560,597524
20193,11350570,473012
20193,11350580,570480
20193,11350595,993164
20193,11350600,1124785
20193,11350611,627337
20193,11350612,461739
20193,11350619,508113
20193,11350621,619969
20193,11350624,440919
20193,11350625,827632
20193,11350630,917364
20193,11350640,785578
20193,11350665,462116
20193,11350670,520167
20193,11350695,1044202
20193,11350700,428126
20193,11350710,412380
20193,11350720,407702
20193,11380510,776404
20193,11380520,905349
20193,11380530,513244
20193,11380551,630124
20193,11380552,573950
20193,11380560,600266
20193,11380570,834285
20193,11380580,571458
20193,11380590,384762
20193,11380600,568157
20193,11380625,979310
20193,11380631,578393
20193,11380632,360877
20193,11380640,292762
20193,11380650,245765
20193,11380690,1483018
20193,11410520,424091
20193,11410555,855635
20193,11410565,872127
20193,11410585,1459776
20193,11410615,969015
20193,11410620,620909
20193,11410640,415867
20193,11410655,223904
20193,11410660,325598
20193,11410685,602768
20193,11410690,356491
20193,11410700,470428
20193,11410710,321074
20193,11410720,846102
20193,11440555,671258
20193,11440565,875895
20193,11440585,523901
20193,11440590,620523
20193,11440600,593753
20193,11440610,285255
20193,11440630,442758
20193,11440655,683732
20193,11440660,1917275
20193,11440680,582005
20193,11440690,477482
20193,11440700,427803
20193,11440710,452129
20193,11440720,529043
20193,11440730,919676
20193,11440740,1158584
20193,11470510,1195690
20193,11470520,587032
20193,11470530,478133
20193,11470540,429214
20193,11470550,999182
20193,11470560,351216
20193,11470570,342247
20193,11470580,309710
20193,11470590,305683
20193,11470600,275356
20193,11470610,134902
20193,11470611,429489
20193,11470620,386313
20193,11470630,337407
20193,11470640,888537
20193,11470650,791235
20193,11470670,471542
20193,11470680,594974
20193,11500510,771944
20193,11500520,438812
20193,11500530,367192
20193,11500535,743836
20193,11500540,1120470
20193,11500550,305189
20193,11500560,394007
20193,11500570,456047
20193,11500590,640661
20193,11500591,537712
20193,11500593,635239
20193,11500603,875122
20193,11500604,361107
20193,11500605,274579
20193,11500611,800091
20193,11500615,847999
20193,11500620,913761
20193,11500630,833255
20193,11500640,864580
20193,11500641,431544
20193,11530510,859470
20193,11530520,407358
20193,11530530,893759
20193,11530540,1088822
20193,11530550,420647
20193,11530560,828928
20193,11530595,214082
20193,11530720,578217
20193,11530730,440930
20193,11530740,642728
20193,11530750,608815
20193,11530760,359222
20193,11530770,376779
20193,11530780,1123325
20193,11530790,581560
20193,11545510,1363982
20193,11545610,809743
20193,11545620,342545
20193,11545630,495253
20193,11545640,283769
20193,11545670,715233
20193,11545680,376113
20193,11545690,283830
20193,11545700,290040
20193,11545710,298250
20193,11560515,574952
20193,11560535,1229171
20193,11560540,2241438
20193,11560550,560592
20193,11560560,1006102
20193,11560585,376412
20193,11560605,977699
20193,11560610,460299
20193,11560620,680703
20193,11560630,418370
20193,11560650,357968
20193,11560660,151945
20193,11560670,156394
20193,11560680,413745
20193,11560690,326938
20193,11560700,292571
20193,11560710,361084
20193,11560720,633368
20193,11590510,1041812
20193,11590520,448334
20193,11590530,1070037
20193,11590540,591603
20193,11590550,411115
20193,11590560,544354
20193,11590605,793974
20193,11590620,623266
20193,11590630,830448
20193,11590640,457658
20193,11590650,337435
20193,11590651,222490
20193,11590660,945960
20193,11590670,423200
20193,11590680,650726
20193,11620525,467072
20193,11620545,214052
20193,11620565,647248
20193,11620575,643982
20193,11620585,646284
20193,11620595,844747
20193,11620605,575852
20193,11620615,395536
20193,11620625,498716
20193,11620630,574500
20193,11620645,590194
20193,11620655,414211
20193,11620665,448594
20193,11620685,507549
20193,11620695,682381
20193,11620715,246563
20193,11620725,649618
20193,11620735,860274
20193,11620745,548644
20193,11620765,520738
20193,11620775,421141
20193,11650510,818645
20193,11650520,1042105
20193,11650530,1620965
20193,11650531,1130966
20193,11650540,943466
20193,11650550,241860
20193,11650560,857151
20193,11650570,448111
20193,11650580,486052
20193,11650581,1109330
20193,11650590,573653
20193,11650600,480410
20193,11650610,610891
20193,11650620,515732
20193,11650621,602047
20193,11650651,1150698
20193,11650652,930526
20193,11650660,660801
20193,11680510,920793
20193,11680521,1112234
20193,11680531,1065326
20193,11680545,1175353
20193,11680565,1031685
20193,11680580,1104823
20193,11680590,972670
20193,11680600,668638
20193,11680610,1253375
20193,11680630,819664
20193,11680640,2658394
20193,11680650,1289626
20193,11680655,644202
20193,11680656,707539
20193,11680660,216959
20193,11680670,475824
20193,11680690,372647
20193,11680700,1012621
20193,11680720,528693
20193,11680730,435429
20193,11680740,321108
20193,11680750,620365
20193,11710510,416748
20193,11710520,924391
20193,11710531,293486
20193,11710532,307451
20193,11710540,259029
20193,11710550,383439
20193,11710561,415706
20193,11710562,844884
20193,11710566,496586
20193,11710570,851478
20193,11710580,702121
20193,11710590,470174
20193,11710600,775102
20193,11710610,736294
20193,11710620,838391
20193,11710631,680319
20193,11710632,724577
20193,11710641,539129
20193,11710642,1164025
20193,11710646,741027
20193,11710647,742258
20193,11710650,897509
20193,11710670,978636
20193,11710680,1124628
20193,11710690,523005
20193,11710710,1078526
20193,11710720,229321
20193,11740515,891810
20193,11740520,402474
20193,11740530,619414
20193,11740540,421389
20193,11740550,362217
20193,11740560,238321
20193,11740570,749096
20193,11740580,392892
20193,11740590,344334
20193,11740600,974493
20193,11740610,1067086
20193,11740620,766169
20193,11740640,599633
20193,11740650,645289
20193,11740660,685353
20193,11740685,1228618
20193,11740690,175789
20193,11740700,711206
20194,11110515,420709
20194,11110530,707762
20194,11110540,162157
20194,11110550,378982
20194,11110560,435676
20194,11110570,169823
20194,11110580,173461
20194,11110600,208899
20194,11110615,1768545
20194,11110630,494344
20194,11110640,632458
20194,11110650,854093
20194,11110670,235607
20194,11110680,232605
20194,11110690,90658
20194,11110700,192159
20194,11110710,394663
20194,11140520,801213
20194,11140540,757069
20194,11140550,1079953
20194,11140570,378033
20194,11140580,307811
20194,11140590,616856
20194,11140605,457670
20194,11140615,630362
20194,11140625,370608
20194,11140635,408465
20194,11140645,272041
20194,11140650,281524
20194,11140665,230926
20194,11140670,328397
20194,11140680,217633
20194,11170510,335745
20194,11170520,289325
20194,11170530,455886
20194,11170555,622795
20194,11170560,494339
20194,11170570,312599
20194,11170580,237719
20194,11170590,232947
20194,11170625,1107672
20194,11170630,680873
20194,11170640,171471
20194,11170650,320375
20194,11170660,295573
20194,11170685,855104
20194,11170690,435025
20194,11170700,276313
20194,11200520,395869
20194,11200535,541842
20194,11200540,592795
20194,11200550,672154
20194,11200560,703726
20194,11200570,455770
20194,11200580,295180
20194,11200590,346812
20194,11200615,549192
20194,11200620,260954
20194,11200645,705436
20194,11200650,414785
20194,11200660,520708
20194,11200670,475655
20194,11200690,871215
20194,11200720,253372
20194,11200790,470185
20194,11215710,1032503
20194,11215730,466502
20194,11215740,386660
20194,11215750,432549
20194,11215760,385492
20194,11215770,628698
20194,11215780,416065
20194,11215810,936088
20194,11215820,655477
20194,11215830,530742
20194,11215840,630605
20194,11215847,669313
20194,11215850,490635
20194,11215860,610372
20194,11215870,740796
20194,11230536,1036053
20194,11230545,772719
20194,11230560,851755
20194,11230570,402536
20194,11230600,553053
20194,11230610,581526
20194,11230650,890380
20194,11230660,621774
20194,11230705,496113
20194,11230710,587468
20194,11230720,428219
20194,11230730,512684
20194,11230740,636359
20194,11230750,410793
20194,11260520,537991
20194,11260540,445406
20194,11260550,236448
20194,11260565,705706
20194,11260570,456533
20194,11260575,507831
20194,11260580,465013
20194,11260590,607288
20194,11260600,398282
20194,11260610,639489
20194,11260620,645461
20194,11260630,430703
20194,11260655,781452
20194,11260660,304137
20194,11260680,838300
20194,11260690,432013
20194,11290525,515910
20194,11290555,691618
20194,11290575,645785
