시간대구분,행정동코드,총생활인구수,중국인체류인구수,중국외외국인체류인구수
0,11110515.0,385.87258860759493,151.1538518987342,234.23970253164558
0,11560550.0,90.4144658227848,42.07935316455696,47.87679367088608
0,11560540.0,1865.1364506329114,558.6665582278481,1305.971998734177
0,11560535.0,1462.3812443037975,486.17898734177214,975.7391037974684
0,11560515.0,331.0146075949367,182.4139924050633,148.13015569620254
0,11545710.0,41.3264835443038,28.44589240506329,12.380902531645571
0,11545700.0,43.71738607594936,30.645845569620253,12.597229113924051
0,11545690.0,16.27893164556962,6.9276746835443035,9.060056962025318
0,11545680.0,35.01618441558442,9.980902597402597,24.6678025974026
0,11545670.0,129.47684303797467,87.17140126582278,41.8223582278481
0,11545640.0,165.64161139240505,123.29300759493671,41.92204810126582
0,11560560.0,1042.4175088607594,429.20374556962025,612.7190987341772
0,11545630.0,181.20094556962025,145.3792405063291,35.31040126582279
0,11545610.0,445.9273417721519,220.12930379746837,225.308
0,11545510.0,528.3373101265822,363.64198734177216,164.20238101265824
0,11530790.0,42.440753164556966,16.591927848101268,25.339822784810128
0,11530780.0,554.2999063291139,191.40295316455698,362.3969151898734
0,11530770.0,755.9726075949368,352.4951151898734,403.02060379746837
0,11530760.0,38.01685569620253,16.335262025316457,21.203111392405063
0,11530750.0,230.45370379746836,64.7151075949367,165.3001759493671
0,11530740.0,313.12731898734177,210.3442164556962,102.23299367088607
0,11530730.0,57.15093924050633,35.86614936708861,20.839289873417723
0,11530720.0,93.42578860759494,31.441755696202527,61.51688860759494
0,11545620.0,191.52038607594938,115.5870759493671,75.45848607594937
0,11560585.0,149.49275569620252,129.31439493670885,19.684591139240506
0,11560605.0,555.6291443037975,207.72759493670887,347.42901265822786
0,11560610.0,344.70262784810126,117.54809367088608,226.70980253164558
0,11590660.0,109.87457848101266,25.7701164556962,83.64788227848102
0,11590651.0,26.506401265822788,4.959912658227848,21.220662025316454
0,11590650.0,37.39423037974684,9.571212658227848,27.475993670886076
0,11590640.0,57.058972151898736,10.864069620253163,45.71084050632911
0,11590630.0,109.22378354430381,22.453011392405063,86.26380759493671
0,11590620.0,149.650164556962,53.2750582278481,95.90100632911393
0,11590605.0,393.53352278481015,184.70793417721518,208.3385987341772
0,11590560.0,54.76074683544304,19.752069620253167,34.53651392405063
0,11590550.0,43.44246075949367,10.564691139240505,32.465491139240505
0,11590540.0,77.80589240506329,26.73021265822785,50.56987341772152
0,11590530.0,212.38594683544304,117.056117721519,94.89545569620253
0,11590520.0,68.8088582278481,31.26969240506329,37.023265822784815
0,11590510.0,122.96792531645569,33.986859493670885,88.55884177215191
0,11560720.0,431.95168227848103,372.3707240506329,59.05459367088608
0,11560710.0,659.481482278481,591.0842481012658,67.92234556962026
0,11560700.0,203.64008607594937,186.60372025316457,16.544569620253164
0,11560690.0,60.00553544303797,17.088267088607594,42.49829620253165
0,11560680.0,92.06660506329114,58.70717341772151,32.82959620253164
0,11560670.0,60.81276202531646,44.13362531645569,16.19194430379747
0,11560660.0,67.85765316455696,51.644222784810125,15.674586075949367
0,11560650.0,140.69537848101265,96.80234683544305,43.40325949367089
0,11560630.0,333.5061493670886,190.7966670886076,142.20341772151897
0,11560620.0,490.96672405063293,95.88944430379746,394.5935518987342
0,11530595.0,496.4836696202532,425.96880632911393,70.00628481012659
0,11590670.0,145.02240506329113,108.18645696202533,36.33689113924051
0,11530560.0,303.40189367088607,210.9420316455696,91.98021518987342
