Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
1,ElasticNet,Default,생활서비스,0.84,0.91,3748061507301847.5,2922257357164232.5,18.77,17.62,33.19,8.81,18.843333333333334,27709913.7,26703253.39,61221413.8,54057907.44
1,ElasticNet,Default,교육_학원,0.91,0.89,161850164517181.0,220312727387005.3,17.79,18.39,33.19,8.81,18.843333333333334,6871442.74,7278539.51,12722034.61,14842935.27
1,ElasticNet,Default,취미_레저,0.87,0.89,9357959527514246.0,8021784204544762.0,25.63,25.59,33.19,8.81,18.843333333333334,31412300.34,30328736.37,96736547.01,89564413.72
1,ElasticNet,Default,부동산_숙박,0.92,0.94,63348794777220.34,44572579221092.9,33.18,29.77,33.19,8.81,18.843333333333334,3689746.59,3586794.98,7959195.61,6676269.86
1,ElasticNet,Default,가구_전자기기,0.86,0.84,5593339513819760.0,5522719107907265.0,31.89,33.19,33.19,8.81,18.843333333333334,34198616.18,34053604.06,74788632.25,74314999.21
1,MLPRegressor,MinMax,교육_학원,-0.82,-0.79,3312522216854394.0,3554580581213720.5,99.95,99.95,100.0,99.95,99.98555555555555,38608501.38,39554986.29,57554515.17,59620303.43
1,MLPRegressor,MinMax,취미_레저,-0.21,-0.19,8.585436021252171e+16,8.696884018329576e+16,99.98,99.98,100.0,99.95,99.98555555555555,122539726.47,118509443.99,293009146.98,294904798.51
1,MLPRegressor,MinMax,가구_전자기기,-0.29,-0.3,5.118254631407052e+16,4.522422359925781e+16,99.99,99.98,100.0,99.95,99.98555555555555,107238930.15,102578257.15,226235599.13,212659877.74
1,MLPRegressor,MinMax,미용_패션,-0.33,-0.45,3.151766189425508e+16,2.2401411255674596e+16,99.98,99.98,100.0,99.95,99.98555555555555,88458648.64,83606070.31,177532143.27,149671010.07
1,MLPRegressor,MinMax,식음료,-2.45,-2.26,8.060819931906021e+16,8.512100586433882e+16,99.99,99.99,100.0,99.95,99.98555555555555,239252441.75,242988141.65,283915831.4,291755044.28
1,MLPRegressor,MinMax,생활서비스,-0.94,-0.68,4.4875734538124264e+16,5.651255355342968e+16,99.99,99.99,100.0,99.95,99.98555555555555,147593838.51,151542505.52,211838935.37,237723691.61
1,MLPRegressor,MinMax,의료_건강,-2.23,-2.54,3.617039532856695e+17,3.4233023604453555e+17,100.0,100.0,100.0,99.95,99.98555555555555,499721264.74,495639211.55,601418284.79,585089938.42
1,MLPRegressor,MinMax,소매_편의,-1.27,-1.15,3.5506546407065075e+17,4.042501200830462e+17,100.0,100.0,100.0,99.95,99.98555555555555,446061286.34,465460679.36,595873698.09,635806668.79
1,MLPRegressor,MinMax,부동산_숙박,-0.16,-0.2,881382138893682.9,871340944819139.6,100.0,100.0,100.0,99.95,99.98555555555555,11120947.93,12046833.08,29688080.75,29518484.8
1,MLPRegressor,Standard,교육_학원,-0.82,-0.78,3308744975970701.5,3550773310231574.0,99.89,99.89,100.0,99.89,99.96777777777778,38586247.64,39533131.87,57521691.35,59588365.56
1,MLPRegressor,Standard,미용_패션,-0.33,-0.45,3.150401721164945e+16,2.2390358295532324e+16,99.95,99.95,100.0,99.89,99.96777777777778,88435583.62,83585108.18,177493710.34,149634081.33
1,MLPRegressor,Standard,생활서비스,-0.94,-0.68,4.485845272985877e+16,5.6494139139463416e+16,99.97,99.97,100.0,99.89,99.96777777777778,147560586.15,151512953.88,211798141.47,237684957.75
1,MLPRegressor,Standard,가구_전자기기,-0.29,-0.3,5.116859184776553e+16,4.521212482859294e+16,99.97,99.97,100.0,99.89,99.96777777777778,107223496.93,102565711.27,226204756.47,212631429.54
1,MLPRegressor,Standard,취미_레저,-0.21,-0.19,8.584191814020267e+16,8.695667052025614e+16,99.97,99.97,100.0,99.89,99.96777777777778,122526019.19,118496875.01,292987914.67,294884164.58
1,MLPRegressor,Standard,식음료,-2.45,-2.26,8.058710006562758e+16,8.509950780311174e+16,99.98,99.98,100.0,99.89,99.96777777777778,239224364.21,242960779.88,283878671.38,291718199.3
1,MLPRegressor,Standard,의료_건강,-2.23,-2.54,3.6166562812794285e+17,3.422963424112609e+17,99.99,99.99,100.0,99.89,99.96777777777778,499694018.05,495614293.05,601386421.64,585060973.24
1,MLPRegressor,Standard,소매_편의,-1.27,-1.15,3.550283193155509e+17,4.042119790964851e+17,99.99,99.99,100.0,99.89,99.96777777777778,446033435.36,465433923.02,595842528.96,635776673.92
1,MLPRegressor,Standard,부동산_숙박,-0.16,-0.2,881371167273752.4,871330366685616.6,100.0,100.0,100.0,99.89,99.96777777777778,11121003.61,12046871.36,29687895.97,29518305.62
1,MLPRegressor,Default,의료_건강,0.94,0.94,7253037904591549.0,5615768867584622.0,9.42,9.02,32.16,9.02,18.49777777777778,47087457.11,44703269.82,85164769.15,74938433.85
1,MLPRegressor,Default,식음료,0.94,0.95,1331666694323959.5,1400495917037696.0,9.89,10.19,32.16,9.02,18.49777777777778,23667527.4,24753916.0,36492008.64,37423200.25
1,MLPRegressor,Default,소매_편의,0.95,0.94,7037267430155621.0,1.051136877001343e+16,10.2,10.59,32.16,9.02,18.49777777777778,45515698.48,49311998.65,83888422.5,102524966.57
1,MLPRegressor,Default,미용_패션,0.94,0.93,1386169257664352.8,1085464552006203.6,16.78,16.15,32.16,9.02,18.49777777777778,14849878.88,13503132.81,37231294.06,32946389.06
1,MLPRegressor,Default,생활서비스,0.83,0.91,3845546524014006.5,2953824979470477.0,18.59,17.35,32.16,9.02,18.49777777777778,27445865.19,26297350.04,62012470.71,54349102.84
1,MLPRegressor,Default,교육_학원,0.91,0.89,166647595806576.53,225626666417282.97,17.76,18.47,32.16,9.02,18.49777777777778,6861227.84,7310453.32,12909205.85,15020874.36
1,MLPRegressor,Default,취미_레저,0.87,0.89,9443745517904272.0,8065838634465660.0,25.12,24.68,32.16,9.02,18.49777777777778,30782907.54,29256690.86,97178935.57,89810014.11
1,MLPRegressor,Default,부동산_숙박,0.91,0.94,65227647152205.7,43539752813798.38,31.44,27.87,32.16,9.02,18.49777777777778,3496205.4,3357604.67,8076363.49,6598465.94
1,MLPRegressor,Default,가구_전자기기,0.86,0.84,5645081359560372.0,5652449742695219.0,30.88,32.16,32.16,9.02,18.49777777777778,33115024.43,32990514.49,75133756.46,75182775.57
1,SVR,Standard,의료_건강,-0.03,-0.03,1.150489405540501e+17,9.930279125976264e+16,41.81,40.53,95.24,40.53,67.14222222222222,208935786.22,200903437.11,339188650.39,315123454.0
1,SVR,Standard,식음료,-0.05,-0.06,2.4562839652635868e+16,2.7546480255067332e+16,45.44,44.94,95.24,40.53,67.14222222222222,108735823.59,109211981.88,156725363.78,165971323.59
1,SVR,Standard,소매_편의,-0.03,-0.05,1.614972180940634e+17,1.962268983991243e+17,49.22,50.34,95.24,40.53,67.14222222222222,219569391.74,234329435.0,401867164.74,442975053.92
1,SVR,Standard,생활서비스,-0.05,-0.04,2.4267744397471628e+16,3.5009797588154644e+16,61.82,65.5,95.24,40.53,67.14222222222222,91252595.33,99267995.81,155781078.43,187109052.66
1,SVR,Standard,교육_학원,-0.1,-0.1,1995930923354813.0,2189866985592081.2,69.07,68.97,95.24,40.53,67.14222222222222,26681355.77,27294635.16,44675842.73,46796014.63
1,SVR,Standard,미용_패션,-0.08,-0.1,2.5694383317336332e+16,1.7002428102961168e+16,75.08,73.57,95.24,40.53,67.14222222222222,66433503.16,61523332.48,160294676.51,130393359.12
1,SVR,Standard,취미_레저,-0.05,-0.04,7.453827197031872e+16,7.615017773329355e+16,77.14,76.52,95.24,40.53,67.14222222222222,94536495.51,90698415.46,273016981.1,275953216.57
1,SVR,Standard,가구_전자기기,-0.13,-0.13,4.481151545650631e+16,3.918519019347957e+16,87.71,88.67,95.24,40.53,67.14222222222222,94074265.46,90965964.03,211687305.85,197952494.79
1,SVR,Standard,부동산_숙박,-0.11,-0.14,843121265828709.6,829600235149849.9,94.91,95.24,95.24,40.53,67.14222222222222,10554602.62,11474238.85,29036550.52,28802781.73
1,SVR,MinMax,의료_건강,-0.03,-0.03,1.1504894048880957e+17,9.930279114227205e+16,41.81,40.53,95.24,40.53,67.14222222222222,208935778.48,200903432.11,339188650.29,315123453.81
1,SVR,MinMax,식음료,-0.05,-0.06,2.4562833188564596e+16,2.754647346921522e+16,45.44,44.94,95.24,40.53,67.14222222222222,108735807.36,109211965.99,156725343.16,165971303.15
1,SVR,MinMax,소매_편의,-0.03,-0.05,1.614972210444816e+17,1.9622690309063152e+17,49.22,50.34,95.24,40.53,67.14222222222222,219569387.8,234329431.73,401867168.41,442975059.22
1,SVR,MinMax,생활서비스,-0.05,-0.04,2.426774006103879e+16,3.5009792194357492e+16,61.82,65.5,95.24,40.53,67.14222222222222,91252589.5,99267990.87,155781064.51,187109038.25
1,SVR,MinMax,교육_학원,-0.1,-0.1,1995928942365897.5,2189864850616770.5,69.07,68.97,95.24,40.53,67.14222222222222,26681345.98,27294624.19,44675820.56,46795991.82
1,SVR,MinMax,미용_패션,-0.08,-0.1,2.569438322459686e+16,1.7002428095753372e+16,75.08,73.57,95.24,40.53,67.14222222222222,66433500.92,61523330.45,160294676.22,130393359.09
1,SVR,MinMax,취미_레저,-0.05,-0.04,7.453828140742704e+16,7.615018673977686e+16,77.14,76.52,95.24,40.53,67.14222222222222,94536487.61,90698405.73,273016998.39,275953232.89
1,SVR,MinMax,가구_전자기기,-0.13,-0.13,4.481151666588139e+16,3.918519133535832e+16,87.71,88.67,95.24,40.53,67.14222222222222,94074264.99,90965962.81,211687308.7,197952497.67
1,SVR,MinMax,부동산_숙박,-0.11,-0.14,843121331654357.6,829600313024931.4,94.91,95.24,95.24,40.53,67.14222222222222,10554603.7,11474240.53,29036551.65,28802783.08
1,SVR,Default,의료_건강,-0.03,-0.03,1.1504852539187282e+17,9.930238403543938e+16,41.81,40.53,95.24,40.53,67.14222222222222,208935115.95,200902756.14,339188038.4,315122807.86
1,SVR,Default,식음료,-0.05,-0.06,2.456255857559418e+16,2.7546203044859252e+16,45.44,44.94,95.24,40.53,67.14222222222222,108734958.84,109211151.51,156724467.06,165970488.48
1,SVR,Default,소매_편의,-0.03,-0.05,1.614967948374402e+17,1.9622644906227245e+17,49.22,50.34,95.24,40.53,67.14222222222222,219568693.94,234328722.52,401866638.12,442974546.74
1,SVR,Default,생활서비스,-0.05,-0.04,2.4267528898726284e+16,3.5009576294558304e+16,61.82,65.5,95.24,40.53,67.14222222222222,91251781.89,99267180.76,155780386.76,187108461.31
1,SVR,Default,교육_학원,-0.1,-0.1,1995861698026323.5,2189795895991423.2,69.07,68.97,95.24,40.53,67.14222222222222,26680549.21,27293838.28,44675067.97,46795255.06
1,SVR,Default,미용_패션,-0.08,-0.1,2.569426634196594e+16,1.7002316565921298e+16,75.08,73.57,95.24,40.53,67.14222222222222,66433063.37,61522885.98,160294311.63,130392931.43
1,SVR,Default,취미_레저,-0.05,-0.04,7.453812671815549e+16,7.615003884238416e+16,77.13,76.52,95.24,40.53,67.14222222222222,94536121.64,90698040.28,273016715.09,275952964.91
1,SVR,Default,가구_전자기기,-0.13,-0.13,4.4811349696239064e+16,3.918503095484306e+16,87.71,88.67,95.24,40.53,67.14222222222222,94073888.75,90965591.66,211686914.32,197952092.58
1,SVR,Default,부동산_숙박,-0.11,-0.14,843119923976409.0,829598678517681.9,94.9,95.24,95.24,40.53,67.14222222222222,10554584.53,11474215.72,29036527.41,28802754.7
1,LGBMRegressor,MinMax,식음료,0.98,0.97,428126725680036.4,814781926001037.6,5.54,6.87,35.85,6.87,19.232222222222223,13255429.39,16706072.81,20691223.4,28544385.19
1,LGBMRegressor,MinMax,의료_건강,0.96,0.93,4091053356305779.0,6501774603945440.0,7.32,9.21,35.85,6.87,19.232222222222223,36573643.25,45625920.05,63961342.67,80633582.36
1,LGBMRegressor,MinMax,소매_편의,0.97,0.94,5340656890432393.0,1.1741671163487458e+16,8.19,10.52,35.85,6.87,19.232222222222223,36550378.68,48979724.45,73079798.1,108358992.07
1,LGBMRegressor,MinMax,미용_패션,0.97,0.92,801231129871938.2,1291303949422033.5,11.77,15.55,35.85,6.87,19.232222222222223,10416058.23,13005274.54,28306026.39,35934717.88
1,LGBMRegressor,MinMax,생활서비스,0.93,0.89,1533941993198711.0,3833518082543923.0,13.77,17.65,35.85,6.87,19.232222222222223,20323936.98,26752484.77,39165571.53,61915410.7
1,LGBMRegressor,MinMax,교육_학원,0.96,0.87,73674439815798.47,253070801754584.62,13.12,18.06,35.85,6.87,19.232222222222223,5068154.23,7146324.87,8583381.61,15908199.2
1,LGBMRegressor,MinMax,취미_레저,0.93,0.91,4708366104600064.0,6833700207568442.0,20.01,26.77,35.85,6.87,19.232222222222223,24528257.8,31726701.81,68617534.96,82666197.49
1,LGBMRegressor,MinMax,가구_전자기기,0.95,0.86,2097207073586056.0,4816669599744997.0,22.49,32.61,35.85,6.87,19.232222222222223,24120089.72,33453858.4,45795273.49,69402230.51
1,LGBMRegressor,MinMax,부동산_숙박,0.96,0.92,29026848725655.56,58739135284488.04,18.01,35.85,35.85,6.87,19.232222222222223,2002962.56,4319064.21,5387657.07,7664146.09
1,LGBMRegressor,Standard,식음료,0.98,0.97,429481076279159.06,808968379973470.2,5.54,6.87,35.43,6.87,19.185555555555556,13249770.29,16703757.54,20723925.21,28442369.45
1,LGBMRegressor,Standard,의료_건강,0.96,0.93,4281426677596839.5,6733923237748512.0,7.42,9.27,35.43,6.87,19.185555555555556,37070564.73,45958674.0,65432611.73,82060485.24
1,LGBMRegressor,Standard,소매_편의,0.97,0.94,5277760858205592.0,1.1402587929163616e+16,8.21,10.4,35.43,6.87,19.185555555555556,36603669.22,48408451.66,72648199.28,106782900.92
1,LGBMRegressor,Standard,미용_패션,0.97,0.92,806028083738643.4,1306364793595973.0,11.82,15.48,35.43,6.87,19.185555555555556,10454902.51,12946904.51,28390633.73,36143668.79
1,LGBMRegressor,Standard,생활서비스,0.93,0.89,1522961976111421.5,3716275668916806.0,13.76,17.4,35.43,6.87,19.185555555555556,20305120.46,26372677.9,39025145.43,60961263.68
1,LGBMRegressor,Standard,교육_학원,0.96,0.87,73876388119402.23,250884934118909.2,13.13,18.1,35.43,6.87,19.185555555555556,5072697.66,7162275.8,8595137.47,15839347.65
1,LGBMRegressor,Standard,취미_레저,0.94,0.9,4536220579929951.0,7309925095224305.0,19.67,27.28,35.43,6.87,19.185555555555556,24113535.16,32336550.73,67351470.51,85498099.95
1,LGBMRegressor,Standard,가구_전자기기,0.95,0.86,2025683302835726.0,4688436990536233.0,22.27,32.44,35.43,6.87,19.185555555555556,23883988.54,33281597.16,45007591.61,68472162.16
1,LGBMRegressor,Standard,부동산_숙박,0.96,0.92,28445126391212.17,55510055174402.52,17.91,35.43,35.43,6.87,19.185555555555556,1992117.97,4267794.13,5333397.27,7450507.04
1,LGBMRegressor,Default,식음료,0.98,0.97,421966034954561.94,803512485449423.2,5.49,6.87,35.26,6.87,19.087777777777774,13145935.6,16689240.34,20541811.87,28346295.8
1,LGBMRegressor,Default,의료_건강,0.96,0.93,4089622697764615.5,6612721323703668.0,7.38,9.23,35.26,6.87,19.087777777777774,36877019.42,45752670.89,63950157.92,81318640.69
1,LGBMRegressor,Default,소매_편의,0.97,0.94,5373027334064899.0,1.1426577192900984e+16,8.24,10.45,35.26,6.87,19.087777777777774,36751920.52,48664207.35,73300936.79,106895169.17
1,LGBMRegressor,Default,미용_패션,0.97,0.92,809662339562389.6,1235978919125385.2,11.82,15.27,35.26,6.87,19.087777777777774,10453961.11,12772813.72,28454566.23,35156491.85
1,LGBMRegressor,Default,생활서비스,0.93,0.89,1539265544149579.8,3738035490167597.0,13.71,17.47,35.26,6.87,19.087777777777774,20239174.41,26481799.61,39233474.79,61139475.71
1,LGBMRegressor,Default,교육_학원,0.96,0.87,72198558229458.8,250909621013870.9,13.02,18.18,35.26,6.87,19.087777777777774,5031121.38,7195241.14,8496973.47,15840126.93
1,LGBMRegressor,Default,취미_레저,0.94,0.91,4598180528010128.0,6719174068505906.0,19.85,26.7,35.26,6.87,19.087777777777774,24332423.14,31648989.42,67809885.18,81970568.31
1,LGBMRegressor,Default,가구_전자기기,0.95,0.86,2081124037494098.2,4713700712547498.0,22.3,32.36,35.26,6.87,19.087777777777774,23918948.15,33198984.27,45619338.42,68656396.01
1,LGBMRegressor,Default,부동산_숙박,0.96,0.92,28712844302400.85,57296334810098.65,18.1,35.26,35.26,6.87,19.087777777777774,2012741.9,4248280.6,5358436.74,7569434.25
1,GradientBoostingRegressor,MinMax,식음료,0.97,0.96,646812378393842.2,945746413584036.8,7.03,7.82,34.13,7.82,18.897777777777776,16810236.29,19002055.67,25432506.33,30752990.32
1,GradientBoostingRegressor,MinMax,의료_건강,0.96,0.94,4503314512073278.5,6071583021458606.0,8.41,8.98,34.13,7.82,18.897777777777776,42005643.48,44501090.71,67106739.69,77920363.33
1,GradientBoostingRegressor,MinMax,소매_편의,0.97,0.95,4470279729098822.0,8859011770300255.0,9.1,10.22,34.13,7.82,18.897777777777776,40597417.51,47579578.55,66860150.53,94122323.44
1,GradientBoostingRegressor,MinMax,미용_패션,0.97,0.92,620322451045971.1,1181030630912765.0,13.94,15.87,34.13,7.82,18.897777777777776,12330638.14,13275067.45,24906273.33,34366126.21
1,GradientBoostingRegressor,MinMax,교육_학원,0.95,0.89,98181912281029.45,227383091148049.2,15.71,18.21,34.13,7.82,18.897777777777776,6068360.87,7205472.49,9908678.63,15079227.14
1,GradientBoostingRegressor,MinMax,생활서비스,0.92,0.87,1751342147133293.5,4272691440757667.0,16.2,18.23,34.13,7.82,18.897777777777776,23918574.91,27636533.26,41849039.98,65365827.78
1,GradientBoostingRegressor,MinMax,취미_레저,0.97,0.92,2469793850773369.0,5491996383776170.0,20.42,24.03,34.13,7.82,18.897777777777776,25021419.61,28478013.93,49697020.54,74108004.86
1,GradientBoostingRegressor,MinMax,가구_전자기기,0.92,0.86,3112000560486387.0,4915845859706096.0,27.85,32.59,34.13,7.82,18.897777777777776,29867571.09,33431306.85,55785307.75,70113093.35
1,GradientBoostingRegressor,MinMax,부동산_숙박,0.99,0.9,7522438552571.2,71444812296673.86,14.51,34.13,34.13,7.82,18.897777777777776,1613214.74,4111553.88,2742706.43,8452503.32
1,GradientBoostingRegressor,Standard,식음료,0.97,0.96,646812378393842.2,946154517699545.5,7.03,7.82,33.32,7.82,18.827777777777776,16810236.29,19008523.4,25432506.33,30759624.8
1,GradientBoostingRegressor,Standard,의료_건강,0.96,0.94,4503314512073278.5,6084918326113823.0,8.41,8.98,33.32,7.82,18.827777777777776,42005643.48,44526403.05,67106739.69,78005886.48
1,GradientBoostingRegressor,Standard,소매_편의,0.97,0.95,4470279729098822.0,8861402117760669.0,9.1,10.22,33.32,7.82,18.827777777777776,40597417.51,47577189.71,66860150.53,94135020.68
1,GradientBoostingRegressor,Standard,미용_패션,0.97,0.92,620322451045971.1,1187925293930861.8,13.94,15.92,33.32,7.82,18.827777777777776,12330638.14,13314480.08,24906273.33,34466292.14
1,GradientBoostingRegressor,Standard,생활서비스,0.92,0.87,1751342147133293.5,4213165559407794.0,16.2,18.21,33.32,7.82,18.827777777777776,23918574.91,27603469.75,41849039.98,64908902.0
1,GradientBoostingRegressor,Standard,교육_학원,0.95,0.89,98181912281029.45,227623642559936.1,15.71,18.24,33.32,7.82,18.827777777777776,6068360.87,7216774.49,9908678.63,15087201.28
1,GradientBoostingRegressor,Standard,취미_레저,0.97,0.93,2469793850773369.0,5394430264069760.0,20.42,24.15,33.32,7.82,18.827777777777776,25021419.61,28628253.94,49697020.54,73446785.25
1,GradientBoostingRegressor,Standard,가구_전자기기,0.92,0.86,3112000560486387.0,4924924894403260.0,27.85,32.59,33.32,7.82,18.827777777777776,29867571.09,33434434.97,55785307.75,70177809.13
1,GradientBoostingRegressor,Standard,부동산_숙박,0.99,0.91,7522438552571.2,67681205326789.57,14.51,33.32,33.32,7.82,18.827777777777776,1613214.74,4014047.44,2742706.43,8226858.78
1,GradientBoostingRegressor,Default,식음료,0.97,0.96,646812378393842.2,945479404849426.5,7.03,7.82,34.04,7.82,18.896666666666665,16810236.29,19007624.16,25432506.33,30748648.83
1,GradientBoostingRegressor,Default,의료_건강,0.96,0.94,4503314512073278.5,5957566958020065.0,8.41,8.97,34.04,7.82,18.896666666666665,42005643.48,44439137.77,67106739.69,77185276.82
1,GradientBoostingRegressor,Default,소매_편의,0.97,0.95,4470279729098822.0,9092585853690676.0,9.1,10.26,34.04,7.82,18.896666666666665,40597417.51,47763318.82,66860150.53,95355051.54
1,GradientBoostingRegressor,Default,미용_패션,0.97,0.92,620322451045971.1,1192937375618626.5,13.94,15.9,34.04,7.82,18.896666666666665,12330638.14,13295167.66,24906273.33,34538925.51
1,GradientBoostingRegressor,Default,교육_학원,0.95,0.89,98181912281029.45,227276143661351.88,15.71,18.2,34.04,7.82,18.896666666666665,6068360.87,7203497.88,9908678.63,15075680.54
1,GradientBoostingRegressor,Default,생활서비스,0.92,0.87,1751342147133293.5,4273763376655067.5,16.2,18.21,34.04,7.82,18.896666666666665,23918574.91,27599791.42,41849039.98,65374026.77
1,GradientBoostingRegressor,Default,취미_레저,0.97,0.92,2469793850773369.0,5669761641540184.0,20.42,24.03,34.04,7.82,18.896666666666665,25021419.61,28486339.86,49697020.54,75297819.63
1,GradientBoostingRegressor,Default,가구_전자기기,0.92,0.86,3112000560486387.0,4987499193336671.0,27.85,32.64,34.04,7.82,18.896666666666665,29867571.09,33486149.61,55785307.75,70622228.75
1,GradientBoostingRegressor,Default,부동산_숙박,0.99,0.9,7522438552571.2,72619574941022.34,14.51,34.04,34.04,7.82,18.896666666666665,1613214.74,4100743.06,2742706.43,8521711.97
1,RandomForestRegressor,MinMax,식음료,0.99,0.96,144809701916537.94,1058123909421677.5,3.22,8.77,31.4,8.77,18.596666666666664,7707735.18,21315937.91,12033690.29,32528816.6
1,RandomForestRegressor,MinMax,의료_건강,0.99,0.94,1036417811422701.6,5719175801755981.0,3.49,8.91,31.4,8.77,18.596666666666664,17437365.17,44170649.23,32193443.61,75625232.57
1,RandomForestRegressor,MinMax,소매_편의,0.99,0.95,1016406821979699.2,9008149723471512.0,3.83,10.62,31.4,8.77,18.596666666666664,17085483.53,49438782.15,31881135.83,94911272.9
1,RandomForestRegressor,MinMax,미용_패션,0.99,0.93,190462823812493.97,1140896801554697.8,5.93,15.18,31.4,8.77,18.596666666666664,5244507.06,12698218.66,13800826.92,33777163.91
1,RandomForestRegressor,MinMax,생활서비스,0.98,0.88,475177558141981.44,4097266886046159.5,6.76,18.27,31.4,8.77,18.596666666666664,9979330.65,27694507.47,21798567.8,64009896.78
1,RandomForestRegressor,MinMax,교육_학원,0.99,0.88,23213292984033.66,246623340319835.3,6.77,19.0,31.4,8.77,18.596666666666664,2615670.0,7520104.98,4818017.54,15704245.93
1,RandomForestRegressor,MinMax,취미_레저,0.98,0.93,1228538840111407.2,5234117885192868.0,9.22,23.87,31.4,8.77,18.596666666666664,11302277.84,28298546.45,35050518.4,72347203.71
1,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.93,8323098334576.26,52593036498738.09,11.07,31.35,31.4,8.77,18.596666666666664,1231144.79,3776616.28,2884978.05,7252105.66
