Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
4,SVR,MinMax,미용_패션,-0.09,-0.09,2.162309794525739e+16,2.4070256479301216e+16,74.84,73.72,96.65,41.41,67.58777777777777,64560831.74,64706762.24,147047944.38,155145919.96
4,SVR,MinMax,취미_레저,-0.05,-0.04,7.312428039843824e+16,9.888213999159008e+16,77.5,78.73,96.65,41.41,67.58777777777777,93322654.71,97080707.8,270415015.11,314455306.83
4,SVR,MinMax,가구_전자기기,-0.13,-0.15,4.463053390489807e+16,4.081209221667029e+16,87.52,87.86,96.65,41.41,67.58777777777777,93909543.67,95743212.4,211259399.57,202020029.25
4,SVR,MinMax,부동산_숙박,-0.11,-0.09,890338841562769.0,1038988079682020.1,93.47,96.65,96.65,41.41,67.58777777777777,10982099.13,11314594.51,29838546.24,32233338.02
4,SVR,Default,의료_건강,-0.02,-0.02,1.0367703280873546e+17,1.098257898210007e+17,41.38,41.41,96.65,41.41,67.58777777777777,201878470.5,202956690.22,321989181.2,331399743.24
4,SVR,Default,식음료,-0.04,-0.06,2.293882181759497e+16,2.5198002112235532e+16,44.88,45.82,96.65,41.41,67.58777777777777,103912563.93,108937221.13,151455676.08,158738785.78
4,SVR,Default,소매_편의,-0.04,-0.03,1.3477377215950872e+17,2.6373373581278387e+17,48.72,51.5,96.65,41.41,67.58777777777777,212180578.22,236405396.47,367115475.24,513550129.8
4,SVR,Default,생활서비스,-0.05,-0.04,2.450834584520213e+16,2.4524959866846904e+16,61.86,63.77,96.65,41.41,67.58777777777777,90409245.59,92118684.87,156551415.98,156604469.5
4,SVR,Default,교육_학원,-0.1,-0.09,2065195618128034.0,1862442193068174.5,69.98,68.83,96.65,41.41,67.58777777777777,26502486.71,25238528.34,45444423.4,43156021.52
4,SVR,Default,미용_패션,-0.09,-0.09,2.16229917930044e+16,2.4070151178042576e+16,74.84,73.72,96.65,41.41,67.58777777777777,64560454.53,64706390.52,147047583.43,155145580.59
4,SVR,Default,취미_레저,-0.05,-0.04,7.312421801962109e+16,9.888207901861856e+16,77.5,78.73,96.65,41.41,67.58777777777777,93322354.59,97080401.12,270414899.77,314455209.88
4,SVR,Default,가구_전자기기,-0.13,-0.15,4.46303978980133e+16,4.081195212140625e+16,87.52,87.86,96.65,41.41,67.58777777777777,93909260.24,95742902.32,211259077.67,202019682.51
4,SVR,Default,부동산_숙박,-0.11,-0.09,890337822886853.2,1038986965898969.9,93.47,96.65,96.65,41.41,67.58777777777777,10982086.85,11314579.72,29838529.17,32233320.74
4,LGBMRegressor,MinMax,식음료,0.97,0.94,629302778058495.9,1533232087228635.2,7.57,10.48,42.13,10.48,22.786666666666665,17535106.62,24908024.75,25085907.96,39156507.6
4,LGBMRegressor,MinMax,의료_건강,0.95,0.92,5452189118745849.0,8308886673768562.0,8.9,11.09,42.13,10.48,22.786666666666665,43417334.91,54344780.9,73838940.4,91153094.7
4,LGBMRegressor,MinMax,소매_편의,0.96,0.9,4935203779766472.0,2.6652438619962988e+16,9.76,13.74,42.13,10.48,22.786666666666665,42493946.46,63062400.44,70251005.54,163255746.05
4,LGBMRegressor,MinMax,미용_패션,0.96,0.88,791162030790107.6,2761680049045451.5,12.34,18.4,42.13,10.48,22.786666666666665,10646344.9,16152638.29,28127602.65,52551689.31
4,LGBMRegressor,MinMax,생활서비스,0.94,0.89,1284429603051758.2,2615067691510020.0,13.96,19.48,42.13,10.48,22.786666666666665,20409194.7,28134156.25,35838939.76,51137732.56
4,LGBMRegressor,MinMax,교육_학원,0.94,0.88,113736332046324.5,205682779664751.0,17.37,23.78,42.13,10.48,22.786666666666665,6578842.71,8719404.41,10664723.72,14341644.94
4,LGBMRegressor,MinMax,취미_레저,0.95,0.9,3585288539075303.5,9622389654235588.0,21.35,28.38,42.13,10.48,22.786666666666665,25710153.7,34994357.76,59877278.99,98093779.9
4,LGBMRegressor,MinMax,가구_전자기기,0.95,0.8,2047908197896446.8,7265989524002889.0,22.99,37.6,42.13,10.48,22.786666666666665,24665737.0,40978017.15,45253819.71,85240773.84
4,LGBMRegressor,MinMax,부동산_숙박,0.94,0.88,51625485426835.2,116936953886455.19,25.93,42.13,42.13,10.48,22.786666666666665,3046883.18,4932494.85,7185087.71,10813739.13
4,LGBMRegressor,Standard,식음료,0.97,0.94,627313973029511.1,1537756124929527.2,7.61,10.48,42.58,10.48,22.756666666666668,17620888.45,24911205.58,25046236.7,39214233.7
4,LGBMRegressor,Standard,의료_건강,0.95,0.92,5373378458937219.0,8219857327469286.0,8.93,11.09,42.58,10.48,22.756666666666668,43545411.14,54335477.54,73303331.84,90663428.83
4,LGBMRegressor,Standard,소매_편의,0.96,0.9,4959529069123517.0,2.5895141657559988e+16,9.75,13.76,42.58,10.48,22.756666666666668,42466917.68,63137789.8,70423923.98,160919674.55
4,LGBMRegressor,Standard,미용_패션,0.96,0.88,784887295977254.8,2738869618641779.0,12.37,18.39,42.58,10.48,22.756666666666668,10673664.38,16141080.03,28015840.09,52334210.79
4,LGBMRegressor,Standard,생활서비스,0.95,0.89,1251560777951321.0,2687823151719719.5,13.89,19.68,42.58,10.48,22.756666666666668,20303339.98,28431575.8,35377404.91,51844220.04
4,LGBMRegressor,Standard,교육_학원,0.94,0.88,114786989047836.78,202273270303940.62,17.49,23.6,42.58,10.48,22.756666666666668,6621970.73,8654866.71,10713869.0,14222280.77
4,LGBMRegressor,Standard,취미_레저,0.95,0.9,3579816481398526.5,9443653418960040.0,21.32,28.34,42.58,10.48,22.756666666666668,25678424.32,34948230.89,59831567.6,97178461.7
4,LGBMRegressor,Standard,가구_전자기기,0.95,0.8,2027600358937651.5,7116197989171022.0,22.98,36.89,42.58,10.48,22.756666666666668,24659266.8,40203004.03,45028883.61,84357560.36
4,LGBMRegressor,Standard,부동산_숙박,0.93,0.88,52626167166775.33,117685314474060.69,26.1,42.58,42.58,10.48,22.756666666666668,3066423.53,4984496.58,7254389.51,10848286.25
4,LGBMRegressor,Default,식음료,0.97,0.94,628766450163136.0,1516846110060007.2,7.6,10.45,42.13,10.45,22.886666666666667,17607227.67,24853278.42,25075215.85,38946708.59
4,LGBMRegressor,Default,의료_건강,0.95,0.92,5445380671019198.0,8292257620891343.0,8.9,11.06,42.13,10.45,22.886666666666667,43414759.71,54198396.28,73792822.63,91061834.05
4,LGBMRegressor,Default,소매_편의,0.96,0.89,5037246609687644.0,2.715821471332905e+16,9.81,13.87,42.13,10.45,22.886666666666667,42742602.14,63663743.42,70973562.75,164797496.08
4,LGBMRegressor,Default,미용_패션,0.96,0.87,796594438828890.5,2782476275725428.0,12.37,18.6,42.13,10.45,22.886666666666667,10671137.41,16327205.94,28224004.66,52749182.7
4,LGBMRegressor,Default,생활서비스,0.95,0.88,1279560338981755.0,2744299390123714.5,14.02,20.0,42.13,10.45,22.886666666666667,20497656.06,28888575.31,35770942.66,52386061.03
4,LGBMRegressor,Default,교육_학원,0.94,0.88,113030558590177.69,207343939620747.72,17.44,23.84,42.13,10.45,22.886666666666667,6605740.54,8741756.45,10631583.07,14399442.34
4,LGBMRegressor,Default,취미_레저,0.95,0.9,3564481247554124.0,9698358035748684.0,21.16,28.46,42.13,10.45,22.886666666666667,25480131.84,35099877.94,59703276.69,98480241.85
4,LGBMRegressor,Default,가구_전자기기,0.95,0.8,2028056019528704.8,7248219012219127.0,22.86,37.57,42.13,10.45,22.886666666666667,24532628.42,40936601.18,45033942.97,85136472.87
4,LGBMRegressor,Default,부동산_숙박,0.94,0.88,51625485426835.2,116936953886455.19,25.93,42.13,42.13,10.45,22.886666666666667,3046883.18,4932494.85,7185087.71,10813739.13
4,GradientBoostingRegressor,MinMax,식음료,0.95,0.93,1132859845027435.5,1712722183601630.0,10.37,11.59,37.1,11.59,21.804444444444442,24000304.37,27567593.0,33657983.38,41385047.83
4,GradientBoostingRegressor,MinMax,의료_건강,0.93,0.92,7160058238531758.0,8672111858719372.0,11.34,11.72,37.1,11.59,21.804444444444442,55327976.97,57458748.09,84617127.34,93124174.41
4,GradientBoostingRegressor,MinMax,소매_편의,0.95,0.94,6984815232687297.0,1.4127903602734138e+16,12.72,14.09,37.1,11.59,21.804444444444442,55389807.44,64689931.06,83575207.05,118860858.16
4,GradientBoostingRegressor,MinMax,미용_패션,0.96,0.96,714983793708544.4,956465830750867.2,15.69,16.93,37.1,11.59,21.804444444444442,13539047.05,14863872.16,26739180.87,30926781.77
4,GradientBoostingRegressor,MinMax,생활서비스,0.93,0.89,1726195607416674.2,2646771414748458.0,17.56,20.22,37.1,11.59,21.804444444444442,25668445.0,29212558.16,41547510.24,51446782.36
4,GradientBoostingRegressor,MinMax,교육_학원,0.89,0.85,200700380330190.47,260226654810866.03,23.99,26.2,37.1,11.59,21.804444444444442,9086770.74,9605526.55,14166876.17,16131542.23
4,GradientBoostingRegressor,MinMax,취미_레저,0.96,0.92,3008933213512160.5,7147132577305354.0,24.08,27.23,37.1,11.59,21.804444444444442,29002732.67,33575342.37,54853743.84,84540715.5
4,GradientBoostingRegressor,MinMax,부동산_숙박,0.99,0.93,7601350496965.64,63642127993001.29,15.33,31.16,37.1,11.59,21.804444444444442,1801541.16,3647771.79,2757054.68,7977601.64
4,GradientBoostingRegressor,MinMax,가구_전자기기,0.91,0.81,3611794822065332.0,6734601910884996.0,31.3,37.1,37.1,11.59,21.804444444444442,33585348.57,40427437.71,60098209.81,82064620.34
4,GradientBoostingRegressor,Standard,식음료,0.95,0.93,1132859845027435.2,1714627478243073.5,10.37,11.6,37.2,11.6,21.78222222222222,24000304.37,27572673.43,33657983.38,41408060.55
4,GradientBoostingRegressor,Standard,의료_건강,0.93,0.92,7159989466203735.0,8704586588133754.0,11.34,11.72,37.2,11.6,21.78222222222222,55325768.07,57428864.25,84616720.96,93298373.98
4,GradientBoostingRegressor,Standard,소매_편의,0.95,0.95,7043105668972058.0,1.3015106999180398e+16,12.74,14.0,37.2,11.6,21.78222222222222,55488569.11,64274334.73,83923212.93,114083771.85
4,GradientBoostingRegressor,Standard,미용_패션,0.96,0.96,726257646472592.6,957232935682796.4,15.71,17.0,37.2,11.6,21.78222222222222,13554641.08,14921627.82,26949167.83,30939181.24
4,GradientBoostingRegressor,Standard,생활서비스,0.93,0.89,1726195607416675.0,2598674384348638.0,17.56,20.09,37.2,11.6,21.78222222222222,25668445.0,29028155.23,41547510.24,50977194.75
4,GradientBoostingRegressor,Standard,교육_학원,0.89,0.85,202565688276861.44,261055815091011.75,24.03,26.19,37.2,11.6,21.78222222222222,9100542.04,9602559.26,14232557.33,16157221.76
4,GradientBoostingRegressor,Standard,취미_레저,0.96,0.93,2941831346839284.5,7102247707643955.0,23.98,27.04,37.2,11.6,21.78222222222222,28874026.4,33345409.95,54238651.78,84274834.37
4,GradientBoostingRegressor,Standard,부동산_숙박,0.99,0.93,7601350496965.64,64083099380641.42,15.33,31.2,37.2,11.6,21.78222222222222,1801541.16,3652649.7,2757054.68,8005192.03
4,GradientBoostingRegressor,Standard,가구_전자기기,0.91,0.81,3609502262785460.5,6765744348399429.0,31.29,37.2,37.2,11.6,21.78222222222222,33574420.09,40533036.71,60079133.34,82254144.87
4,GradientBoostingRegressor,Default,식음료,0.95,0.93,1132859845027435.5,1711427539257928.0,10.37,11.59,37.19,11.59,21.768888888888892,24000304.37,27556204.98,33657983.38,41369403.42
4,GradientBoostingRegressor,Default,의료_건강,0.93,0.92,7159989466203735.0,8600571093160886.0,11.34,11.68,37.19,11.59,21.768888888888892,55325768.07,57225604.05,84616720.96,92739264.03
4,GradientBoostingRegressor,Default,소매_편의,0.95,0.95,7043105668972058.0,1.3200478907693634e+16,12.74,14.0,37.19,11.59,21.768888888888892,55488569.11,64241892.6,83923212.93,114893337.09
4,GradientBoostingRegressor,Default,미용_패션,0.96,0.96,726257646472592.5,953545985046042.5,15.71,16.98,37.19,11.59,21.768888888888892,13554641.08,14905383.97,26949167.83,30879539.91
4,GradientBoostingRegressor,Default,생활서비스,0.93,0.89,1726195607416674.0,2630388299866460.0,17.56,20.17,37.19,11.59,21.768888888888892,25668445.0,29144586.16,41547510.24,51287311.29
4,GradientBoostingRegressor,Default,교육_학원,0.89,0.85,202565688276861.44,259860717630388.9,24.03,26.17,37.19,11.59,21.768888888888892,9100542.04,9594349.97,14232557.33,16120195.96
4,GradientBoostingRegressor,Default,취미_레저,0.96,0.92,2941831346839284.5,7146705884826176.0,23.98,27.06,37.19,11.59,21.768888888888892,28874026.4,33372257.17,54238651.78,84538191.87
4,GradientBoostingRegressor,Default,부동산_숙박,0.99,0.93,7601350496965.64,64196531571623.84,15.33,31.08,37.19,11.59,21.768888888888892,1801541.16,3638414.39,2757054.68,8012273.81
4,GradientBoostingRegressor,Default,가구_전자기기,0.91,0.81,3609502262785460.5,6661344331928904.0,31.29,37.19,37.19,11.59,21.768888888888892,33574420.09,40528131.07,60079133.34,81617059.07
4,RandomForestRegressor,MinMax,식음료,0.99,0.94,147574081830693.9,1382627743942477.8,3.51,10.07,34.51,10.07,19.60444444444444,8125162.11,23952331.64,12148007.32,37183702.67
4,RandomForestRegressor,MinMax,의료_건강,0.98,0.94,1618101620704934.0,6942239374835151.0,4.2,10.24,34.51,10.07,19.60444444444444,20471695.84,50198706.94,40225633.88,83320101.87
4,RandomForestRegressor,MinMax,소매_편의,0.99,0.96,1105684659225562.9,1.1050788030435576e+16,4.44,12.07,34.51,10.07,19.60444444444444,19325019.36,55395653.75,33251836.93,105122728.42
4,RandomForestRegressor,MinMax,미용_패션,0.99,0.96,206518483239130.12,901215395486185.2,6.11,15.15,34.51,10.07,19.60444444444444,5270206.36,13297835.85,14370750.96,30020249.76
4,RandomForestRegressor,MinMax,생활서비스,0.98,0.89,356195466621407.44,2501868633325033.0,6.66,18.57,34.51,10.07,19.60444444444444,9727775.47,26820749.66,18873141.41,50018682.84
4,RandomForestRegressor,MinMax,교육_학원,0.98,0.87,35226987431560.86,223971048555066.72,8.33,22.58,34.51,10.07,19.60444444444444,3153949.19,8280684.96,5935232.72,14965662.32
4,RandomForestRegressor,MinMax,취미_레저,0.99,0.93,822125335288262.5,6588431744291711.0,9.37,24.21,34.51,10.07,19.60444444444444,11284571.87,29850630.56,28672728.08,81169155.13
4,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.94,8421174935334.8,54440542461293.7,11.65,29.04,34.51,10.07,19.60444444444444,1369003.9,3399811.8,2901926.07,7378383.46
