Shift,Model,Scaler,index,train_r2,test_r2,train_mse,test_mse,train_mae_ratio,test_mae_ratio,test_mae_ratio_max,test_mae_ratio_min,test_mae_ratio_mean,train_mae,test_mae,train_rmse,test_rmse
0,RandomForestRegressor,MinMax,부동산_숙박,0.99,0.94,9642264702868.46,59024439961673.98,11.33,29.59,30.09,9.85,18.51222222222222,1258567.69,3589730.47,3105199.62,7682736.49
0,RandomForestRegressor,MinMax,가구_전자기기,0.99,0.87,569049906647211.5,5056144369336477.0,10.59,30.09,30.09,9.85,18.51222222222222,11255330.43,30977757.07,23854766.96,71106570.51
0,RandomForestRegressor,Standard,식음료,0.99,0.95,169169010040900.3,1146233095859694.5,3.66,9.72,30.3,9.72,18.59888888888889,8892267.52,23216791.32,13006498.76,33856064.39
0,RandomForestRegressor,Standard,의료_건강,0.99,0.93,984981550240550.4,6827404845492637.0,3.69,10.17,30.3,9.72,18.59888888888889,18689578.26,48967963.98,31384415.72,82628111.71
0,RandomForestRegressor,Standard,소매_편의,0.99,0.93,1515185117974675.8,1.5674239981316926e+16,4.19,11.55,30.3,9.72,18.59888888888889,18815437.65,53288185.65,38925378.84,125196805.0
0,RandomForestRegressor,Standard,미용_패션,0.99,0.95,155403144250507.4,777267804648454.5,5.8,14.93,30.3,9.72,18.59888888888889,5133959.32,12730078.83,12466079.75,27879523.03
0,RandomForestRegressor,Standard,교육_학원,0.99,0.91,23842973113318.93,176479074997608.28,6.98,18.39,30.3,9.72,18.59888888888889,2734457.72,7182558.01,4882926.7,13284542.71
0,RandomForestRegressor,Standard,생활서비스,0.99,0.86,369734688888339.8,3250146146022875.5,6.19,18.55,30.3,9.72,18.59888888888889,9279282.47,27045774.11,19228486.39,57010053.03
0,RandomForestRegressor,Standard,취미_레저,0.98,0.92,1187676588964435.0,4427238243018657.0,8.76,24.04,30.3,9.72,18.59888888888889,10952631.98,26186719.03,34462684.01,66537495.02
0,RandomForestRegressor,Standard,부동산_숙박,0.99,0.94,9556834461354.84,58959951507315.02,11.3,29.74,30.3,9.72,18.59888888888889,1255334.04,3606756.33,3091413.02,7678538.37
0,RandomForestRegressor,Standard,가구_전자기기,0.99,0.87,553912043571036.94,5193618742274781.0,10.57,30.3,30.3,9.72,18.59888888888889,11231009.17,31187009.38,23535336.06,72066765.87
0,RandomForestRegressor,Default,식음료,0.99,0.95,173578507708575.28,1140018948679597.8,3.71,9.7,31.17,9.7,18.686666666666667,9002118.4,23173555.96,13174919.65,33764166.64
0,RandomForestRegressor,Default,의료_건강,0.99,0.93,1029223218886644.8,6779056149318995.0,3.7,10.09,31.17,9.7,18.686666666666667,18750471.44,48576523.59,32081508.99,82335023.83
0,RandomForestRegressor,Default,소매_편의,0.99,0.94,1572486952280574.5,1.3345503593990586e+16,4.22,11.45,31.17,9.7,18.686666666666667,18959015.46,52853244.23,39654595.6,115522740.59
0,RandomForestRegressor,Default,미용_패션,0.99,0.96,165730044297584.9,723513038049919.2,5.84,14.77,31.17,9.7,18.686666666666667,5167628.4,12585727.69,12873618.15,26898197.67
0,RandomForestRegressor,Default,교육_학원,0.99,0.91,23325978789029.02,176858617004368.06,6.98,18.38,31.17,9.7,18.686666666666667,2731243.27,7180536.11,4829697.59,13298820.14
0,RandomForestRegressor,Default,생활서비스,0.99,0.86,376221067746376.4,3277359015940158.5,6.2,18.43,31.17,9.7,18.686666666666667,9296011.44,26867587.81,19396418.94,57248222.82
0,RandomForestRegressor,Default,취미_레저,0.98,0.92,1203252618296362.5,4345777775047505.5,8.85,24.04,31.17,9.7,18.686666666666667,11065896.74,26187984.49,34687931.88,65922513.42
0,RandomForestRegressor,Default,가구_전자기기,0.99,0.87,563965219769579.2,5221648245448377.0,10.56,30.15,31.17,9.7,18.686666666666667,11224446.07,31036094.1,23747951.91,72260973.18
0,RandomForestRegressor,Default,부동산_숙박,0.99,0.93,9717684705535.95,65312106902991.92,11.34,31.17,31.17,9.7,18.686666666666667,1260247.77,3780366.52,3117320.12,8081590.62
0,LinearRegression,MinMax,의료_건강,0.9,0.87,1.162580169264946e+16,1.1750658516283628e+16,12.11,13.28,43.39,13.28,24.921111111111117,61374957.12,63966989.75,107823010.96,108400454.41
0,LinearRegression,MinMax,식음료,0.9,0.88,2389902362323652.0,2463810105044073.0,14.52,15.08,43.39,13.28,24.921111111111117,35274679.94,36030324.71,48886627.64,49636781.78
0,LinearRegression,MinMax,소매_편의,0.91,0.92,1.3378524842109626e+16,1.6002158750728506e+16,15.04,15.81,43.39,13.28,24.921111111111117,67514795.8,72972417.48,115665573.28,126499639.33
0,LinearRegression,MinMax,생활서비스,0.88,0.85,3119929499324720.0,3427624184760754.5,18.95,20.36,43.39,13.28,24.921111111111117,28391337.52,29678050.21,55856329.09,58545915.18
0,LinearRegression,MinMax,미용_패션,0.89,0.89,2576836935361541.0,1821734292719417.2,20.95,20.71,43.39,13.28,24.921111111111117,18533839.25,17652188.3,50762554.46,42681779.4
0,LinearRegression,MinMax,교육_학원,0.83,0.81,317253700696888.25,376122312638257.1,27.03,28.51,43.39,13.28,24.921111111111117,10582428.47,11134286.46,17811617.02,19393873.07
0,LinearRegression,MinMax,취미_레저,0.9,0.87,7269966840686355.0,6743809167326863.0,27.01,30.18,43.39,13.28,24.921111111111117,33765913.15,32879592.57,85264100.54,82120698.78
0,LinearRegression,MinMax,가구_전자기기,0.86,0.82,5531237660824334.0,6977926104708563.0,33.09,36.97,43.39,13.28,24.921111111111117,35170481.21,38053044.14,74372290.95,83533981.74
0,LinearRegression,MinMax,부동산_숙박,0.91,0.89,63943889739766.49,99642066995887.95,34.07,43.39,43.39,13.28,24.921111111111117,3786581.53,5262682.51,7996492.34,9982087.31
0,LinearRegression,Standard,의료_건강,0.9,0.87,1.1625811056975022e+16,1.175067814709885e+16,12.11,13.28,88727.29,13.28,9878.82,61375116.79,63967202.57,107823054.39,108400544.96
0,LinearRegression,Standard,식음료,0.9,0.88,2389902957330775.5,2463817077021904.0,14.52,15.08,88727.29,13.28,9878.82,35274752.1,36030482.92,48886633.73,49636852.01
0,LinearRegression,Standard,소매_편의,0.91,0.92,1.3378540741836294e+16,1.6002474452855852e+16,15.04,15.81,88727.29,13.28,9878.82,67513819.08,72971707.1,115665642.01,126500887.16
0,LinearRegression,Standard,생활서비스,0.88,0.85,3119930667528530.0,3427624235793927.0,18.95,20.36,88727.29,13.28,9878.82,28391240.56,29677954.83,55856339.55,58545915.62
0,LinearRegression,Standard,미용_패션,0.89,0.89,2576837217605034.0,1821733155872756.0,20.95,20.71,88727.29,13.28,9878.82,18533845.43,17652177.47,50762557.24,42681766.08
0,LinearRegression,Standard,교육_학원,0.83,0.81,317253460026058.25,376121849422193.6,27.03,28.51,88727.29,13.28,9878.82,10582407.3,11134260.19,17811610.26,19393861.13
0,LinearRegression,Standard,취미_레저,0.9,0.87,7269966356450282.0,6743806814672349.0,27.01,30.18,88727.29,13.28,9878.82,33765855.44,32879439.94,85264097.7,82120684.45
0,LinearRegression,Standard,가구_전자기기,0.86,0.75,5531237734063265.0,9653881115116318.0,33.09,38.16,88727.29,13.28,9878.82,35170373.75,39279334.03,74372291.44,98254165.89
0,LinearRegression,Standard,부동산_숙박,0.91,-9608290.0,63943995929280.55,8.900053733529072e+21,34.08,88727.29,88727.29,13.28,9878.82,3786829.41,10762206872.16,7996498.98,94340096107.27
0,LinearRegression,Default,의료_건강,0.89,0.86,1.2957347183039256e+16,1.2901406559457378e+16,12.99,14.24,51.73,14.24,28.85333333333333,65831478.81,68563335.25,113830343.86,113584358.78
0,LinearRegression,Default,식음료,0.9,0.87,2622620243482962.0,2710321503838843.5,15.49,16.07,51.73,14.24,28.85333333333333,37618281.55,38377084.1,51211524.52,52060748.21
0,LinearRegression,Default,생활서비스,0.87,0.84,3317929945204114.0,3630470834063809.5,20.5,22.05,51.73,14.24,28.85333333333333,30718277.08,32138815.32,57601475.2,60253388.57
0,LinearRegression,Default,소매_편의,0.58,0.39,6.425844398239905e+16,1.2749246874392662e+17,19.57,22.24,51.73,14.24,28.85333333333333,87847351.74,102653909.79,253492492.95,357060875.4
0,LinearRegression,Default,미용_패션,0.88,0.88,2787168112236432.0,2007821704393934.0,24.74,24.92,51.73,14.24,28.85333333333333,21884108.01,21239793.5,52793637.04,44808723.53
0,LinearRegression,Default,교육_학원,0.81,0.79,351689435582108.9,406223746102919.6,29.47,30.91,51.73,14.24,28.85333333333333,11538555.11,12073224.24,18753384.64,20154993.08
0,LinearRegression,Default,취미_레저,0.89,0.87,7854027731314437.0,7158272630864484.0,32.39,36.4,51.73,14.24,28.85333333333333,40492318.26,39659249.49,88622952.62,84606575.58
0,LinearRegression,Default,가구_전자기기,0.85,0.81,5763251448141337.0,7331271691013389.0,36.75,41.12,51.73,14.24,28.85333333333333,39063167.87,42332003.36,75916081.62,85622845.61
0,LinearRegression,Default,부동산_숙박,0.89,0.89,76651980125624.66,99687864693998.36,44.76,51.73,51.73,14.24,28.85333333333333,4973988.37,6274025.45,8755111.66,9984381.04
